episode,scenario_name,device,n_ticks,reward,buildings_destroyed,contained,policy_loss,value_loss,classification_loss,entropy,value_grad_norm,other_grad_norm,wall_time_s
50,single_training,mps,5,-10.715514120195227,0,True,0.1899169959127903,0.005528000282356516,0.0021329664858058097,3.0919518947601317,1.7263860702514648,3.716557502746582,0.2366489999985788
51,single_training,mps,4,18.803903709481702,0,True,0.09978855634108186,0.0034561418142402545,0.0019653280614875257,3.102528989315033,0.5333919525146484,1.715736746788025,0.1645830420020502
52,single_training,mps,150,-117902.4061653514,380,False,-1.0448025864362718,0.68728440006574,0.06885871143080294,4.565726272265116,386.4629821777344,1108.6456298828125,6.206366166996304
53,single_training,mps,4,18.803903709481702,0,True,0.15441035805270076,0.004483428754610941,0.001681169611401856,3.209650933742523,1.7074815034866333,1.7515534162521362,0.18090358399786055
54,single_training,mps,150,-97162.12017410755,318,False,0.5858693006200095,0.45511315839737637,0.07078995548499127,4.575466105143229,447.9022216796875,1447.3291015625,6.236299499985762
55,sullivan_canyon,mps,150,-61048.10164644884,219,False,-2.4653805229067802,0.5495409445425806,0.06933488699840382,4.586389088630677,516.0225219726562,1016.1456298828125,6.102083334000781
56,single_training,mps,150,-162826.76048344205,528,False,-6.052250177164873,2.2364715084379228,0.07128691628264884,4.588130785624187,1068.544921875,1866.4615478515625,6.22285533399554
57,single_training,mps,150,-94114.34281223518,305,False,0.7534793599384526,0.4184683583016181,0.07034226012571404,4.594745763142904,498.4593200683594,1502.2947998046875,6.147811250004452
58,single_training,mps,150,-146080.55849455355,479,False,-4.320259417891503,1.193645253320574,0.07895506273955107,4.596243785222371,687.895751953125,1098.3026123046875,5.906093416997464
59,sullivan_canyon,mps,150,-42385.17321071808,158,False,2.7146176991363364,0.6807407725877904,0.0589055846662571,4.608261502583821,778.4342651367188,2255.332763671875,5.8631644590059295
60,single_training,mps,20,-117.16671702219693,0,True,2.8664467591792344,0.7953905627829954,0.005110735399648547,4.047062933444977,87.88582611083984,130.2822265625,0.7746797080035321
61,single_training,mps,12,-165.5043365009424,0,True,1.1280647267897923,0.08942733165167738,0.009044149580101172,3.7388394474983215,27.699403762817383,32.462127685546875,0.49464441699092276
62,single_training,mps,5,11.477327427256206,0,True,0.3873961240053177,0.012684475217974977,0.009429914131760597,3.5776885986328124,4.363295555114746,11.525969505310059,0.22286420900491066
63,topanga_ridge,mps,150,-18402.32183248619,63,False,-7.053893427054088,4.448626373664786,0.062200569088260334,4.611478404998779,1948.3966064453125,4981.01611328125,5.785538666998036
64,single_training,mps,150,-134685.04622027767,445,False,-3.6195360289017358,0.869776560513225,0.05489913504881164,4.602473503748576,795.400390625,1845.937255859375,6.113995333987987
65,topanga_ridge,mps,150,-30797.385632790752,111,False,-13.53253179550171,11.14512169036083,0.08640537394986798,4.61293792406718,3469.93310546875,9146.349609375,5.990437833010219
66,single_training,mps,4,9.611237203076392,0,True,0.18210579128935933,0.006214834713318851,0.002814698265865445,3.6135047674179077,2.181091070175171,2.71443247795105,0.1986324580211658
67,single_training,mps,6,-12.290134476504093,0,True,0.1507558076021572,0.006975176009291317,0.00249580608215183,3.6186936299006143,2.079094409942627,3.7842204570770264,0.2796085830195807
68,single_training,mps,150,-136827.90664691522,446,False,-2.261803220224877,0.6578042725486315,0.0651085785139973,4.602202644348145,365.9697570800781,568.0044555664062,6.155630583991297
69,single_training,mps,150,-110569.85137538555,366,False,0.2618810738871495,0.44445094687326103,0.07895518341334537,4.600192084312439,414.23101806640625,1290.9874267578125,6.235296917002415
70,single_training,mps,150,-108013.4783694263,355,False,0.1737397675945734,0.2694506084862542,0.060003439160839965,4.601015645662944,268.73956298828125,765.7825927734375,6.063640790991485
71,single_training,mps,5,0.960691230589056,0,True,0.18156419992446898,0.007418834277632414,0.0018840570701286197,3.6344550609588624,2.660059690475464,2.670203924179077,0.19453425001120195
72,topanga_ridge,mps,150,-6506.044227640292,16,False,6.147291032175223,2.421728174668242,0.09835721160595616,4.605020550092061,1389.068359375,3374.733154296875,6.241635958023835
73,single_training,mps,150,-95492.41355369831,309,False,1.0528690867125987,0.2818956983899504,0.05562337166707342,4.598295760154724,315.4503479003906,849.5376586914062,6.3302927920012735
74,single_training,mps,150,-144783.66241814595,471,False,-3.0181479011724393,0.9521585998068258,0.0700528402471294,4.596646458307902,478.9488830566406,701.0628662109375,6.224650500022108
75,single_training,mps,150,-112869.3513930868,366,False,-0.45182854319612187,0.41038741611247437,0.051189768829693394,4.59501475016276,299.4083557128906,895.848876953125,6.034750417020405
76,single_training,mps,5,-13.114522609848791,0,True,0.19831173345446587,0.006916618213290348,0.005805517639964819,3.64424467086792,1.5872124433517456,6.254175662994385,0.21602200000779703
77,single_training,mps,150,-101156.03825777813,333,False,0.37113730909302833,0.4187353323693378,0.04804598794008295,4.599955736796061,367.0563049316406,1040.81982421875,6.179961665999144
78,single_training,mps,150,-110150.35928489816,368,False,-1.2637373906373979,0.27860067708475983,0.05084881230878333,4.601711605389913,279.9248352050781,405.1452941894531,6.129130790999625
79,single_training,mps,5,8.803903709481702,0,True,0.11990370117127895,0.005808025680016727,0.010384082980453967,3.6732197761535645,1.7479532957077026,11.177254676818848,0.2233759579830803
80,single_training,mps,150,-138710.75480935877,450,False,-4.36094611654679,1.189624782783212,0.04765873237202565,4.6043232647577925,1038.562744140625,2443.984130859375,6.189023415994598
81,single_training,mps,4,10.409482476303072,0,True,0.22765780752524734,0.007016662370006088,0.006870589684695005,3.7016607522964478,2.366729736328125,5.68454122543335,0.2310040000011213
82,single_training,mps,150,-126679.56637031001,413,False,-3.163542978875339,0.6259345582506406,0.054419292553017536,4.603496797879537,668.8106689453125,1386.60791015625,5.925440334016457
83,single_training,mps,150,-117512.0774758425,382,False,-2.1012388295245668,0.43340242975342635,0.059151896309728426,4.610961227416992,494.7716979980469,1160.841552734375,6.024628625018522
84,single_training,mps,6,-9.343354235042057,0,True,0.5401459634304047,0.022321217955322936,0.002637812363294264,3.75976832707723,7.520371437072754,7.892166614532471,0.24890779200359248
85,single_training,mps,150,-100553.87845339191,329,False,0.023490131547053653,0.2135229267623375,0.05332307919704666,4.615763780275981,150.2686004638672,393.1881408691406,5.875506666023284
86,sullivan_canyon,mps,150,-44964.20410616173,165,False,0.6072791277733631,0.2915147499983081,0.04541634896614899,4.619348336855571,176.12319946289062,654.7174072265625,5.946952875005081
87,single_training,mps,150,-93627.5418365008,304,False,0.5570395310192059,0.2345902982604692,0.05383934280990312,4.614567410151164,156.78196716308594,373.87646484375,5.988202915992588
88,single_training,mps,6,-23.93095613518917,0,True,0.5463501289486885,0.026570725933803867,0.003982034511864185,3.799760381380717,8.315362930297852,8.0325927734375,0.271695917006582
89,single_training,mps,5,-1.167536778085676,0,True,0.37421227246522903,0.021998093044385315,0.004949510097503662,3.7999122619628904,6.243119239807129,8.43426513671875,0.21550600000773557
90,single_training,mps,150,-117062.13380521462,380,False,-1.7971908774909873,0.34591998062863544,0.039392648606250684,4.6144794082641605,409.6454772949219,815.9737548828125,6.229060749989003
91,single_training,mps,150,-84776.89189092402,275,False,1.355788646818449,0.31989828896694233,0.04022544130062063,4.612749832471212,330.12091064453125,827.1708374023438,6.171525875019142
92,sullivan_canyon,mps,150,-60608.81329007394,226,False,-2.1365701310088236,0.4649237341536961,0.048849595862751206,4.614364981651306,364.46142578125,619.3475952148438,5.8949994160211645
93,single_training,mps,150,-129055.802081985,421,False,-2.6978579925745727,0.5397895438304112,0.040614829882979396,4.606624798774719,543.2462158203125,909.0364379882812,5.859178500017151
94,single_training,mps,150,-108110.89703328363,353,False,-0.6889350003128251,0.2553270024870115,0.037226363035539785,4.601032586097717,199.53335571289062,552.11572265625,6.098748667020118
95,single_training,mps,150,-113130.52412491667,369,False,-0.8456378012701559,0.261571226137083,0.04598620440810919,4.603865447044373,201.130126953125,454.8810119628906,5.9005147089774255
96,single_training,mps,11,-72.09989579386588,0,True,1.1249393983320757,0.11314904857003553,0.0104721664366397,3.9091975688934326,28.45880889892578,36.439273834228516,0.4677854170149658
97,single_training,mps,150,-103892.58759568285,340,False,0.03627919493243098,0.19163631975463885,0.03881710635498166,4.601118583679199,147.1339874267578,241.89662170410156,6.303550374985207
98,single_training,mps,150,-105573.92885525204,345,False,0.28959980605480573,0.22514748215335809,0.05374459928832948,4.6003899574279785,245.0231170654297,751.75341796875,6.103314000007231
99,single_training,mps,150,-117199.765308344,379,False,-0.7690564144402743,0.23361999121837773,0.054949108373063306,4.602895797093709,182.1887664794922,461.6852722167969,6.083534208009951
100,single_training,mps,150,-85621.63903773842,281,False,1.5584925069582338,0.34373221436927204,0.03927921462493638,4.603369790712993,179.11817932128906,286.8571472167969,6.530690624989802
101,single_training,mps,4,20.20988675275987,0,True,0.6997148916125298,0.056954077910631895,0.00580883992370218,3.8026148080825806,9.085868835449219,11.548897743225098,0.18372995901154354
102,sullivan_canyon,mps,150,-68438.55150148361,249,False,-3.300534460494916,0.7879630510640951,0.045242785134663184,4.609559628168742,815.9832763671875,2115.47509765625,5.982293040986406
103,single_training,mps,4,6.297322548387569,0,True,0.8826582431793213,0.05912551190704107,0.007661437499336898,3.8076301217079163,9.283706665039062,11.13144302368164,0.17685887499828823
104,single_training,mps,150,-123737.76072206638,408,False,-1.5064288869003455,0.42885531759646256,0.04435523417778313,4.607039691607158,239.40858459472656,389.564453125,5.55622154197772
105,single_training,mps,4,18.349271285160036,0,True,0.7412679418921471,0.06227440666407347,0.007544531486928463,3.812466084957123,9.400156021118164,12.380009651184082,0.1671468749991618
106,stone_canyon,mps,150,-116365.78466993786,396,False,1.9722759571174782,0.6099567603106455,0.03788914147454003,4.604527076085408,517.9606323242188,1410.4373779296875,5.732136749982601
107,single_training,mps,150,-121951.42658115349,401,False,-1.9863635641336441,0.3362431530964871,0.0487358382002761,4.602395043373108,419.6607360839844,905.5927734375,5.829750375007279
108,single_training,mps,4,11.179301448228241,0,True,0.7914721481502056,0.054323583375662565,0.006324951304122806,3.7836209535598755,8.788850784301758,9.809978485107422,0.17704575002426282
109,single_training,mps,150,-116701.2525448037,386,False,-1.6404327924177051,0.330864744916477,0.03980878604886433,4.590746514002482,468.14874267578125,1198.0364990234375,5.854022832994815
110,single_training,mps,7,-63.39736897345668,0,True,1.0370694952351707,0.08099179408912148,0.005027450421558959,3.802067075456892,17.44195556640625,16.270872116088867,0.34554975002538413
111,single_training,mps,4,19.592820341212214,0,True,0.5901813674718142,0.024715926265344024,0.003920476010534912,3.6978193521499634,5.851531982421875,5.9369797706604,0.15794495801674202
112,single_training,mps,7,-29.993796282724162,0,True,0.4907190182379314,0.023967580192090412,0.002748299190508468,3.699024166379656,8.87586498260498,8.4938383102417,0.278370833984809
113,single_training,mps,4,15.791457315904314,0,True,0.21006310684606433,0.005653764352246071,0.002015123871387914,3.6254645586013794,1.3695347309112549,2.9608774185180664,0.15934099999140017
114,single_training,mps,150,-104873.82402887408,341,False,-0.22170616395771503,0.25017504966694787,0.05953388344030827,4.5693864822387695,235.92408752441406,811.4498901367188,6.138342499994906
115,stone_canyon,mps,150,-125267.40643786191,431,False,-0.02463210184747974,0.43730391893125065,0.06221206571673974,4.5664502000808715,289.7136535644531,882.57958984375,6.166459542000666
116,single_training,mps,150,-132136.57163989553,426,False,-3.060928839792808,0.7092508836646448,0.07712353447529798,4.561087525685628,656.4950561523438,1372.77685546875,6.169756499992218
117,single_training,mps,150,-90623.61282041753,292,False,0.7935737243294716,0.2786255749542033,0.05433860338681067,4.558977527618408,246.07907104492188,693.4550170898438,5.978961000015261
118,single_training,mps,4,19.513938781357886,0,True,-0.35897997952997684,0.027170637506060302,0.0013505597598850727,3.550806164741516,6.699630260467529,8.699663162231445,0.16631174998474307
119,single_training,mps,150,-112282.66628171198,368,False,-1.4295586196509733,0.3538306164339398,0.06860607053153217,4.556732961336771,354.6416015625,696.639404296875,6.201783291005995
120,single_training,mps,150,-132180.4721451023,436,False,-3.834552255620559,0.9010309614118888,0.059294123045789696,4.556285910606384,924.6132202148438,2123.0419921875,6.07743037500768
121,single_training,mps,150,-143285.91167789884,469,False,-4.128620737710347,1.1390334627903302,0.06494640619726852,4.558135704994202,867.6522216796875,1939.25,5.768885209021391
122,single_training,mps,150,-95790.49105903393,310,False,0.7561799271094303,0.389851185714427,0.05860563316382468,4.561716887156169,446.6465148925781,1537.552490234375,6.2867622089979704
123,single_training,mps,150,-103879.43908794555,342,False,-0.31193790897416573,0.2235369520040164,0.04645754363232603,4.562256579399109,193.5415802001953,358.94549560546875,6.155313958006445
124,single_training,mps,150,-100222.26862061446,324,False,0.20415494280556837,0.2382036731018646,0.03850102184340358,4.564638791084289,225.0658416748047,641.7081909179688,6.558307541010436
125,topanga_ridge,mps,150,-17075.992924668986,59,False,-0.6403879206006725,1.0640838773752814,0.056676760340730346,4.565590475400289,540.7658081054688,1309.7791748046875,6.5439312089874875
126,single_training,mps,150,-174645.68643942632,567,False,-6.273391748269399,2.2759796813984092,0.06857149449487528,4.570358951886495,1163.030029296875,2595.04248046875,6.247789916000329
127,single_training,mps,150,-110508.20701957287,362,False,-1.0511363686807453,0.2623370075228983,0.06435768080254396,4.571576054890951,376.4349365234375,2042.3436279296875,6.306716833001701
128,single_training,mps,7,33.936900298500504,0,True,0.4970882034727505,0.03875137770020436,0.02924635261297226,3.8469584669385637,11.016014099121094,56.898353576660156,0.3450234170013573
129,single_training,mps,4,19.513938781357886,0,True,0.42028162628412247,0.020030858198879287,0.010913265869021416,3.8124159574508667,4.984702110290527,11.000256538391113,0.1688972910051234
130,single_training,mps,150,-117777.16385469722,384,False,-1.0567073540389538,0.22380725138206722,0.040197224997294445,4.582630027135213,220.1632537841797,379.1379089355469,6.584979250008473
131,single_training,mps,150,-95949.64145386097,311,False,1.2125391637782257,0.2782359201193321,0.053151521367641785,4.5826653305689495,348.1836853027344,1044.57763671875,6.368750125024235
132,single_training,mps,4,-5.5695217280824,0,True,0.9940600097179413,0.03791535506024957,0.001960861904080957,3.8486104011535645,7.409621715545654,8.640400886535645,0.17106816699379124
133,single_training,mps,150,-137998.3031883097,458,False,-2.6253936405976614,0.5528540943650782,0.078289791814362,4.589022537867228,479.8013916015625,1039.416015625,5.7937151250080206
134,single_training,mps,150,-126950.0526951402,413,False,-1.7062708302773535,0.29346264382709253,0.06086718851234764,4.592566879590352,314.2762145996094,641.0693969726562,6.19345354201505
135,single_training,mps,150,-105668.9775680704,347,False,1.154315868388221,0.40412340705400274,0.0783095809048973,4.593025908470154,524.526611328125,1632.0986328125,5.961747499997728
136,single_training,mps,9,-6.578266953993122,0,True,1.382617261674669,0.154814718498124,0.0025141413789242506,4.008001539442274,30.43088722229004,37.929176330566406,0.43300366698531434
137,single_training,mps,4,18.803903709481702,0,True,0.7666831016540527,0.06885175220668316,0.0021405585866887122,3.9263144731521606,9.910233497619629,14.024288177490234,0.17083899999852292
138,single_training,mps,150,-85338.35057667858,277,False,2.967839357852936,0.8705534452797534,0.044757801300535596,4.594046748479207,948.5892333984375,2819.269287109375,5.982977999985451
139,single_training,mps,150,-109648.4433733712,354,False,0.3382753178399677,0.22909371275576992,0.05643235524495443,4.591818410555522,192.05502319335938,690.741455078125,6.151384166994831
140,single_training,mps,150,-106032.816494667,348,False,0.9639186310550819,0.36295042595390137,0.047233883729204534,4.591147004763285,441.306884765625,1375.680908203125,6.298956917016767
141,single_training,mps,4,13.231725669058719,0,True,0.5592786893248558,0.0383836361579597,0.0046296477084979415,3.881085515022278,7.227662086486816,9.176814079284668,0.2119187499920372
142,single_training,mps,150,-125770.56622875892,413,False,-2.251655083671212,0.4853917427070458,0.049228180053954324,4.586248299280802,627.8525390625,1664.545166015625,6.455421249993378
143,single_training,mps,150,-113566.11417159505,373,False,-1.1891486153006554,0.28125119330744686,0.036193771874532106,4.582812107404073,414.22491455078125,1095.4534912109375,6.037016541988123
144,single_training,mps,150,-108946.62130491307,356,False,-0.7190794837226471,0.24393704574576985,0.037237615423897905,4.583095243771871,327.3867492675781,983.8135375976562,5.932998292002594
145,single_training,mps,150,-122904.48287845292,405,False,-1.6666401953746874,0.3097077009807739,0.045533049746106065,4.581284448305766,391.0016174316406,822.9195556640625,6.051344916981179
146,stone_canyon,mps,150,-127463.54038701441,433,False,0.33786428332328794,0.4390305459131196,0.041429628022015094,4.581833597819011,265.10113525390625,932.46826171875,6.308653542015236
147,single_training,mps,150,-94645.91215156748,308,False,1.7585232492287954,0.5164854474671786,0.04238204409678777,4.574761838912964,618.6782836914062,1924.5299072265625,6.051743375021033
148,single_training,mps,4,10.58369653010902,0,True,0.47903462033718824,0.018643439005245455,0.014857128262519836,3.7710891366004944,4.783635139465332,14.358565330505371,0.19117283399100415
149,single_training,mps,150,-108821.25701622372,352,False,-0.16348198419592033,0.20949470070922055,0.03474845368415117,4.574094990094503,183.90164184570312,411.0918884277344,6.250815915991552
150,single_training,mps,150,-115492.63012729459,378,False,-1.2791758043443162,0.4353643919850113,0.03703576272663971,4.57644194761912,568.3714599609375,1657.1099853515625,6.31785854199552
151,single_training,mps,150,-92756.0666903013,304,False,0.9382327189172308,0.32185170337949787,0.03533762179625531,4.575651551882426,165.03651428222656,334.3812561035156,6.413364625012036
152,single_training,mps,150,-110107.95448500582,361,False,-0.2605670036930436,0.21799179264320737,0.046491793221794066,4.580066289901733,185.95278930664062,407.0174560546875,5.947647583001526
153,single_training,mps,150,-111412.47696026723,363,False,-0.7960642478863398,0.22003993372413486,0.033528582858853045,4.589259792963664,258.3008728027344,534.1273193359375,6.4758680000086315
154,single_training,mps,150,-135332.01436213413,446,False,-2.9003715936342873,0.554450321700424,0.05526217325435331,4.593586249351501,627.2232055664062,1503.5784912109375,6.684967541019432
155,sullivan_canyon,mps,150,-38056.34403218271,141,False,3.9709556945165,0.9765160180131595,0.041640361736839014,4.602728212674458,909.7427368164062,2347.596435546875,6.433124875009526
156,stone_canyon,mps,150,-139899.28879960722,484,False,-0.8584731946885585,0.5510407288618929,0.036220596296091874,4.60724971294403,262.1509704589844,767.233642578125,6.298501042008866
157,single_training,mps,4,9.895266946741568,0,True,1.009305216372013,0.08754398208111525,0.009481033775955439,3.821329891681671,11.385683059692383,13.695979118347168,0.1583780829969328
158,single_training,mps,150,-125969.85634781713,414,False,-1.3144335404100518,0.26771222997361593,0.0407214057383438,4.614177899360657,242.10633850097656,285.65057373046875,6.31567358400207
159,single_training,mps,150,-107126.64001046037,350,False,0.8399617034113422,0.4401608477264534,0.04336847672238946,4.611871196428935,499.63250732421875,1673.228759765625,6.502360459009651
160,single_training,mps,4,12.10816897003463,0,True,1.2418227344751358,0.12917909771203995,0.01003492926247418,3.8412168622016907,13.759980201721191,16.302154541015625,0.14845162502024323
161,single_training,mps,150,-81688.78947192505,269,False,2.5292662623524667,0.4620071338155928,0.031302855933705964,4.617746391296387,475.5849609375,1128.1064453125,5.968212667008629
162,stone_canyon,mps,150,-149970.20446199048,515,False,-1.5120565827687582,1.1094951662172874,0.038159212370713555,4.623339881896973,390.73199462890625,1332.1171875,5.971530125010759
163,single_training,mps,4,11.105953176748748,0,True,1.1303936764597893,0.13348784483969212,0.00458405539393425,3.8358766436576843,13.940260887145996,16.451759338378906,0.18764233399997465
164,single_training,mps,150,-165910.96214657353,535,False,-5.791916307409604,1.931476906746005,0.04451873501762748,4.6235171381632485,1167.0125732421875,2804.050537109375,6.181303707999177
