episode,device,n_ticks,reward,buildings_destroyed,contained,policy_loss,value_loss,classification_loss,entropy,resource_entropy,zone_entropy,value_grad_norm,other_grad_norm,wall_time_s
143,mps,150,-93609.91424489339,310,False,2.5220508191982907,0.4064233850586849,0.07136763654649257,4.497104172706604,1.2592824323972067,3.2378217426935834,787.1123657226562,1524.8695068359375,6.507745583017822
144,mps,10,-94.50053326729105,0,True,9.33507480621338,3.6614285707473755,0.043431681394577024,4.791822338104248,1.362710666656494,3.4291117191314697,95.75100708007812,170.9797821044922,0.37980150000657886
145,mps,150,-113385.76815971246,372,False,-0.08332808728019396,0.1134641114663585,0.08619216958681743,4.493797254562378,1.268699397246043,3.225097851753235,236.1995391845703,855.5350952148438,6.292286541982321
146,mps,150,-103867.47489025567,338,False,0.352321164359649,0.3217144385152157,0.07448149253924688,4.497839220364889,1.272141842842102,3.225697366396586,650.3611450195312,1723.534912109375,6.101712083996972
147,mps,150,-114210.70656324497,376,False,-0.20418176371060934,0.03277714555834033,0.08302394138028224,4.5047854884465535,1.2752835218111673,3.2295019737879436,98.60820770263672,282.58197021484375,6.111252750008134
148,mps,150,-119379.97906891031,387,False,-0.8473207013852273,0.12409869152493594,0.06996049450089534,4.518174788157145,1.2799541751543682,3.2382206042607624,547.1351318359375,1303.692626953125,6.23066829200252
149,mps,150,-130218.65476086781,424,False,-1.2735371661186219,0.14956501511473713,0.07959495681027572,4.529046870867411,1.2813249214490254,3.2477219597498577,505.67388916015625,1044.3280029296875,6.372994708013721
150,mps,150,-92910.00820647793,303,False,2.8423724577824276,0.46633959164842964,0.07941007842620214,4.539343798955281,1.2809227538108825,3.258421026865641,1277.6512451171875,2810.543212890625,6.876843834004831
151,mps,150,-128037.92789527016,428,False,0.12741975811620554,0.2513694942491323,0.09276290403058131,4.544665511449178,1.2808331116040548,3.2638324213027956,659.710693359375,1798.272705078125,6.404760500008706
152,mps,150,-109298.04608009054,358,False,1.6931192057952285,0.23409093250898877,0.09101148877292871,4.550605748494466,1.2835862636566162,3.267019486427307,927.1695556640625,2122.03955078125,6.890261542022927
153,mps,150,-97091.41960397772,315,False,2.5872491518283884,0.4384726756653739,0.09605554999162753,4.556674184799195,1.2873472817738851,3.269326893488566,1265.1868896484375,2693.623779296875,6.561325625021709
154,mps,150,-135439.86569589662,446,False,-1.7198544349273046,0.23233808571472764,0.10289947158967455,4.560979022979736,1.2916430775324503,3.2693359327316283,697.0569458007812,1508.228759765625,6.4840826250147074
155,mps,150,-107122.31578864418,350,False,1.6540965202876032,0.5327867204655742,0.08815209461996952,4.564696591695149,1.2944161574045816,3.270280443827311,1400.0242919921875,3392.814697265625,6.4099391250056215
156,mps,150,-160663.052904789,528,False,-4.256193023473024,1.0522657888111038,0.07629064398507278,4.567909860610962,1.2980113267898559,3.2698985528945923,1358.619873046875,2704.664794921875,6.982366292009829
157,mps,150,-138769.80704651788,450,False,-2.268405512770017,0.3818550829604889,0.08241335188349087,4.567773373921712,1.297588312625885,3.2701850350697836,742.8927612304688,1500.7200927734375,7.013440167007502
158,mps,150,-106213.48140969378,348,False,1.2550512253679336,0.3238078390699593,0.08337899142255385,4.570440142949423,1.2969962430000306,3.273443897565206,1044.225830078125,2524.00634765625,6.374335957982112
159,mps,150,-115361.2999328543,376,False,-0.11977167527028844,0.07689917548241762,0.06939000946780045,4.570263792673747,1.2964262580871582,3.2738375250498453,142.97988891601562,433.6554870605469,6.9122091669996735
160,mps,150,-120525.45001489614,394,False,-0.8034328952680031,0.08401967936068104,0.08066732789079348,4.567891464233399,1.2955817103385925,3.272309743563334,372.3969421386719,899.7208862304688,6.882678750000196
161,mps,150,-112269.7708568618,368,False,-0.5777699356277783,0.29241786910094864,0.06671932281305393,4.563379433949788,1.2907752060890199,3.2726042556762693,797.4371337890625,2031.6561279296875,6.736811832990497
162,mps,4,8.317586378778088,0,True,7.341127157211304,2.722673535346985,0.018853253684937954,4.800320386886597,1.3692509233951569,3.431069493293762,32.4205322265625,78.32555389404297,0.17630020799697377
163,mps,150,-102537.79245417344,334,False,1.3541508094221353,0.12619057167590653,0.09268288715432088,4.554134073257447,1.278456818262736,3.2756772883733114,583.4627075195312,1242.0726318359375,6.272661416995106
164,mps,150,-113125.92326992683,368,False,0.50300923322861,0.10597863697558935,0.10935025992492835,4.549162273406982,1.2747389936447144,3.2744232829411826,565.647216796875,1478.44677734375,6.1139251660206355
165,mps,6,-33.35007092482125,0,True,7.558799505233765,2.47222101688385,0.015861705721666414,4.788257996241252,1.3680784702301025,3.420179526011149,51.704498291015625,101.35751342773438,0.23416362499119714
166,mps,150,-113536.27256243024,367,False,-0.14120193394832314,0.11324751881953944,0.07850503491858642,4.532494260470073,1.2650024135907492,3.2674918508529665,163.61129760742188,530.25244140625,6.348308917018585
167,mps,150,-108466.02351552341,355,False,0.4021871001770099,0.08107567905291944,0.07155726982901493,4.531260217030843,1.2639496795336405,3.267310519218445,329.38995361328125,779.0930786132812,6.734610125015024
168,mps,150,-127729.1282974341,416,False,-1.5785985696626206,0.17387284756158503,0.07476747071991365,4.532138322194418,1.265727067788442,3.266411239306132,441.4807434082031,773.0420532226562,6.438349417003337
169,mps,150,-110138.2689464073,369,False,-0.1843846144216756,0.044237296074888945,0.06896104104816914,4.535527057647705,1.2684683775901795,3.2670586935679116,113.51972198486328,388.8294982910156,6.472258082998451
170,mps,150,-118374.56968079199,390,False,-0.7841901816769192,0.09243181512880559,0.07848484352231026,4.537866458892823,1.2717508212725321,3.2661156384150187,161.87249755859375,288.3554992675781,6.318146125006024
171,mps,150,-84901.46414670802,274,False,1.7225430701160804,0.2562691882782292,0.06799949246148268,4.543245267868042,1.2763367001215618,3.26690855662028,361.5455322265625,609.2745971679688,6.030614499992225
172,mps,150,-122907.17545269614,397,False,-2.181452353062729,0.44280596792907395,0.06204238346467415,4.546392618815104,1.280622704823812,3.2657698901494343,1288.584228515625,2988.45751953125,6.225918875017669
173,mps,150,-129577.13471695666,427,False,-2.563331472190718,0.4061374031173743,0.07066857941448688,4.550184631347657,1.283531628449758,3.2666530323028566,1036.9141845703125,2265.605224609375,6.40829829100403
174,mps,150,-98601.6414690061,323,False,0.6714387811223665,0.06265004487281355,0.07234523568923275,4.553528188069661,1.285009195804596,3.268519015312195,338.5166931152344,754.0084838867188,6.264853792003123
175,mps,150,-98484.46234182586,327,False,0.8307465602333347,0.1026153332256096,0.08260225508982937,4.555663897196452,1.2871872901916503,3.2684766006469728,483.2016906738281,1132.45654296875,6.45361887497711
176,mps,150,-91237.48723885369,303,False,1.032083156921435,0.11591932386090206,0.08077503516649207,4.555802240371704,1.2883034213383993,3.267498826980591,267.1321105957031,499.99957275390625,6.478884375013877
177,mps,150,-146175.99540769085,476,False,-4.169195978194475,0.8786735286967208,0.07309878072390953,4.555175952911377,1.2898838917414348,3.2652920484542847,1358.8714599609375,2595.739501953125,6.64111095800763
178,mps,150,-103163.30809476362,337,False,-0.25100994484343875,0.03840509973861107,0.07491146579384804,4.552234020233154,1.2883413910865784,3.2638926251729328,85.81504821777344,319.1456604003906,6.4669709999870975
179,mps,150,-107838.29044813963,348,False,-0.42115339616313574,0.11966114544062899,0.08152017157524824,4.550868326822917,1.2878364499409993,3.2630318641662597,309.3182067871094,980.70263671875,6.8623450830054935
180,mps,150,-121612.03789237229,398,False,-2.409000507692496,0.4185193194658495,0.09292399546752374,4.547589095433553,1.2868422396977743,3.2607468605041503,1286.952392578125,2868.927734375,7.113387707999209
181,mps,150,-74368.65509762958,239,False,2.044039560643335,0.32048604550695625,0.07627867365876834,4.54657475789388,1.2855526113510132,3.261022135416667,431.1980285644531,831.7618408203125,7.021398874989245
182,mps,4,8.317586378778088,0,True,6.132199287414551,2.0592654645442963,0.02300309669226408,4.756469488143921,1.364018976688385,3.3924505710601807,38.3079948425293,91.19483184814453,0.16470749999280088
183,mps,150,-144342.52995767706,478,False,-4.768077248632908,1.3800405141540493,0.07687527943402529,4.535720869700114,1.2802632061640422,3.255457681020101,2162.27001953125,4353.29736328125,6.407590208982583
184,mps,150,-126072.22489532972,414,False,-3.142553710738818,0.7990067847139047,0.0699168761819601,4.528163340886434,1.2760625950495401,3.252100747426351,1799.187255859375,4057.468505859375,6.298933291982394
185,mps,150,-161051.6063417048,525,False,-6.049456745125354,2.042005471550777,0.08759590277448297,4.522971324920654,1.2729315996170043,3.250039734840393,2447.926513671875,4671.40869140625,6.1383221660216805
186,mps,150,-95876.29111410261,310,False,0.024920663544908166,0.17087198924403915,0.08874085550506909,4.519673595428467,1.2698239382108052,3.249849650065104,338.9971618652344,1158.92138671875,6.529785165999783
187,mps,150,-123036.5263816002,405,False,-1.4547856289893388,0.44291850127818727,0.06766814389576514,4.51730504989624,1.2665249196688335,3.250780100822449,391.8139953613281,1276.985107421875,6.573435833997792
188,mps,150,-119175.9264486898,387,False,-0.565575121717217,0.3379885201002246,0.06736344322562218,4.521840874354044,1.2671903912226359,3.2546504720052085,511.09979248046875,1721.50927734375,6.8128552499983925
189,mps,150,-103020.34697992288,334,False,0.9816816547016303,0.2921496761249849,0.06009834179033836,4.529623896280924,1.269839514096578,3.259784379005432,911.9638061523438,2377.13037109375,6.351064334012335
190,mps,150,-115595.23095186152,379,False,-0.2666329296429952,0.19997683005407452,0.0696347721790274,4.539565382003784,1.2745121932029724,3.2650532070795695,465.73736572265625,1548.6182861328125,6.078199499985203
191,mps,150,-146212.86211406495,481,False,-3.263061647117138,0.6411987658054568,0.07820928364992141,4.545163927078247,1.277029530207316,3.268134390513102,965.1682739257812,1607.658447265625,6.161068916000659
192,mps,150,-107632.5730565276,350,False,0.6212214968912303,0.20062404304195905,0.0705481851597627,4.549813626607259,1.27857070684433,3.2712429332733155,798.3536376953125,2133.230712890625,6.081912374997046
193,mps,150,-108849.81800926781,356,False,-0.26987551265706616,0.10302302438574164,0.05862474468847116,4.550222587585449,1.2788497694333394,3.2713728284835817,263.99462890625,742.2003784179688,6.143067124998197
194,mps,150,-91164.01464336066,296,False,1.7118754102786382,0.2265508897524948,0.06632215335965157,4.55332730293274,1.2813936853408814,3.271933616002401,693.1778564453125,1444.115966796875,6.210636667005019
195,mps,150,-125017.65792581372,407,False,-1.638677520789206,0.20646196411762502,0.06465483718862136,4.553120412826538,1.2823038252194723,3.2708165884017943,633.1328735351562,1406.7242431640625,6.050159917009296
196,mps,150,-171937.53019104473,570,False,-6.406811993519465,2.128355790103475,0.09451550607879956,4.5551306247711185,1.2842754809061687,3.2708551534016927,2713.400390625,5941.81103515625,6.303104749997146
197,mps,150,-119269.04881628956,384,False,-1.0101114573702217,0.16718447258716576,0.06258733711515864,4.555075801213582,1.284375580151876,3.2707002290089924,611.818603515625,1548.839111328125,6.254105917003471
198,mps,150,-101246.91529131078,333,False,1.0793403969860325,0.1895051710055365,0.059421264783789715,4.555076208114624,1.2838223743438721,3.2712538623809815,167.53805541992188,416.0933532714844,6.372195625008317
199,mps,150,-116045.94691441407,380,False,0.35908787371745954,0.06840548143674861,0.06757785856723786,4.55735923131307,1.2838684113820393,3.2734908199310304,380.3841247558594,1007.116943359375,6.121660125005292
200,mps,150,-127375.48025037479,422,False,-0.34646228174368543,0.05374900690022817,0.08225794926285744,4.561694850921631,1.285486388206482,3.27620845635732,155.67771911621094,534.4569702148438,6.011130583996419
201,mps,150,-129222.70502360309,421,False,-0.751572393886745,0.08178221454555266,0.08707251186172167,4.562411511739095,1.286075758934021,3.276335751215617,278.64764404296875,627.8945922851562,6.819823084020754
202,mps,4,8.317586378778088,0,True,7.256389021873474,2.9519323110580444,0.035246506333351135,4.766817331314087,1.3710110783576965,3.3958062529563904,40.725257873535156,93.09817504882812,0.24361670899088494
203,mps,150,-143543.20342670797,464,False,-1.2087046220650275,0.29147789723686096,0.08539758078753948,4.554725596110026,1.281701378027598,3.273024222056071,246.61843872070312,734.0103149414062,7.070194375002757
204,mps,150,-98630.01489736314,321,False,2.912155567010244,0.4654297169111669,0.06197149426986774,4.553568967183431,1.2816704320907593,3.271898538271586,1268.069580078125,2646.71044921875,6.797916917013936
205,mps,20,-182.66030067113937,0,True,9.015175461769104,3.766231667995453,0.01913822293281555,4.7503663301467896,1.370261687040329,3.380104720592499,245.45787048339844,429.1143798828125,0.8634685419965535
206,mps,15,-138.90960835888396,0,True,8.396952978769939,3.2422791639963786,0.014150618513425191,4.7391913096110025,1.3694473822911581,3.369743903477987,177.9437255859375,300.33087158203125,0.628692875005072
207,mps,150,-138453.74003475916,452,False,-1.084227627205352,0.25970194892979637,0.08050643149142464,4.539523646036784,1.2787297598520915,3.2607938957214357,227.69345092773438,807.6997680664062,6.896479208982782
208,mps,150,-111488.46679472202,361,False,1.3778829872235656,0.2638466207152184,0.07550082540760437,4.53472533861796,1.2780260237058003,3.2566993109385174,1005.3450317382812,2461.237060546875,6.831571499991696
209,mps,150,-118183.22327984867,385,False,0.11335345975744228,0.13183898514873968,0.09820094880958398,4.530829833348592,1.2781290594736736,3.252700788180033,420.24957275390625,1184.886962890625,6.906408083013957
210,mps,150,-113735.82080583546,373,False,-0.48007811974734066,0.1899942852633103,0.07853900656104087,4.528714440663656,1.2797578700383505,3.248956546783447,631.7410888671875,1765.4034423828125,6.7477086250146385
211,mps,150,-152810.04264128924,501,False,-3.926837092489004,0.8713053888008775,0.07470734640955926,4.523748931884765,1.2790318314234417,3.2447171036402382,1315.062744140625,2344.29541015625,6.0730713329976425
212,mps,150,-116668.53280764917,381,False,-0.8510719589547565,0.07729458282645889,0.08039461025968193,4.520200614929199,1.2784552963574727,3.2417453209559124,411.65838623046875,930.7767333984375,6.130299124983139
213,mps,150,-140903.35666872576,457,False,-3.3606879300872485,0.666714396517103,0.06693248470624288,4.51851210753123,1.27832190990448,3.2401901992162068,1539.4466552734375,3210.478515625,6.292002250003861
214,mps,150,-101807.5569287608,338,False,0.8007120771892369,0.08630292590403163,0.07479005564004183,4.5180295530954995,1.2784266956647237,3.2396028582255045,431.8677062988281,923.5250854492188,6.007682958006626
215,mps,150,-134358.23156355775,447,False,-1.8299762899909788,0.23925524283495653,0.06799319386482239,4.5152339744567875,1.2782766652107238,3.2369573163986205,443.1791076660156,674.335693359375,6.789549667009851
216,mps,150,-132244.72205939938,432,False,-1.5761898217350245,0.16210173704535313,0.08978336068491141,4.514582346280416,1.2790056053797405,3.2355767265955606,455.90216064453125,806.9803466796875,6.676916874974268
217,mps,150,-146235.67817348987,487,False,-1.9714749820530415,0.5093898334402669,0.08671413669983546,4.512771310806275,1.2787291185061136,3.2340421867370606,386.4471130371094,1173.69384765625,7.1680884169763885
218,mps,150,-108858.68773641958,354,False,1.539731166603645,0.27514526931578265,0.07714153534422317,4.51302222887675,1.2790902686119079,3.23393194993337,1060.908447265625,2514.197998046875,7.0791662499832455
219,mps,150,-106415.89072252212,348,False,2.0856543457508088,0.5185998693702277,0.07873924306283395,4.509898295402527,1.2782531770070393,3.2316451104482016,1510.1065673828125,3660.05419921875,6.551300125021953
220,mps,150,-96812.61895521049,315,False,2.627661572135985,0.4360632584876309,0.0668731881926457,4.507976147333781,1.2781446123123168,3.229831525484721,1182.8834228515625,2401.024658203125,7.007134875020711
221,mps,150,-94400.47357937484,307,False,2.6286698936919373,0.38709616377739925,0.07422160173455875,4.504636820157369,1.2782233460744221,3.2264134804407756,1159.3017578125,2317.007568359375,6.21938404199318
222,mps,4,8.317586378778088,0,True,6.423873066902161,2.401559352874756,0.014769318280741572,4.754013180732727,1.377295345067978,3.3767178654670715,37.61207580566406,97.05005645751953,0.17231895800796337
223,mps,150,-151735.14594510084,499,False,-3.6847625918189686,0.7527177651886208,0.10536056684950988,4.4918852774302165,1.277886114915212,3.2139991760253905,1603.806396484375,3320.306396484375,6.115051458007656
224,mps,150,-99282.67241060075,324,False,1.018487409055233,0.1177140780998161,0.09153418911000093,4.486140866279602,1.276622823079427,3.2095180241266887,238.3101348876953,498.8762512207031,6.195642916980432
225,mps,6,-33.35007092482125,0,True,7.041328112284343,2.382880926132202,0.01813537844767173,4.753978172938029,1.3781672914822896,3.3758108218510947,54.94443130493164,105.88858795166016,0.23225025000283495
226,mps,150,-110381.0660490458,361,False,-0.9907150247693062,0.4138545598910605,0.06762304004281759,4.474897836049398,1.2757748238245645,3.199123018582662,1140.9849853515625,2780.45654296875,6.0209396250138525
227,mps,150,-140441.19602427905,457,False,-3.4293997037410735,0.7699763229085753,0.07023604203015565,4.469869149525961,1.2751176714897157,3.1947514756520587,1817.341796875,3798.976806640625,6.014904875017237
228,mps,150,-141194.27446276424,460,False,-3.5388194247086844,0.7515674103610217,0.07925113980968793,4.465613242785136,1.2743971355756123,3.1912160809834798,1741.919921875,3597.138671875,6.098492749995785
229,mps,150,-120467.06034465795,395,False,-1.3507464415083328,0.2858924829903602,0.07834293554226557,4.464726157188416,1.274456392923991,3.190269775390625,976.0576782226562,2279.290771484375,6.242300375015475
230,mps,150,-160485.18452090357,529,False,-3.495450387100379,0.8048288565810071,0.08439511597156525,4.458552980422974,1.2728945684432984,3.1856584215164183,1112.401123046875,1758.3983154296875,6.266718875005608
231,mps,150,-98079.66657404896,322,False,2.0637153699435293,0.37359127674201015,0.06106388395031293,4.451972440083821,1.2711805764834085,3.1807918548583984,677.424560546875,1100.6527099609375,6.296366459020646
232,mps,150,-112329.78125826136,364,False,1.2794947791347902,0.227646480587379,0.0641404527425766,4.445868225097656,1.2703521664937336,3.1755160506566367,871.9845581054688,1900.4578857421875,5.977582583000185
233,mps,150,-116804.70564712811,386,False,0.81258864171803,0.11258142135719026,0.0888377234712243,4.445653487841288,1.270406154791514,3.175247321128845,606.1345825195312,1361.4954833984375,6.200363333016867
234,mps,150,-114071.79687783784,372,False,0.8889785494158665,0.11043023949008784,0.05696392518778642,4.4462345059712725,1.2710331598917644,3.1752013699213664,535.217041015625,1084.4952392578125,6.242908250016626
235,mps,150,-137953.5069138316,450,False,-1.4089464082072178,0.24022143968196663,0.07439160802091162,4.448512905438741,1.2718819506963095,3.176630943616231,297.6568908691406,691.9454345703125,6.2208124169847
236,mps,150,-127716.6449518933,414,False,-0.5048803979158402,0.2420370676885553,0.0786495739966631,4.4488991340001425,1.2718807077407837,3.1770184230804444,516.5425415039062,1504.62939453125,6.023307124996791
237,mps,150,-128081.54008646947,420,False,-0.8202636247376601,0.1697308680733598,0.06963996484875679,4.446167928377787,1.2720035378138224,3.174164366722107,188.7718048095703,543.8013305664062,6.244984499993734
238,mps,150,-131189.69762622693,437,False,-2.0014579302072524,0.2724364956095815,0.06496477780242761,4.440966223080953,1.2730715258916219,3.167894705136617,1028.0076904296875,2113.2587890625,6.074832917016465
239,mps,150,-122784.24064241462,401,False,-1.205870145848021,0.19433910146809788,0.06958831536273162,4.43779382387797,1.2747781109809875,3.1630156993865968,796.3659057617188,1732.119384765625,6.141100665990962
240,mps,150,-102352.86660009444,336,False,0.6193918730442722,0.08824485735224395,0.07023760502537092,4.43853530883789,1.2775418257713318,3.1609934759140015,126.64729309082031,376.7986145019531,6.101599666988477
241,mps,150,-125976.80313220619,408,False,-2.104018399082124,0.5744373086958452,0.06339818431685368,4.440127272605896,1.2792145935694377,3.160912666320801,1547.486083984375,3505.2392578125,6.720226542005548
242,mps,4,8.317586378778088,0,True,6.294427514076233,2.3992719054222107,0.012199206976220012,4.7125266790390015,1.3685628473758698,3.343963861465454,40.77911376953125,86.27725219726562,0.17101416701916605
243,mps,150,-71359.06465170856,232,False,3.6372014973883053,0.889321224350684,0.07413170469924807,4.43346034526825,1.2785805495580038,3.154879773457845,1080.1915283203125,1814.89404296875,6.718021958018653
244,mps,150,-124531.33700491734,410,False,-1.2852648695744575,0.2632604953086017,0.0759062568191439,4.429065259297689,1.2786888670921326,3.1503764009475708,982.2457275390625,2273.346923828125,6.679816374991788
245,mps,150,-88472.37051829309,290,False,2.167204118715599,0.34038008401135056,0.06732772555202246,4.426255321502685,1.2796941566467286,3.1465611775716145,697.9903564453125,1155.4520263671875,6.343568750016857
246,mps,150,-82705.1127108009,269,False,2.923663977282898,0.5333367332582569,0.08054462467630705,4.420645586649576,1.2804220199584961,3.14022358417511,1358.0465087890625,2692.26171875,6.595346291986061
247,mps,150,-122025.85598613223,399,False,-1.3626571606611833,0.2505468695379652,0.08634363351079324,4.416817549069722,1.2818021988868713,3.135015331904093,1016.830810546875,2353.956787109375,6.746496124978876
248,mps,150,-105588.44833451956,343,False,0.6355223447096069,0.1177218056319479,0.1086497064648817,4.417990191777547,1.283086412747701,3.134903785387675,341.8746032714844,820.66650390625,6.512133250012994
249,mps,150,-104535.79706322758,340,False,-0.09421543002128602,0.0917081560761532,0.08344028754159809,4.417920638720195,1.2849626096089681,3.1329580243428548,307.91790771484375,889.1875,6.342182541004149
250,mps,150,-130324.68334622706,427,False,-2.206175364057223,0.2705093125378092,0.07867643361290295,4.419316987991333,1.285577067534129,3.1337399355570477,818.201904296875,1618.09375,6.641139374987688
251,mps,150,-112879.6639633607,368,False,-0.46066660090039174,0.0692396021316957,0.06058168573925893,4.421971087455749,1.286292671362559,3.135678413709005,154.64810180664062,498.15753173828125,7.163840916007757
252,mps,150,-116531.40056573266,378,False,-0.9054991611062239,0.09849091048386374,0.06563752729445696,4.42872318426768,1.2874838439623515,3.141239342689514,485.9718017578125,1115.6883544921875,6.837106582999695
253,mps,150,-148642.93319487278,490,False,-2.867577712759376,0.5853048427645444,0.08737323343753815,4.4324527947107955,1.2872811301549276,3.145171661376953,734.4039916992188,1132.9515380859375,6.698920791997807
254,mps,150,-86115.35629828932,279,False,2.582736097338299,0.4259318581749297,0.08135940127074719,4.439971369107564,1.2883012342453002,3.1516701300938923,1249.908203125,2611.59521484375,6.6446478749858215
255,mps,150,-101059.72172254293,329,False,1.8375036171202859,0.3118133763883816,0.07991931068400542,4.443650492032369,1.2888474766413371,3.1548029883702595,1171.148681640625,2566.08984375,6.277613417012617
256,mps,150,-128909.88985557405,418,False,-0.7980210192749898,0.13590964535840613,0.07244709756225348,4.444081543286641,1.2896930718421935,3.1543884738286336,191.99002075195312,585.5558471679688,6.332393334014341
257,mps,150,-136961.88504574544,444,False,-1.6772849894935886,0.26249407852296525,0.08183897415796916,4.444016958872477,1.2909956963857014,3.15302126566569,360.5587158203125,529.1690673828125,7.065246207988821
258,mps,150,-135771.02355645885,446,False,-1.82725815611581,0.29484918843217506,0.0672551542147994,4.4417768001556395,1.292091997464498,3.149684807459513,745.3433837890625,1452.4910888671875,6.593887832976179
259,mps,150,-147404.62067799448,479,False,-2.23724039896857,0.46151523956838747,0.10275933261960744,4.4421334584554035,1.2941656223932902,3.147967858314514,507.52569580078125,723.9356689453125,6.5365455000137445
260,mps,150,-151889.95017487166,491,False,-2.4552804400523502,0.45767428453449005,0.07203085182234645,4.444896834691366,1.2963228472073873,3.1485739835103352,763.2623291015625,1288.2119140625,6.410082458984107
261,mps,150,-123644.87206460333,408,False,0.831411802880466,0.09264392841214128,0.08795268346865971,4.442506912549336,1.296994128227234,3.14551278591156,417.7552490234375,925.6300048828125,6.440850500017405
262,mps,150,-84716.26376563635,277,False,3.951446902528405,1.0289382199391064,0.05063126089672248,4.440455193519592,1.2982559458414713,3.1421992492675783,1144.9622802734375,1782.26416015625,7.097431291011162
