episode,device,scenario,n_ticks,raw_reward,shaped_reward_total,buildings_destroyed,contained,policy_loss,value_loss,classification_loss,entropy,resource_entropy,zone_entropy,shaping_mean_abs,value_grad_norm,other_grad_norm,wall_time_s
230,mps,single_training,150,-116340.8156026748,-116340.5756026748,381,False,-1.0791022875842948,0.10269381177518881,0.057490927583227554,4.579362840652466,1.1285035769144693,3.4508592669169107,0.09927200000000001,248.86412048339844,587.1661987304688,11.02009312500013
231,mps,single_training,150,-97644.31855148822,-97644.08315148824,323,False,0.35225225208327177,0.09513582469717222,0.05932894038657347,4.584308684666952,1.1312433036168417,3.4530653937657676,0.08320666666666668,145.64981079101562,446.3568115234375,10.896281291003106
232,mps,stone_canyon,150,-109920.7163723471,-109920.56117234711,377,False,-0.18752176467329262,0.3634817765498974,0.044622024142493805,4.587787097295125,1.133331480026245,3.4544555966059365,0.06897866666666666,674.5929565429688,1777.5274658203125,11.020579000003636
233,mps,stone_canyon,150,-134645.99253256372,-134645.80973256374,463,False,-2.0567185484617947,0.2732262769790638,0.04700957909226418,4.588189735412597,1.1329651077588399,3.455224625269572,0.054498666666666654,808.1777954101562,1814.8394775390625,10.841416458017193
234,mps,single_training,150,-108312.24922490973,-108312.02062490972,355,False,-0.08367151999341635,0.027286683325110084,0.06605747668693462,4.589253072738647,1.1326421284675598,3.4566109482447307,0.08710533333333335,116.39812469482422,286.18609619140625,10.63776420801878
235,mps,single_training,150,-142736.47265155453,-142736.2240515545,460,False,-3.3199444930503765,0.6623992508955416,0.06198670210937659,4.593337666193644,1.13476003408432,3.458577636082967,0.10965466666666669,1025.9010009765625,2098.183349609375,10.761598208016949
236,mps,single_training,150,-102837.37882426879,-102837.09682426881,339,False,1.698950371829172,0.2931648563138136,0.0680572077135245,4.595830799738566,1.1356368454297383,3.460193955103556,0.10708000000000001,941.3458862304688,2338.9609375,11.129017958010081
237,mps,single_training,150,-142241.11964890582,-142241.0042489058,462,False,-2.3790326559155557,0.40576883389276486,0.059591142075757185,4.599549519220988,1.1382836266358693,3.4612658993403116,0.060857333333333326,479.6427917480469,845.8762817382812,11.050476916017942
238,mps,stone_canyon,150,-142193.15535610926,-142192.9287561092,492,False,-1.3209168485800424,0.16943719997652806,0.05314506972829501,4.596585655212403,1.135054922501246,3.4615307331085203,0.09083866666666666,426.77392578125,1053.579833984375,10.812922249984695
239,mps,stone_canyon,150,-144735.64557553886,-144735.5047755389,498,False,-1.1235563544370235,0.20799031055129186,0.046557340224583944,4.588856004079183,1.1271028804779053,3.4617531315485635,0.06699466666666666,215.07826232910156,445.0862731933594,10.732733208977152
240,mps,stone_canyon,150,-114270.75111432401,-114270.94811432403,393,False,3.2644364742437997,0.8149877396340405,0.044112337951858836,4.572853234608968,1.1118582499027252,3.4609949890772502,0.053393333333333334,1551.726318359375,3563.301513671875,11.11528758300119
241,mps,stone_canyon,150,-163200.52279260507,-163200.12819260507,560,False,-0.6541913970311483,1.0479191853574594,0.052009331633647286,4.563753890991211,1.1031196745236715,3.4606342029571535,0.1429693333333333,900.7445678710938,2807.631103515625,11.587160291004693
242,mps,stone_canyon,150,-112791.1380815927,-112791.01748159273,387,False,3.408579417107006,0.7588878302611617,0.044766642227768896,4.556987648010254,1.096119037469228,3.4608685986200967,0.052982666666666664,1520.3974609375,3225.930908203125,11.224481417011702
243,mps,single_training,150,-117611.42113284099,-117611.11833284098,385,False,1.663032898035987,0.29001054453297037,0.05811545436580976,4.556091407140096,1.0949971501032512,3.4610942459106444,0.13316533333333336,674.6290893554688,1530.4085693359375,11.19355170801282
244,mps,stone_canyon,150,-123361.07645704638,-123360.98525704638,425,False,2.214502979355554,0.4146642321457936,0.0485745792898039,4.561015567779541,1.1001211627324423,3.4608944257100425,0.04513600000000001,1139.4451904296875,2551.557373046875,11.14968724999926
245,mps,stone_canyon,150,-169988.93629711913,-169988.64229711914,580,False,-2.6475554472704728,0.758011589502809,0.05036879350120822,4.569028832117716,1.1082205454508463,3.4608083089192707,0.11771733333333335,354.48394775390625,625.9166870117188,10.937752249999903
246,mps,stone_canyon,150,-111220.58137954227,-111221.45897954227,385,False,2.6715678109476966,0.45931359277620987,0.046772928449014824,4.565944016774496,1.1047188719113668,3.4612251440684,0.06549066666666667,914.9991455078125,1754.505859375,11.049298458005069
247,mps,single_training,150,-102700.66068205252,-102700.52888205253,334,False,2.5007158533732095,0.3950046975662311,0.046833874726047116,4.56673487663269,1.1054946358998616,3.4612402518590293,0.07174533333333333,1008.9548950195312,2144.924072265625,11.539410999976099
248,mps,single_training,150,-130287.24086146614,-130286.95586146614,428,False,-0.6200026181309174,0.10190725133945079,0.0579049000206093,4.570666678746542,1.1094911837577819,3.4611754830678305,0.10027866666666664,118.5818099975586,378.8930358886719,11.50792000000365
249,mps,stone_canyon,150,-97906.90518380389,-97906.7999838039,335,False,3.390562426572045,0.6449901651194281,0.04417202634116014,4.575869417190551,1.115237259467443,3.460632158915202,0.03271200000000001,1025.6400146484375,1988.069580078125,11.146415833005449
250,mps,stone_canyon,150,-159321.1936514659,-159320.9016514659,548,False,-3.5285344593723615,0.6980275258406375,0.05134163599461317,4.584677693049113,1.123916038274765,3.4607616519927977,0.10353066666666669,1226.167724609375,2582.3515625,11.284155458008172
251,mps,single_training,150,-106765.14859861141,-106764.93439861143,348,False,0.17547741167247297,0.15437546345143346,0.04767831169068813,4.58924414952596,1.128457061847051,3.4607870753606162,0.08668133333333332,282.9373779296875,831.5147094726562,10.916911250009434
252,mps,single_training,150,-119085.87245305534,-119085.78665305534,388,False,-1.2285253644478507,0.2437572434542445,0.05179654859006405,4.593092215855917,1.1320580597718557,3.461034173965454,0.04655333333333333,743.2506713867188,1674.5621337890625,10.80068775001564
253,mps,single_training,150,-122385.40116292554,-122384.78076292554,405,False,-1.3259113054536282,0.20530546591860718,0.06701058354228735,4.594478826522828,1.1330986213684082,3.4613802003860474,0.14548000000000005,647.1921997070312,1442.759765625,10.999370583012933
254,mps,single_training,150,-114339.53452676244,-114339.33392676244,376,False,-0.6139655483824511,0.22671662868617812,0.048121772352606056,4.595265175501505,1.1332775473594665,3.461987633705139,0.07677733333333334,503.0569763183594,1299.147216796875,11.468145125021692
255,mps,single_training,150,-100177.79610303065,-100177.5553030306,328,False,1.5742257301012674,0.15777853956989324,0.05803449582308531,4.594735533396403,1.1322559456030528,3.462479600906372,0.10042133333333335,438.7791442871094,818.9030151367188,11.01089329199749
256,mps,single_training,150,-94510.96005539854,-94510.86125539854,308,False,2.5368246738115947,0.33808188993483784,0.05732757541040579,4.592913487752279,1.1303431459267934,3.4625703541437787,0.046237333333333325,890.4345092773438,1789.16162109375,10.921787667000899
257,mps,stone_canyon,150,-121141.9029551693,-121141.79415516931,418,False,-0.16168694849126042,0.4091915088158112,0.04683645626530051,4.5955164337158205,1.1330019895235697,3.462514441808065,0.053109333333333335,697.2681274414062,1678.9989013671875,10.855896166991442
258,mps,stone_canyon,150,-138816.07546161048,-138815.9022616105,478,False,-2.1025417421013115,0.5448761430881374,0.048089316760500274,4.596120907465617,1.1337947968641917,3.46232612768809,0.07259733333333335,1168.8795166015625,2715.117919921875,11.006496457994217
259,mps,single_training,150,-178893.95277176602,-178893.80397176606,581,False,-6.660300093690554,2.2928456415984937,0.0710117107629776,4.594609502156575,1.1326544030507406,3.461955083211263,0.06595466666666666,2020.1646728515625,4021.636962890625,11.442813250003383
260,mps,stone_canyon,150,-131654.28555171753,-131654.67375171752,452,False,0.23808762402273714,0.1307392173694704,0.04901356901973486,4.588336811065674,1.127038455804189,3.46129834651947,0.06795866666666667,243.56712341308594,508.0243225097656,11.225078749994282
261,mps,stone_canyon,150,-137667.46931396626,-137667.09511396624,472,False,-1.402265664190054,0.2759192830662748,0.045379435724268356,4.590469080607097,1.1294845445950825,3.460984555880229,0.12341733333333328,719.4705810546875,1756.5399169921875,11.862162875011563
262,mps,stone_canyon,150,-154911.09006828198,-154910.88886828197,532,False,-2.6279879338294267,0.44574221141330783,0.047475398474683364,4.589672129948934,1.128872611920039,3.4607995144526162,0.08543999999999997,1001.46728515625,2164.083251953125,11.00293058299576
263,mps,stone_canyon,150,-146964.34448794095,-146964.08688794094,506,False,-0.8246157724348208,0.12058661050816832,0.04875792586555083,4.588331861495972,1.1275735195477803,3.4607583061854044,0.083096,179.7861328125,290.6434631347656,11.156722666986752
264,mps,stone_canyon,150,-116139.11094946755,-116138.92274946754,400,False,2.16987487907211,0.299110506795696,0.04407044775784016,4.584025659561157,1.1227355500062306,3.461290119489034,0.08993733333333336,701.5197143554688,1298.4393310546875,11.468210999999428
265,mps,stone_canyon,150,-160785.21880875318,-160784.91860875316,551,False,-1.4192517519493897,0.24727848955208173,0.047206133591632046,4.583079942067465,1.1211105974515279,3.4619693342844644,0.12642533333333336,180.4903564453125,329.7786560058594,10.9456963329867
266,mps,single_training,150,-110797.66535612989,-110797.43735612991,362,False,2.831971229712168,0.5741381983458996,0.050300066359341145,4.570717099507649,1.1081295839945475,3.462587515513102,0.08057333333333333,1363.6812744140625,2967.849853515625,11.117708125006175
267,mps,stone_canyon,150,-136171.19367690544,-136170.98127690543,467,False,1.1994470010201137,0.17121426058506284,0.044170909045885005,4.562743609746297,1.0998139627774557,3.462929644584656,0.07564,666.0980834960938,1429.6488037109375,11.00423133300501
268,mps,stone_canyon,150,-120430.86178928729,-120430.6661892873,413,False,2.6117147871851922,0.3860268445247008,0.04575697359318535,4.559708744684855,1.0964629367987315,3.4632458321253456,0.09296,910.9804077148438,1724.7169189453125,10.894491000013659
269,mps,stone_canyon,150,-109211.57255894157,-109211.96955894158,375,False,4.418651899533967,1.0997314221743666,0.04413999332735936,4.563954000473022,1.100391819079717,3.4635621531804404,0.020649333333333332,1703.72412109375,3480.87890625,10.772832166985609
270,mps,single_training,150,-127309.4337643694,-127309.10656436939,417,False,0.5817456889152527,0.09168272324585511,0.058387365310142436,4.57387061436971,1.109941994746526,3.4639286295572917,0.12090933333333334,366.3671875,902.9263916015625,10.872165540989954
271,mps,single_training,150,-116948.61617705756,-116948.19757705752,389,False,1.1685028295964002,0.10717705359660613,0.06145941477889816,4.588055245081583,1.1237991015116373,3.464256126085917,0.14309466666666668,460.6150207519531,1015.1669311523438,10.764082791982219
272,mps,stone_canyon,150,-109890.39202548671,-109890.26602548668,378,False,1.8853757269183795,0.34735233393129117,0.03960380251208941,4.604208396275838,1.1398283489545187,3.4643800528844197,0.05782933333333334,316.4927062988281,610.2294921875,10.942816666996805
273,mps,stone_canyon,150,-127757.14276759079,-127756.95096759078,439,False,0.20080584855129321,0.10108113493735194,0.040488039813935756,4.620977087020874,1.156545820236206,3.464431252479553,0.051556000000000005,159.05979919433594,449.0172119140625,10.820223124988843
274,mps,stone_canyon,150,-115922.92818495593,-115922.87538495594,399,False,-0.28237192690372465,0.4272377214146157,0.046422822767247754,4.638323074976603,1.1738838005065917,3.4644392840067546,0.022306666666666666,773.193115234375,1996.9581298828125,10.812531708012102
275,mps,single_training,150,-102046.74870639965,-102046.53590639963,335,False,0.5328322545439005,0.12469509169003383,0.0516554255473117,4.652022403081258,1.1875698630015055,3.464452527364095,0.086856,171.3712158203125,492.149658203125,10.757199499988928
276,mps,single_training,150,-120063.74142590757,-120065.21562590757,393,False,-1.6391191088749717,0.236443131843176,0.050364416483789684,4.665534909566244,1.2011063377062479,3.464428586959839,0.03778266666666667,681.0747680664062,1547.175537109375,10.873177041998133
277,mps,single_training,150,-105839.42974308477,-105839.34534308474,344,False,-0.03697212425526231,0.0948039604701366,0.059733355815211935,4.672923199335734,1.2085143585999807,3.4644088617960613,0.04680533333333334,207.86927795410156,569.2433471679688,10.918566582986386
278,mps,stone_canyon,150,-140080.69086436564,-140080.5522643657,478,False,-2.6571577886740365,0.39994476043308774,0.04264343873287241,4.6765477720896405,1.212221904595693,3.4643258635203042,0.049148000000000004,932.934814453125,2092.0009765625,11.005081832990982
279,mps,single_training,150,-117319.8812123576,-117319.78801235757,390,False,-0.43301330192014575,0.069109354127116,0.06150257393717766,4.677766780853272,1.213542288939158,3.4642244942982994,0.04497333333333334,86.83470153808594,233.1565399169922,10.935739167005522
280,mps,single_training,150,-95382.66682876332,-95382.6632287633,310,False,2.153356645721942,0.27776282778301414,0.04872686985880136,4.677535931269328,1.213521939118703,3.4640139865875246,0.0021093333333333333,729.657470703125,1709.2867431640625,11.007176540995715
281,mps,single_training,150,-135374.80959711308,-135376.3817971131,449,False,-2.049389735981822,0.34867367056174925,0.05852034155279398,4.680894918441773,1.2169979977607728,3.4638969389597576,0.10515866666666668,684.92041015625,1530.5380859375,11.724051166005665
282,mps,stone_canyon,150,-145528.56335305996,-145528.40615305994,498,False,-0.8545266291499138,0.25369986385103405,0.051540071032941344,4.681330280303955,1.2175621247291566,3.463768140474955,0.074288,235.21153259277344,785.9151611328125,11.283391208009562
283,mps,stone_canyon,150,-122889.54186472204,-122889.24726472204,420,False,1.5923646585953732,0.26162780841653027,0.04507597085088491,4.6838365427653,1.219886929988861,3.4639496246973676,0.08919333333333335,813.909423828125,1976.966796875,11.051046665990725
284,mps,single_training,150,-124550.80327051887,-124550.38707051889,412,False,0.31827896188323695,0.2419693339148489,0.05171393275260925,4.6893688042958575,1.2252635010083517,3.464105319976807,0.12173733333333334,495.6851501464844,1312.099609375,11.209048583987169
285,mps,stone_canyon,150,-123111.81790999629,-123111.54030999626,425,False,1.4887202375413229,0.1991967721645066,0.039809891246259214,4.694885285695394,1.2306968728701273,3.464188421567281,0.10858133333333332,602.3079223632812,1387.7041015625,10.828221208008472
286,mps,stone_canyon,150,-89689.17176247708,-89690.71016247712,309,False,3.2281377175139885,0.6150678802953038,0.04158280383174618,4.702433993021647,1.238097284634908,3.4643367099761964,0.08141066666666667,609.683349609375,1103.9720458984375,10.926079791999655
287,mps,single_training,150,-112797.1118760485,-112796.62667604849,371,False,0.3835071435912202,0.090761355080449,0.07032389221402506,4.710600372950236,1.246414877573649,3.4641854858398435,0.19796266666666668,73.63671112060547,402.4533386230469,10.919024125003489
288,mps,stone_canyon,150,-111143.0300434571,-111143.33304345708,379,False,1.4838898268217842,0.22655629775896766,0.043323939920713504,4.713371845881144,1.250055259068807,3.4633165884017942,0.03903333333333334,220.64308166503906,566.951904296875,11.080816959001822
289,mps,single_training,150,-115135.72226865416,-115135.48026865414,377,False,-0.3346932387103637,0.06815029491947068,0.05089461833238602,4.71681165377299,1.254174879391988,3.4626367696126303,0.11602399999999999,81.03258514404297,198.5144500732422,11.008557124994695
290,mps,stone_canyon,150,-122995.18159243948,-122994.90379243945,421,False,-0.6583988087624312,0.08798316830913261,0.04404002665231625,4.717057956059774,1.2546900375684102,3.4623679065704347,0.09568133333333335,379.150146484375,994.3635864257812,10.758105040993541
291,mps,stone_canyon,150,-85565.82948222707,-85565.81688222707,291,False,2.984562960912784,0.790035413656636,0.03531851113463442,4.716596899032592,1.2545325779914855,3.462064329783122,0.006364000000000001,437.5130920410156,806.1348876953125,10.840786958986428
292,mps,stone_canyon,150,-92825.162929406,-92825.04572940603,319,False,2.36398186100026,0.45561548976759997,0.0430982366638879,4.716927344004313,1.2554169011116028,3.4615104246139525,0.05705066666666667,408.96368408203125,797.3922119140625,10.896630208997522
293,mps,stone_canyon,150,-166185.6297668046,-166186.0909668046,570,False,-5.3698685871561365,1.4861473393902027,0.04590879415472349,4.71839906056722,1.2577033027013143,3.4606957483291625,0.06676266666666666,1483.078857421875,3494.50390625,11.015163541975198
294,mps,single_training,150,-104145.89027644432,-104145.72327644435,340,False,0.051512752431444826,0.05473495589922,0.056209889290233454,4.719426085154216,1.2588447181383768,3.4605813678105672,0.053124000000000005,144.99264526367188,591.8203125,10.996854291995987
295,mps,single_training,150,-123775.99160102848,-123775.66560102845,407,False,-2.7017440906415384,0.48046377767352777,0.04798092194522421,4.720044377644856,1.2594860847791036,3.460558279355367,0.08876533333333332,931.8441162109375,2243.000732421875,13.308225874992786
296,mps,stone_canyon,150,-122930.04341044655,-122929.74501044657,422,False,-1.860533178349336,0.25071937337517736,0.04637694651260972,4.719896456400553,1.2596176958084107,3.4602787748972577,0.11247733333333333,768.059814453125,1977.854736328125,11.846712208993267
297,mps,single_training,150,-102488.44830912178,-102488.24710912179,333,False,-0.24212165757392842,0.08459333842791239,0.06093258847172062,4.718913370768229,1.2588286399841309,3.460084745089213,0.03967733333333332,181.01455688476562,539.0758666992188,12.1557663330168
298,mps,stone_canyon,150,-98101.97410464405,-98101.84210464405,338,False,1.2970916303495565,0.1310172975254803,0.041883008206884065,4.716290314992269,1.2580610553423563,3.4582292524973552,0.047016,253.87875366210938,573.7377319335938,12.290129207976861
299,mps,stone_canyon,150,-125866.05846308604,-125865.94046308607,432,False,-1.5498797019477935,0.15959831923353326,0.04530513626833757,4.714852444330851,1.2589124035835266,3.455940044720968,0.05173333333333334,537.585693359375,1443.7060546875,11.377500041999156
300,mps,single_training,150,-78580.76817030426,-78580.60217030424,255,False,2.6330852196613947,0.3824384234962054,0.05191271745910247,4.710447667439778,1.2564580313364664,3.453989626566569,0.025813333333333334,513.2880249023438,1234.3480224609375,12.138727874989854
301,mps,stone_canyon,150,-140691.38947266535,-140690.98207266533,485,False,-2.234604037155708,0.2936390368957655,0.05046865331629912,4.7101839192708335,1.2559208989143371,3.4542630275090533,0.15221733333333332,404.2156982421875,895.9304809570312,11.392325291992165
302,mps,single_training,4,18.656540444145037,18.661140444145033,0,True,10.300986051559448,4.589613318443298,0.011151810409501195,4.822431802749634,1.3666209876537323,3.455810785293579,0.08965,25.411453247070312,39.52870559692383,0.3501768750138581
303,mps,stone_canyon,150,-130249.45131962532,-130249.29751962531,448,False,-1.228134034809967,0.11200184763956107,0.042551301664983235,4.709630654652913,1.2526337456703187,3.456996892293294,0.0575,303.22509765625,738.3447875976562,11.393451124982676
