episode,device,scenario,n_ticks,reward,buildings_destroyed,contained,policy_loss,value_loss,classification_loss,aux_zone_loss,entropy,resource_entropy,zone_entropy,value_grad_norm,other_grad_norm,wall_time_s
833,mps,single_training,150,-135554.45161376364,437,False,-2.2716324882706007,1.2442843424301828,0.06113284982740879,2.336947505871455,3.4303566789627076,1.3310795386632284,2.0992771418889364,258.1633605957031,4238.91943359375,10.44696624999051
834,mps,single_training,150,-46296.0815283596,150,False,3.7924660957977174,1.2914822775273236,0.03658984842399756,1.4277452405293782,3.625312024752299,1.3323171901702882,2.2929948353767395,844.2791137695312,2834.666748046875,10.333882375009125
835,mps,single_training,150,-96239.58796742145,317,False,0.36446876121064026,0.4038957124009418,0.055098664121081435,1.6272067721684773,3.545465655326843,1.333794757525126,2.211670900185903,442.7859191894531,5373.47607421875,10.31345175000024
836,mps,single_training,150,-64404.90805798242,212,False,2.0332307073722284,0.5550837338282629,0.04408236773063739,1.8642922266324362,3.643639817237854,1.334898478190104,2.30874133904775,401.10894775390625,4304.951171875,10.387099125015084
837,mps,stone_canyon,150,-82104.07723909464,287,False,0.9379615547073384,0.20021961672846372,0.04706798349817594,2.969413638909658,3.527753392855326,1.3360534151395163,2.191699969768524,214.85179138183594,2478.988037109375,10.332462207996286
838,mps,stone_canyon,150,-66248.76989766928,233,False,2.366844623039166,0.6646077506358657,0.041420481776197754,1.9298067911465964,3.5153108994166056,1.33663898785909,2.1786719091733295,620.739013671875,1979.4493408203125,10.34508587498567
839,mps,single_training,150,-154012.35557610163,507,False,-4.779914480199417,2.221680944627151,0.05927445496122042,2.1394458532333376,3.430816070238749,1.3369118547439576,2.093904218673706,1101.963134765625,4698.6337890625,10.77987854098319
840,mps,single_training,150,-104618.29715577741,338,False,-1.0221950242047508,0.22292121233144524,0.05279699847102165,2.2892669868469238,3.433929371833801,1.3363081328074138,2.0976212358474733,187.202392578125,4101.2314453125,10.861058166017756
841,mps,stone_canyon,150,-142258.26477388712,492,False,-2.7026365725447734,1.1192301778491431,0.05274874915058414,2.607429636319478,3.468013963699341,1.337533045609792,2.130480910142263,267.4888000488281,2860.81201171875,10.376109875011025
842,mps,single_training,150,-132162.37472326797,435,False,-2.8727072187513114,0.8619880206275654,0.06093891674031814,1.968570631345113,3.489224025408427,1.3375536235173544,2.151670405069987,447.4619140625,1265.865966796875,10.254647708992707
843,mps,single_training,150,-133175.4035195287,445,False,-3.278820592171202,1.1513131456300472,0.06000328530867895,2.184919703006744,3.5573012606302896,1.3383436584472657,2.2189576029777527,530.7179565429688,1026.0877685546875,10.266818292002426
844,mps,single_training,150,-125350.9610255647,411,False,-2.745425343339642,0.6620314762766794,0.06338022647425533,1.7149849812189737,3.592068149248759,1.3385217992464702,2.2535463484128315,598.3977661132812,3052.62060546875,10.424433249980211
845,mps,single_training,150,-112745.60707235796,374,False,-1.3043617230529587,0.2335357815099269,0.061028323946520684,1.5783687019348145,3.550164507230123,1.3391338753700257,2.211030634244283,201.98196411132812,2127.016845703125,10.358124209014932
846,mps,single_training,150,-148158.8950358556,491,False,-3.8298223415824273,1.486494568143165,0.06360022495500743,1.5484687066078187,3.5141381359100343,1.340288255214691,2.1738498830795288,735.0120239257812,4851.44677734375,10.310590125009185
847,mps,stone_canyon,44,-9939.086416257765,36,True,5.658122115514495,2.6115442612631754,0.013679422342895785,2.5419706946069542,3.754248532381925,1.3391049585559152,2.4151435711167077,160.7552032470703,2003.0247802734375,3.022300041979179
848,mps,single_training,150,-102811.58637161712,345,False,-0.16320108195145924,0.2074915341194719,0.06098076389171183,1.5588877137502035,3.5391717942555747,1.342623900572459,2.1965478952725728,218.39698791503906,740.91552734375,10.241958124999655
849,mps,single_training,150,-123870.71074118862,407,False,-1.6270234072829286,0.44975731522970214,0.054398128446191546,1.6041906404495239,3.5629225095113117,1.3428558405240376,2.2200666705767316,226.51031494140625,2738.982666015625,10.295102417003363
850,mps,single_training,5,61.25322352495536,0,True,2.2745169401168823,0.7686665296554566,0.011156290024518966,1.4874876499176026,3.6108484268188477,1.2207809448242188,2.390067481994629,20.72021484375,235.7699432373047,0.3904204999853391
851,mps,single_training,150,-106685.79880011007,349,False,-0.5501509629997114,0.08959683568967497,0.05941689262166619,1.9375562771161396,3.53463764667511,1.343031489054362,2.191606147289276,75.6644515991211,781.54541015625,10.258005834009964
852,mps,stone_canyon,150,-112255.38511036667,389,False,-0.5216172089086225,0.09085573241858431,0.04960336868340771,2.0771443152427675,3.5136787605285646,1.3429821825027466,2.1706965732574464,111.32115936279297,1372.233642578125,10.30362324998714
853,mps,single_training,150,-128552.91851884706,422,False,-2.0386580701048174,0.4547726852665073,0.048817796359459556,1.56760493516922,3.5569360717137655,1.342812446753184,2.214123619397481,447.9530944824219,884.1226806640625,10.280521874985425
854,mps,single_training,20,-184.09816547984275,0,True,5.898160064220429,2.0646119713783264,0.013622664846479893,1.2333035230636598,3.6969474077224733,1.2977439284324646,2.3992034554481507,89.1231918334961,715.40087890625,1.4109536669857334
855,mps,single_training,4,14.879086797257617,0,True,4.173275113105774,0.8174823522567749,0.010679913917556405,1.1648232340812683,3.6273622512817383,1.2174481749534607,2.4099141359329224,17.176122665405273,369.5678405761719,0.2840610840066802
856,mps,single_training,5,16.683705878503865,0,True,2.5912404298782348,0.8966268181800843,0.009467789530754089,1.1760345935821532,3.6324256896972655,1.225766897201538,2.406658744812012,21.789546966552734,52.23400115966797,0.34871308397850953
857,mps,single_training,26,-223.02665102376736,0,True,5.213126893226917,2.5537684238873997,0.007576417428656266,1.2841867758677556,3.7041152715682983,1.3157757016328664,2.388339556180514,113.00495910644531,509.921875,1.7413928330061026
858,mps,stone_canyon,150,-82096.07907694252,287,False,2.5600519602621596,0.7682950208208058,0.04510152782003085,1.9308447154362995,3.5391697978973387,1.3392402132352192,2.199929583867391,781.15966796875,4986.64013671875,10.223390500003006
859,mps,stone_canyon,150,-50775.570758225396,178,False,4.881785452887416,2.1400207788095575,0.026423583316306273,1.9877560273806254,3.718893977801005,1.3382729649543763,2.380621008872986,1380.4775390625,4758.5419921875,10.251036125002429
860,mps,single_training,150,-130479.99625527854,427,False,-1.5151265029112497,0.7133727483389278,0.05585294537867109,1.5712765789031982,3.5364046176274617,1.337964165210724,2.19844043970108,186.25729370117188,968.012939453125,10.427063958981307
861,mps,stone_canyon,150,-76378.48731756257,268,False,3.0314451395968596,0.9935843910626135,0.04595930440351367,1.9637227392196654,3.518384707768758,1.3364061752955119,2.181978526910146,926.2181396484375,2875.558837890625,10.633105749991955
862,mps,single_training,150,-110148.77355393665,365,False,-0.5149383805661152,0.11546599249408283,0.05788145199107627,1.8122846921284994,3.5383430353800454,1.3347134653727213,2.2036295636494954,75.27533721923828,2101.7158203125,10.380412792001152
863,mps,single_training,5,10.797464694958109,0,True,2.5030229568481444,0.4738096594810486,0.006430062744766474,1.4671140909194946,3.5008827209472657,1.174091649055481,2.3267910957336424,17.715524673461914,403.9634704589844,0.37813870899844915
864,mps,single_training,150,-94596.6993688625,314,False,0.4816428755161663,0.11506699031286795,0.057228177757933735,1.8239735388755798,3.49878058274587,1.3338174549738566,2.164963120619456,200.0688018798828,641.2347412109375,10.246499958011555
865,mps,single_training,11,-32.564782907933754,0,True,2.9325152310458096,0.7438612526113336,0.007109573153270917,1.2194613109935413,3.533022338693792,1.2071373787793247,2.3258849707516758,41.654151916503906,595.0869750976562,0.7572091250040103
866,mps,stone_canyon,150,-117592.8936003379,411,False,-0.9221998188768824,0.27114144622413733,0.04363413487871488,1.700330467224121,3.4818796428044636,1.328308740456899,2.153570910294851,225.59292602539062,1153.75341796875,10.255003958998714
867,mps,stone_canyon,150,-96987.08492194847,334,False,0.8067026884046694,0.2873409899614702,0.04754460092633963,1.9893188428878785,3.47757981300354,1.3264192843437195,2.1511605254809063,324.7336730957031,1154.768310546875,10.620433583011618
868,mps,single_training,150,-157932.29441965904,521,False,-4.312371949156125,1.705209065110733,0.07638542701179783,1.9997896873950958,3.149208548863729,1.325523502031962,1.8236850476264954,971.3492431640625,2313.654052734375,10.546635541017167
869,mps,stone_canyon,150,-82058.21458294122,287,False,1.5016156668340166,0.4544288143160763,0.042156625147908924,2.2060342439015708,3.5604511721928915,1.3248759412765503,2.235575223763784,327.0472412109375,1556.4027099609375,10.308773833006853
870,mps,stone_canyon,78,-12057.513876095836,41,True,7.436860882701018,4.466544791494902,0.022217917733658582,2.3512365344243173,3.6945731456463156,1.3460968595284681,2.3484762876461716,568.6312866210938,3581.241943359375,5.314942750002956
871,mps,single_training,150,-147363.55770865138,479,False,-3.490702995584579,1.3836406617139254,0.06786591759572426,1.7502667347590128,3.368176754315694,1.324021990299225,2.0441547727584837,642.12158203125,1706.4522705078125,10.24737945801462
872,mps,single_training,4,24.55736002598006,0,True,1.7471619844436646,0.3399241715669632,0.022632532753050327,1.4816202223300934,3.4362356662750244,1.1417044401168823,2.294531226158142,12.690564155578613,108.60887145996094,0.31010729097761214
873,mps,single_training,150,-115216.10695768637,381,False,-1.1722090524310866,0.42171830368008767,0.06908539949605862,1.9250474381446838,3.3775951067606607,1.3263840516408285,2.0512110527356464,159.4311065673828,3316.08154296875,10.249287166981958
874,mps,single_training,150,-113731.5026599834,378,False,-1.4935993594676256,0.28234520138648805,0.07233217516293128,2.1543739597002665,3.419037545522054,1.3265053939819336,2.092532158692678,400.88616943359375,1931.5447998046875,10.298780292010633
875,mps,single_training,150,-130360.75515656202,429,False,-2.271659805752958,0.6280107150712653,0.06507227274899681,1.7342154216766357,3.4323378483454388,1.3272614312171935,2.1050764139493308,341.2809143066406,706.1348876953125,10.23652429098729
876,mps,single_training,150,-89274.9619566857,293,False,0.19768455050885678,0.12301197486269909,0.05603639827420314,1.9034092632929485,3.493744002978007,1.3283923665682476,2.165351629257202,88.36571502685547,2912.4873046875,10.369699709000997
877,mps,stone_canyon,150,-130128.67988664696,449,False,-1.609928749757819,0.4211583143603745,0.05895207893724243,2.2292543133099874,3.3155087661743163,1.3294252610206605,1.9860835003852844,213.45986938476562,2037.066162109375,10.5123859999876
878,mps,single_training,7,-13.731805336152595,0,True,2.5437271084104265,0.591383444411414,0.006034821804080691,1.1770962987627303,3.4811766828809465,1.1862656899860926,2.2949109758649553,25.93639373779297,383.84246826171875,0.5314880000078119
879,mps,single_training,150,-136035.28377249662,448,False,-2.1034469112505514,0.709675283726236,0.06974288986064493,1.7684496398766836,3.218218431472778,1.3309526904424032,1.8872657465934752,512.103271484375,3667.1220703125,10.238352582993684
880,mps,single_training,17,-111.21198592972382,0,True,4.797247115303488,1.431222999797148,0.005519066704437137,1.1460551724714392,3.554195025387932,1.2502077256931978,2.303987320731668,70.23207092285156,1264.7752685546875,1.180220999987796
881,mps,single_training,5,16.332838092821554,0,True,2.58619601726532,0.5698412835597992,0.0032716071233153342,1.2010031700134278,3.49166202545166,1.1817607164382935,2.3099012851715086,18.580162048339844,322.919921875,0.3496104579826351
882,mps,single_training,4,29.64184345807537,0,True,2.4229287207126617,0.5353198498487473,0.001922088791616261,1.3218015432357788,3.4687310457229614,1.1755900084972382,2.2931410670280457,14.651012420654297,128.11155700683594,0.28086749999783933
883,mps,stone_canyon,150,-103986.39253467145,361,False,0.926378941287597,0.34155495130898395,0.08436048319485659,1.9980806318918864,3.428940498034159,1.3343496990203858,2.094590798219045,409.1697082519531,2081.43408203125,10.480884290998802
884,mps,single_training,150,-110397.98540051236,361,False,-0.18379725753640136,0.23594116681847785,0.13033133210924763,1.452544823884964,3.337951203982035,1.3342291363080343,2.003722073237101,207.34722900390625,2249.087158203125,10.91160920902621
885,mps,stone_canyon,150,-112480.36940488889,389,False,-0.014239723725865284,0.1642256174522178,0.09292053760844282,1.6633129767576853,3.3528286170959474,1.334634079138438,2.018194549878438,151.61842346191406,734.7049560546875,10.495499999989988
886,mps,single_training,150,-74262.57886590472,242,False,2.397151095593969,0.614427817765051,0.0841100951936096,1.491914045015971,3.5291374508539834,1.3313859709103901,2.197751480738322,748.0659790039062,1570.6212158203125,10.244622291997075
887,mps,single_training,150,-82811.13644275676,273,False,1.3528141765513768,0.30550522327199664,0.08056420657938967,1.9660025835037231,3.5250163300832114,1.330326150258382,2.194690178235372,344.9692687988281,5703.5791015625,10.299992958985968
888,mps,stone_canyon,41,-9994.714824206629,36,True,5.784448915865363,2.987875809756721,0.010167182508356324,2.875059406931807,3.661043091518123,1.3343153465084914,2.3267277624548934,157.29310607910156,5405.982421875,2.8081517500104383
889,mps,stone_canyon,150,-86224.43059681325,300,False,1.3419106980754683,0.3988355965396355,0.047371059510235985,2.326990030606588,3.505272135734558,1.3257096306482952,2.1795625082651773,281.37567138671875,6438.84912109375,10.265557250007987
890,mps,single_training,150,-140487.62067877038,468,False,-3.0682694373031456,0.9550180796340283,0.07289734865228335,1.7998762663205465,3.3956325499216717,1.322305117448171,2.0733274388313294,706.191162109375,5391.5810546875,10.292784290999407
891,mps,stone_canyon,150,-119926.87470867617,414,False,-1.1048980576048295,0.24651634019086488,0.053323523122817275,1.88519686460495,3.361303300857544,1.3206559952100119,2.0406473032633463,304.06341552734375,2374.830322265625,10.505497250007465
892,mps,single_training,150,-108895.21441309489,356,False,-1.0156424495826164,0.1665706985327415,0.06041912904630105,1.8297039222717286,3.3475157531102497,1.3207783722877502,2.026737368106842,233.62142944335938,692.5447998046875,10.348615333990892
893,mps,stone_canyon,150,-79854.24617342176,281,False,1.8880384014422695,0.5566011505508277,0.04784155042221149,1.9748233461380005,3.47811274210612,1.3237998954455057,2.1543128490448,461.203125,2044.0577392578125,10.262857209017966
894,mps,single_training,150,-86100.35247198588,284,False,0.8732078000064939,0.1744795787743442,0.0555878542860349,1.6292258135477702,3.393054099082947,1.3250407671928406,2.068013330300649,326.76031494140625,1806.9559326171875,10.30297016602708
895,mps,single_training,150,-105237.57060028236,345,False,-0.7019964575767517,0.1262575892103996,0.06214807291825612,1.9612024080753327,3.3281859413782757,1.3282789921760558,1.999906956354777,153.06459045410156,790.8753662109375,10.293668958998751
896,mps,stone_canyon,150,-97406.61824815729,336,False,0.09798048973083497,0.22279893444642462,0.04142243841042121,1.7841483926773072,3.4416766436894735,1.330087854862213,2.1115887943903604,202.87921142578125,832.6027221679688,10.302174000011291
897,mps,stone_canyon,128,-8438.945003729086,26,True,7.701241382397711,4.689941047807224,0.023545292890048586,4.458693394437432,3.654308322817087,1.3566325502470136,2.297675769776106,1465.897216796875,3251.421630859375,8.727981834003003
898,mps,stone_canyon,150,-121429.32378387716,425,False,-1.4497066035338988,0.3625819949552275,0.045453022333482904,2.1480451687177022,3.472024253209432,1.3350496904055278,2.1369745604197186,480.71722412109375,1321.108154296875,10.26136316699558
899,mps,single_training,150,-113389.40709883897,376,False,-0.9425177558604628,0.1687399081231979,0.06497357093729078,2.090605918566386,3.447136452992757,1.3386871361732482,2.1084493088722227,99.53343200683594,4835.87939453125,10.22567345801508
900,mps,single_training,150,-152969.73463276282,503,False,-3.7325518861040474,1.4357109488151036,0.0837686664207528,2.4849587734540304,3.3796514813105265,1.3402726252873738,2.039378855228424,805.4821166992188,6201.4931640625,10.262132792006014
901,mps,single_training,150,-89359.06592736674,298,False,1.1483245867966132,0.31016295571429925,0.06552726450376213,2.0964123503367107,3.4676805448532106,1.34236922899882,2.1253113118807474,491.33892822265625,3584.12548828125,10.610159458999988
902,mps,stone_canyon,150,-97447.69747243825,339,False,0.8107933384428422,0.23068949562400423,0.05857354232730965,2.033071129322052,3.4277861452102663,1.3423464687665303,2.085439689159393,298.4935607910156,726.5,10.39105804101564
903,mps,stone_canyon,50,-5454.199853298954,19,True,6.288650546073914,3.9033152759075165,0.008534145643934607,3.887681736946106,3.6529888010025022,1.3525237774848937,2.3004650259017945,231.3911590576172,646.1810913085938,3.4350659170013387
904,mps,stone_canyon,73,-8388.701238964008,28,True,7.636793683653009,4.811712867388986,0.013022229735650225,3.7325612780166,3.651442684539377,1.3594695117375621,2.2919731728018147,493.687744140625,3402.038330078125,4.99031066702446
905,mps,single_training,150,-149606.8416176624,482,False,-3.812872291405996,1.6151883324066876,0.08869839888686935,1.958600907723109,3.237457145055135,1.34403430779775,1.8934228412310283,1093.434326171875,6814.53515625,10.328788500017254
906,mps,single_training,150,-135155.62234074922,444,False,-2.577589569091797,1.0005154611065519,0.07758142344964047,1.6577941771348317,3.164920465151469,1.3422831718126933,1.8226372957229615,487.2688293457031,977.2633056640625,10.448092834005365
907,mps,stone_canyon,150,-117898.902141926,408,False,-0.7267933348985389,0.1725051128628216,0.05405903952817122,1.2879023623466492,3.2947246408462525,1.3425903773307801,1.9521342627207439,132.96871948242188,990.2821044921875,10.407416457979707
908,mps,stone_canyon,150,-96294.04199340112,338,False,0.11500655348412693,0.18560244597673772,0.04694507822394371,2.0307323320706687,3.41966582775116,1.3448929278055828,2.0747728975613913,170.02523803710938,1955.2940673828125,10.299739292007871
909,mps,single_training,15,-105.2827060448106,0,True,4.328800439834595,1.6173328081766765,0.006123102611551682,1.0631195942560832,3.533304723103841,1.2643280188242594,2.2689767201741535,64.9473648071289,477.1542663574219,1.0422136250126641
910,mps,single_training,6,50.85168889796813,0,True,3.4353156685829163,1.0223879118760426,0.0075970689455668134,1.040290355682373,3.4969493548075357,1.220863898595174,2.276085456212362,25.732479095458984,388.6986389160156,0.41338874999200925
911,mps,single_training,7,34.20465894871294,0,True,2.4133590289524625,1.0822156752858842,0.009737552542771612,1.048525299344744,3.4883508341653005,1.2264141355242049,2.261936698641096,30.125165939331055,465.5033874511719,0.47701612501987256
912,mps,stone_canyon,150,-117471.71392932019,405,False,-0.2625152997424205,0.32928335723346513,0.04438884553809961,1.685664042631785,3.301442578633626,1.3423372332255046,1.9591053454081218,289.4425354003906,1766.5098876953125,10.24461470800452
913,mps,single_training,150,-95591.71048845473,318,False,0.14637665450281928,0.055049755014140396,0.047028780008355774,1.2881202749411265,3.2274328486124673,1.3404619415601096,1.8869708975156148,127.47781372070312,586.9173583984375,10.2746546670096
914,mps,single_training,4,19.62690533843528,0,True,2.582185447216034,0.7552595436573029,0.014460335485637188,1.0228773057460785,3.4095930457115173,1.1875997185707092,2.221993327140808,16.230880737304688,195.00234985351562,0.3192149579990655
915,mps,stone_canyon,150,-129066.30373955816,440,False,-1.7818061425785223,0.4613106692722067,0.04227616624906659,1.548933828274409,3.16803862730662,1.3419163878758749,1.8261222358544666,319.2166748046875,3729.18017578125,10.205564208998112
916,mps,stone_canyon,150,-82618.42344721168,284,False,1.408968104707698,0.2675825989015478,0.04019788953165213,1.6705963158607482,3.324036485354106,1.342353006998698,1.9816834783554078,367.7322998046875,943.9414672851562,10.254127499996684
917,mps,single_training,11,-81.05501799339643,0,True,3.642833482135426,1.066336209123785,0.01510857113383033,1.0975033153187146,3.3975043947046455,1.2220124873248013,2.1754918965426358,46.159202575683594,1713.9495849609375,0.7811150419875048
918,mps,single_training,8,23.299176295345383,0,True,2.864908918738365,0.9098406806588173,0.013303449610248208,1.0886478424072266,3.380853533744812,1.2067035287618637,2.1741500198841095,32.8314094543457,210.67637634277344,0.549996249988908
919,mps,stone_canyon,44,-9210.412407578566,33,True,5.319842372428287,2.739187674258243,0.016925868281925268,2.8723469376564026,3.5087109858339485,1.3342796130613848,2.1744313673539595,162.04847717285156,5395.5185546875,3.0193131669948343
920,mps,single_training,150,-133901.14899557154,440,False,-2.8367330079277355,0.8396419439464807,0.05306855861718456,1.4932998303572338,3.2724669726689655,1.3416468946139017,1.9308200685183208,507.1348876953125,3216.08544921875,10.228972666984191
921,mps,stone_canyon,3,35.244051143499775,0,True,2.2279141743977866,0.49195008476575214,0.011467297871907553,3.1441202958424888,3.31125545501709,1.144632617632548,2.1666228771209717,10.690783500671387,144.17001342773438,0.24277675000485033
922,mps,single_training,11,-31.003572318939916,0,True,2.9422410184686836,0.9278377321633425,0.012983546846292236,1.2975000793283635,3.374928734519265,1.2044056437232278,2.170523101633245,43.13393783569336,1239.0286865234375,0.7435532090021297
923,mps,single_training,6,-10.862597145070652,0,True,2.6184261441230774,0.5391794343789419,0.01288939407095313,1.3562520742416382,3.3280495405197144,1.1564409136772156,2.171608646710714,21.37578582763672,98.85315704345703,0.41409408301115036
924,mps,single_training,150,-98250.27092682525,324,False,-0.8706973320463052,0.18215901898193748,0.056047787461429834,2.035944476922353,3.4464526987075805,1.3397934047381084,2.1066592955589294,288.4690856933594,4414.642578125,10.219161333981901
925,mps,single_training,150,-92827.17508641433,304,False,-0.08359117182126889,0.11529570592735543,0.05174516823763649,1.7428819600741068,3.4099332237243654,1.3381640752156576,2.0717691389719644,147.03204345703125,636.3502807617188,10.28246470799786
926,mps,stone_canyon,150,-84131.4564350184,292,False,0.9894580011193951,0.29922020609044314,0.03660135406379898,1.362760469118754,3.4753209575017294,1.3380418666203817,2.1372790877024332,284.36090087890625,2200.660400390625,10.862293167010648
927,mps,stone_canyon,150,-110821.59223856543,386,False,-0.8446162358966346,0.27436478235166994,0.04294465041719377,1.441823027531306,3.3270118029912314,1.3388355962435405,1.9881762170791626,178.36041259765625,802.0282592773438,10.975395749992458
928,mps,stone_canyon,150,-73286.46540263144,257,False,1.3917455424407186,0.3935626772327487,0.04006053913695117,2.3005447006225586,3.400494000116984,1.3391554474830627,2.061338562965393,310.2691955566406,663.2034301757812,10.895885541016469
929,mps,single_training,150,-138782.07939916552,459,False,-3.8063724820315836,1.7589088099973742,0.05487102759381135,1.4279351701339087,3.099655416806539,1.3388703926404317,1.76078502257665,1146.7132568359375,4912.5810546875,10.489568833989324
930,mps,stone_canyon,150,-123861.74050923325,427,False,-1.7397548973746597,0.47978845658299785,0.04915487217406432,1.722832641204198,3.0898251708348594,1.3363355549176534,1.7534896210829416,365.91925048828125,3329.169677734375,10.31603141699452
931,mps,single_training,9,-3.279258955655777,0,True,2.6731050411860147,0.5423926909764608,0.010337565818594562,0.8654682437578837,3.2846450805664062,1.1740328868230183,2.1106121804979114,29.857921600341797,313.5693664550781,0.6572169580031186
932,mps,stone_canyon,150,-19796.195679804256,67,False,5.310979722936948,2.7991482000844554,0.026771083225806555,3.4365217018127443,3.568229347864787,1.3349789023399352,2.233250454266866,1182.1748046875,3365.91015625,10.181897499976913
933,mps,stone_canyon,150,-104866.51160443522,363,False,-1.1943885553612683,0.2797908146259685,0.04464225148161252,1.9002064299583434,3.1995538075764975,1.3379308080673218,1.8616229955355326,394.6324768066406,1198.8316650390625,10.381380875012837
934,mps,single_training,150,-111361.54629706671,372,False,-1.8508735630909603,0.7192467877253269,0.06263712484389544,2.0037232001622516,2.7608986727396645,1.3382338579495747,1.422664822737376,799.8373413085938,2077.775146484375,10.403923500009114
935,mps,stone_canyon,150,-154529.93039335744,531,False,-3.8456216674049695,1.8574546521521795,0.05146093114589651,1.9514336796601612,3.0970464181900024,1.3386824123064678,1.758364011446635,890.148681640625,3850.677978515625,10.394419541000389
936,mps,single_training,18,-67.46190367775763,0,True,3.328403416607115,1.238997599316968,0.01275879092928436,0.8433493673801422,3.3580915927886963,1.235649738046858,2.1224418216281467,67.76293182373047,209.52354431152344,1.2774504580011126
937,mps,stone_canyon,150,-124971.6287176493,428,False,-1.5126491668696205,0.46442448629240973,0.050563595183193685,1.5102714415391285,3.0537255303064983,1.3423382838567097,1.7113872492313384,284.4207763671875,3564.968017578125,10.23375208300422
938,mps,single_training,7,-23.920195871702873,0,True,2.1267040201595853,0.36119393365723745,0.014444364900035518,0.8130125744002206,3.2269374983651296,1.1479321547916956,2.079005309513637,20.59575080871582,305.50067138671875,0.4998499999928754
939,mps,stone_canyon,150,-165048.31772947553,571,False,-4.329675021741229,2.1614499901129847,0.05426340218633413,1.6738812243938446,3.012029600143433,1.342956144809723,1.6690734569231669,860.6470947265625,1902.7025146484375,10.244258666003589
940,mps,single_training,150,-102103.37194649356,331,False,-1.3134803195856513,0.3104918900765309,0.049192701764404774,1.576494440237681,3.273034944534302,1.343711395263672,1.929323553244273,429.51092529296875,1567.2158203125,10.472415791009553
941,mps,stone_canyon,150,-103823.5684333572,360,False,-0.47812918202690524,0.15330823768333868,0.044985953755676746,1.6096262236436207,3.2582591644922894,1.343951201438904,1.9143079710006714,111.91639709472656,1377.768310546875,10.290384291001828
942,mps,single_training,150,-118229.20499444901,387,False,-1.4121664265341436,0.3690138242663716,0.06572384794553121,2.105154455502828,3.2240247456232707,1.3457861137390137,1.8782386271158855,176.43533325195312,3031.427978515625,10.231297999998787
943,mps,single_training,7,38.61381007626096,0,True,1.3599840658051627,0.28760567733219694,0.013102969819945949,1.2771907363619124,3.186150755201067,1.1357084853308541,2.050442252840315,19.087278366088867,527.224853515625,0.5015117500151973
944,mps,single_training,150,-110311.76478209552,364,False,-0.5181515216082334,0.5532219998328219,0.06792676888406277,2.1378800106048583,3.164483869870504,1.34546053647995,1.8190233389536539,263.04046630859375,5205.8134765625,10.245903041999554
945,mps,stone_canyon,150,-129720.33278480904,453,False,-1.028206890275081,0.47441470363157956,0.053122350694611666,2.148560876051585,3.085317039489746,1.343315258026123,1.742001781463623,149.3300323486328,1898.55419921875,10.410087750002276
946,mps,single_training,4,24.013189057817243,0,True,0.9979865401983261,0.20209778100252151,0.006042364751920104,0.8375952243804932,3.1357762813568115,1.1123035550117493,2.0234726667404175,9.89294719696045,62.430145263671875,0.3275869580102153
947,mps,stone_canyon,150,-107474.45973994902,372,False,0.5503363536298275,0.7780137846638778,0.04876964799128473,1.738271119793256,3.0008826780319215,1.3443900632858277,1.656492615143458,646.05712890625,2576.483154296875,10.236310374981258
948,mps,stone_canyon,150,-124879.85062758006,431,False,-0.9139598747591178,0.34870327197771983,0.0463177041709423,1.7515145548184712,3.018267455101013,1.3434383694330851,1.674829092423121,136.5167999267578,1803.8570556640625,10.526145207986701
949,mps,single_training,19,-43.9501871876358,0,True,2.7750261080892464,1.270664199010322,0.005782976550491233,0.8014140787877535,3.2263247966766357,1.2318187010915655,1.9945060516658581,71.24172973632812,211.59803771972656,1.392274332989473
950,mps,single_training,150,-136212.23726284044,438,False,-1.7755804876734813,1.0295461135498407,0.05405429731123149,2.0171925377845765,2.9580765358606973,1.3409569724400838,1.617119558652242,210.67149353027344,6044.0771484375,10.30720779200783
951,mps,stone_canyon,58,-10842.202316672712,38,True,5.194177105830147,3.200196953984138,0.012538927502865935,2.361184831323295,3.304330772367017,1.3228260422575062,1.9815047280541782,238.77101135253906,6656.32666015625,3.972134499985259
952,mps,stone_canyon,64,-8958.227948347776,31,True,5.920661788608413,3.122019555029823,0.014946599636459723,2.9665477499365807,3.340049747377634,1.3258537109941244,2.0141960326582193,279.6132507324219,1300.398681640625,4.343700375000481
953,mps,stone_canyon,150,-125586.69503935125,434,False,-0.7961187699437141,0.6267523501755204,0.05520201473807295,2.2176195200284323,3.037553238868713,1.3348926107088726,1.7026606369018555,259.9147644042969,2567.992919921875,10.223244292021263
954,mps,stone_canyon,150,-12901.82277857902,42,False,6.768287604550521,4.492455346264566,0.033155808597803114,4.142775309085846,3.4831075223286945,1.3340349547068278,2.1490725747744244,1767.0643310546875,4618.3544921875,10.34837795898784
955,mps,single_training,150,-116016.07359054318,381,False,-1.1293777749563256,0.659945722612465,0.05382423164943854,1.7063367319107057,3.375856796900431,1.332400787671407,2.043456008434296,166.2867889404297,6199.7412109375,10.455405083979713
956,mps,stone_canyon,150,-70472.49328451701,244,False,1.8868188110273332,0.5213923888623071,0.02956024629374345,1.9269100610415142,3.4368918466567995,1.3287690456708272,2.1081228065490722,526.464111328125,8410.3046875,10.33392587499111
957,mps,stone_canyon,41,-11298.425212426702,40,True,3.8410270336742807,1.667027772849684,0.017577025766779737,2.8671431832197234,3.320981130367372,1.2715814927729165,2.0493996579472613,107.65360260009766,1238.8936767578125,2.8349758330150507
