episode,device,n_ticks,reward,buildings_destroyed,contained,policy_loss,value_loss,classification_loss,entropy,value_grad_norm,other_grad_norm,wall_time_s
391,mps,12,-137.69239255296495,0,True,3.329311420520147,0.8490523373087248,0.012781862867996097,3.9801372488339744,118.31559753417969,111.01620483398438,0.5671720829996048
392,mps,9,-97.75189261537156,0,True,2.7467365529802112,0.6589770019054413,0.01217452809214592,3.932079633076986,80.74192810058594,80.9041748046875,0.3553612499963492
393,mps,150,-97274.44867393549,323,False,2.12957013964653,0.43130548325832935,0.0517540665405492,4.3215104071299235,916.916748046875,2219.1025390625,6.13076899999578
394,mps,4,-7.088466690567216,0,True,3.5839042365550995,0.39318276941776276,0.010886666597798467,3.848772704601288,29.08203887939453,52.07945251464844,0.166115791987977
395,mps,150,-149675.53313377648,480,False,-3.1843983313689628,0.7564547809095651,0.06924086873109142,4.33758953889211,936.5198364257812,1502.808837890625,6.37633291700331
396,mps,7,-69.0550986110222,0,True,2.2579351493290494,0.2660707341773169,0.00902522967330047,3.8537586416516985,41.360626220703125,34.32252502441406,0.2564338329975726
397,mps,22,-244.09881833492432,0,True,5.387006938457489,2.088964917443015,0.009394283427602866,4.170931989496404,234.25729370117188,308.07427978515625,0.8125733750057407
398,mps,150,-93339.51765954055,304,False,1.0072710238272946,0.26244308318409215,0.05365992954621712,4.36092095375061,267.4793701171875,515.3525390625,5.999462708001374
399,mps,150,-108407.891357062,356,False,-0.6751017221311728,0.22773564530436335,0.05208687368469934,4.37770849386851,392.0303039550781,790.8862915039062,6.193428917002166
400,mps,150,-134350.16744644713,441,False,-3.088860203822454,0.6404361601918935,0.0649489313364029,4.39440796216329,965.122802734375,1653.311767578125,6.163852666999446
401,mps,150,-126141.7741185332,409,False,-1.9773624181716392,0.498249174679886,0.06411023575812579,4.401229386329651,503.2127380371094,649.0785522460938,6.916307541992865
402,mps,4,-23.550313012310063,0,True,0.783576563000679,0.044012613128870726,0.00896696443669498,3.8480133414268494,9.530714988708496,9.408573150634766,0.176274708006531
403,mps,150,-92997.00687871205,301,False,0.6627371848050583,0.26966095437520127,0.05185808322081963,4.394950532913208,217.96560668945312,522.3889770507812,6.1269582499953685
404,mps,150,-83058.20984222594,271,False,1.262763771477233,0.4215598137262399,0.0433575695194304,4.399777677853902,229.13973999023438,563.5292358398438,6.0486383749957895
405,mps,150,-105141.1075421095,344,False,-0.33326394990086555,0.282853172912243,0.05581963302567601,4.4111778259277346,264.2979431152344,510.2318420410156,5.994923667007242
406,mps,150,-92473.55274055102,302,False,0.35658565564701955,0.22758994946007724,0.04926098556568225,4.421138429641724,189.15692138671875,403.6407775878906,6.118569041005685
407,mps,150,-113987.11489890642,373,False,-1.4357175234425812,0.3398689782848703,0.06341734529783329,4.438096529642741,439.6866149902344,455.1622009277344,6.014306124998257
408,mps,150,-126325.33286167997,414,False,-3.396863422791163,0.7302743325040986,0.04819817161808411,4.455484951337178,1205.02978515625,2528.275390625,6.1159438750037225
409,mps,150,-130488.12225679582,422,False,-3.4376697996258736,0.7383695476719488,0.05372995063662529,4.4676991621653235,996.323486328125,1778.6719970703125,6.12908170800074
410,mps,150,-88855.11968535154,290,False,0.646503280972441,0.19898733920051503,0.04549646624053518,4.478408298492432,231.0004425048828,599.6720581054688,5.953506666002795
411,mps,150,-119187.57094063197,381,False,-1.743037599027157,0.3761682155744711,0.05441259689629078,4.492247495651245,408.5698547363281,447.8983154296875,6.143405542010441
412,mps,150,-125317.32488650612,415,False,-2.2567760391533374,0.42825587802498677,0.05562560467670361,4.502501084009807,515.4688110351562,645.650146484375,6.12085391599976
413,mps,150,-144016.0670532017,481,False,-3.4664689568181832,0.9671627531872946,0.07016463356713454,4.510515521367391,709.4198608398438,808.38134765625,6.003321416996187
414,mps,25,-367.834244785181,0,True,5.58876145362854,1.7915060126781464,0.01555881004780531,4.418328647613525,209.8280029296875,245.62344360351562,0.9491147079970688
415,mps,150,-136999.54153751268,449,False,-2.5317119061450164,0.5691163668713489,0.054710755863537394,4.526561717987061,642.9926147460938,1057.2088623046875,5.8707504580088425
416,mps,150,-88425.72958770953,289,False,2.388459023910885,0.541057815537885,0.04660766715804736,4.528449071248373,980.5135498046875,2329.914794921875,6.001650250007515
417,mps,150,-83166.06913746428,269,False,3.285774933497111,0.8377140423996995,0.04691243656600515,4.535313498179118,1308.321533203125,3062.328125,5.970889917007298
418,mps,6,-25.948677981714347,0,True,2.460130055745443,0.3664245903491974,0.012119651772081852,4.169382969538371,35.92841720581055,35.999149322509766,0.2221761249966221
419,mps,6,-47.03748270872708,0,True,2.5972666144371033,0.3728804687658946,0.010311906846861044,4.172273238499959,36.34031295776367,31.44287872314453,0.21553524999762885
420,mps,9,-85.47467253209135,0,True,2.2829168372684054,0.3645420687066184,0.008273555069333978,4.17180601755778,53.66672897338867,56.809547424316406,0.3317898750101449
421,mps,150,-99878.13988168887,328,False,2.010340349326531,0.502989104603527,0.051651487244913974,4.518079195022583,898.7230224609375,2223.79931640625,6.543095125001855
422,mps,150,-67716.91972856747,226,False,4.418746119340261,1.172605521529913,0.03879449346723656,4.506732536951701,1332.770751953125,2752.991943359375,5.95520845799183
423,mps,150,-131451.93288212118,430,False,-1.0364485756556192,0.5701482702046633,0.08683222843023639,4.4991601339975995,387.4090881347656,1165.1309814453125,6.205978915997548
424,mps,150,-121201.39905684661,399,False,-0.7247175685626766,0.3479762217756706,0.058798891830568516,4.493438882827759,231.24490356445312,657.517822265625,6.023029500007397
425,mps,150,-117218.09211889793,377,False,-0.6548633873462677,0.2988982004734377,0.06234458813133339,4.487796640396118,233.5475311279297,623.0213623046875,6.082217874994967
426,mps,150,-100724.65149136102,335,False,0.23811126733819643,0.18401597223060284,0.05534508956285814,4.487985108693441,125.85386657714844,384.66705322265625,6.166394667001441
427,mps,10,-73.85933131002402,0,True,2.1607795536518095,0.27566558569669725,0.007557511609047651,4.136040163040161,52.334983825683594,44.39289855957031,0.3930888750037411
428,mps,5,-16.96102257940403,0,True,1.8892367959022522,0.18668353855609893,0.009379325062036514,4.09351692199707,22.597553253173828,19.506484985351562,0.18890645800274797
429,mps,150,-115183.74611557879,378,False,-2.380340999563535,0.4995406975075859,0.05594885444889466,4.499607184727987,944.35205078125,2133.66064453125,5.938452875008807
430,mps,150,-86979.49871994885,282,False,-0.21071920583645504,0.33729991992906433,0.05260490318760276,4.497475722630819,550.401123046875,1558.0770263671875,6.209835874993587
431,mps,150,-117744.51427673743,385,False,-3.068089650173982,0.8347052766537915,0.05275035558268428,4.498944387435913,1331.5994873046875,3199.775390625,6.064950874992064
432,mps,150,-125903.01457580991,414,False,-3.991650096774101,1.244904206986539,0.05103257867197196,4.501909217834473,1642.3050537109375,3820.236328125,6.205497832997935
433,mps,150,-94267.70109930863,307,False,-0.49185281169911227,0.23413633128618433,0.05614806806047758,4.502821326255798,376.1090393066406,749.384033203125,6.0234683330054395
434,mps,150,-185895.87489266688,600,False,-8.51230048408111,3.7193366615311243,0.0691906859104832,4.508307234446208,2457.30322265625,4495.0380859375,6.2079737080057384
435,mps,150,-102374.20821694992,336,False,-1.0125439456788201,0.22463901967301353,0.054007103741168974,4.513034172058106,475.3705749511719,1056.266357421875,6.225650540989591
436,mps,150,-153000.84410937145,498,False,-4.835156797369321,1.3872488287034987,0.05772103952864806,4.517939734458923,1338.658203125,2158.548095703125,6.177774458003114
437,mps,150,-128351.48098681866,425,False,-2.026163486118118,0.4100163175596875,0.06084414927909772,4.5162173239390055,504.69927978515625,502.0914611816406,6.143044625001494
438,mps,150,-105433.54965574096,341,False,0.6269709213264286,0.29109073881547376,0.051278690714389084,4.513195443153381,459.1913146972656,1150.9847412109375,6.273140000004787
439,mps,150,-147252.46092429344,480,False,-2.908945347269376,0.7911526937416056,0.06001728435978294,4.510647366841634,656.6563720703125,656.13525390625,6.193071542002144
440,mps,150,-98846.56501925288,324,False,1.5916682749738296,0.35986851629427596,0.03797884635006388,4.510198701222738,583.5908813476562,1345.5072021484375,6.34263466700213
441,mps,150,-121840.10456251021,405,False,0.7672667915870746,1.0239215531155546,0.07154344690653185,4.512835694948833,1091.2960205078125,2674.86669921875,6.60592541701044
442,mps,7,-67.64039243374411,0,True,1.7275949546269007,0.26695903071335386,0.006532170477190188,4.0731328555515836,38.86281967163086,43.54618453979492,0.2738641670002835
443,mps,150,-128517.78940549624,417,False,-0.22458951511730751,0.4664790709860245,0.0489537560629348,4.508501043319702,556.5578002929688,1419.0225830078125,6.143306583995582
444,mps,150,-121978.45495595207,398,False,0.9974745201816162,1.0070793446843769,0.0520597820263356,4.5050531641642255,1096.9464111328125,2566.042724609375,6.105121833010344
445,mps,150,-93079.10520643987,302,False,2.9502553631862005,0.8770093585038558,0.053839094151432315,4.50145637512207,1270.174560546875,2684.68994140625,6.119975374997011
446,mps,150,-117606.00413500515,384,False,0.5439736364036798,0.2808258546880461,0.07413824022126694,4.507489643096924,446.4158630371094,1083.0595703125,5.977410291990964
447,mps,150,-100931.86039287834,331,False,1.717820692807436,0.3716202197675981,0.0649831083153064,4.515613826115926,696.9358520507812,1523.0660400390625,6.127168042003177
448,mps,150,-67526.67901071704,220,False,4.0574639677753055,1.0435782235092241,0.05458056641742587,4.5269240919748945,929.985107421875,1632.3135986328125,6.017343667001114
449,mps,150,-148904.2324809581,486,False,-3.597023114860058,0.826659877540078,0.07721108970387529,4.538256225585937,911.2908935546875,1660.8270263671875,6.052331625003717
450,mps,150,-118955.60022491885,385,False,-1.1473733761782448,0.20950040626400854,0.07541761603361617,4.5440822633107505,314.78802490234375,563.9735107421875,6.3083663750003325
451,mps,4,14.57024361829654,0,True,2.2730022966861725,0.3491840586066246,0.003639871021732688,4.157178163528442,24.03939437866211,24.775074005126953,0.16069900000002235
452,mps,150,-128695.09282476564,418,False,-2.680412412335475,0.5435035330988467,0.05534320744064947,4.544836088816325,904.7308349609375,1840.456298828125,6.178342708008131
453,mps,150,-93342.03902243102,306,False,0.5192960295453668,0.2088329242147544,0.043519911263138054,4.541388244628906,117.78172302246094,409.6298522949219,6.019405999992159
454,mps,150,-97502.73935174345,320,False,-0.16251529105007648,0.34090341907004285,0.0472976349790891,4.542829421361287,453.4263916015625,1107.701171875,5.999165292014368
455,mps,150,-124343.18492611832,404,False,-1.807770475243839,0.31119256318902294,0.054046746777991456,4.541286052068075,451.5255432128906,662.340576171875,6.147913833003258
456,mps,150,-91873.98227255845,301,False,1.4647488602499168,0.2813081216355204,0.06164579379061858,4.542928724288941,498.5567321777344,1163.6739501953125,6.03143312499742
457,mps,150,-106061.35205531046,347,False,-0.3875886311288923,0.14947527185477005,0.0505623268087705,4.54363751411438,204.86050415039062,386.8912658691406,5.903612791997148
458,mps,150,-115261.95572330922,377,False,-0.9358156540927788,0.18839755971169173,0.046247539849330985,4.542018330891927,384.7262878417969,634.3099365234375,5.875867666996783
459,mps,150,-60289.37404359348,196,False,3.695805989050617,1.2463256568419516,0.03279025631646315,4.543262872695923,648.8369750976562,973.7449340820312,6.213649833007366
460,mps,150,-118805.4375722184,387,False,-1.107703772764653,0.22495137966553558,0.05456711042361955,4.543260857264201,223.9784698486328,380.2743225097656,6.215828166998108
461,mps,150,-113235.82404374072,370,False,-0.48891894123575186,0.15045943740717987,0.06702453452472885,4.542841227849324,138.10165405273438,324.57452392578125,6.465546625011484
462,mps,4,-23.550313012310063,0,True,2.676459163427353,0.5149764567613602,0.007938472437672317,4.174567937850952,28.434335708618164,27.605955123901367,0.1657778749940917
463,mps,150,-160646.29849349387,528,False,-4.183138925880193,1.1742030108826915,0.04886515773211916,4.530679874420166,867.1737670898438,1303.6551513671875,5.646983624988934
464,mps,150,-140639.12349883906,457,False,-2.074352058507502,0.4512569512777312,0.055377768166363237,4.523101050059001,395.60247802734375,485.4762268066406,5.860125958992285
465,mps,7,-53.35978408676066,0,True,3.215187208993094,0.6538570352963039,0.0312688590160438,4.170985494341169,55.68965148925781,59.225154876708984,0.2533770000009099
466,mps,150,-117571.59629296605,385,False,0.8509054585577299,0.46436882594627754,0.06503710952897866,4.495330839157105,754.5887451171875,1960.2010498046875,6.100351125001907
467,mps,150,-141966.38255506748,459,False,-1.2525601583936563,0.3435863551929621,0.06598766388992469,4.484361178080241,300.30328369140625,781.5199584960938,5.962835665995954
468,mps,150,-121843.04087978216,404,False,0.7695837430035074,0.425260698572359,0.0626216018324097,4.47571800549825,696.2177734375,1818.5595703125,6.178166915997281
469,mps,4,0.03117497743560449,0,True,3.264683961868286,0.6303272247314453,0.014675203477963805,4.090545058250427,33.42949676513672,33.23362350463867,0.1616891250014305
470,mps,150,-107036.75218288452,349,False,2.55515623105069,0.9212586961890611,0.04874968520676096,4.464859911600748,1293.338134765625,2991.168212890625,5.841752041000291
471,mps,150,-94879.89697036032,310,False,3.217044788599014,0.9233205995460352,0.049815789957841236,4.4611858463287355,1342.1478271484375,2899.4287109375,6.13483058300335
472,mps,7,-54.29046297011218,0,True,3.0337172746658325,0.6437155434063503,0.0044172388900603566,4.099608830043247,58.55686569213867,51.36909484863281,0.26011708300211467
473,mps,150,-100742.4122199445,331,False,2.039334036372602,0.4471184091325631,0.06598533919391533,4.463552306493123,809.9269409179688,2004.43896484375,6.677935332991183
474,mps,5,44.713824288047654,0,True,1.993863296508789,0.4780561089515686,0.0029771253000944855,4.062881422042847,37.091407775878906,45.15593338012695,0.26340304101177026
475,mps,7,-21.167536778085676,0,True,2.941285490989685,0.43729696954999653,0.0025550614975925,4.047504765646798,49.35740280151367,61.43305587768555,0.2967018750059651
476,mps,150,-118539.51529320261,388,False,-0.9966423410053055,0.23743277793912265,0.0837550012798359,4.469026843706767,346.0647277832031,688.2755737304688,6.013333208989934
477,mps,150,-116561.45488437997,382,False,-1.5812279496714472,0.45756911987659504,0.06999499812955037,4.469930386543274,772.7157592773438,1752.7147216796875,6.29617945800419
478,mps,150,-136370.11331205722,448,False,-2.982133883535862,0.6215533422719455,0.10261715154862032,4.46731275399526,865.6510620117188,1530.666748046875,6.5879217500041705
479,mps,150,-137254.05528917973,443,False,-3.0109988619138797,0.65626082534749,0.09200479220133274,4.461800567309061,1007.9953002929688,2030.207763671875,5.946919167006854
480,mps,150,-106774.83287509262,347,False,-0.2355354012362659,0.17701377987244524,0.07739157584651063,4.452607332865397,242.48858642578125,571.7892456054688,6.077643665994401
481,mps,6,39.9489842466589,0,True,1.1999046802520752,0.17058310409386954,0.0034643202864875398,3.845713218053182,28.217378616333008,28.91098403930664,0.2542061670101248
482,mps,150,-137404.25802507426,448,False,-2.2533457274579756,0.48582433039786527,0.0651896811214586,4.420668951670328,587.2504272460938,734.7174072265625,6.850803332999931
483,mps,150,-132781.31605108286,434,False,-1.5146301575253407,0.417388060001734,0.06568837975772719,4.3925349839528405,397.19464111328125,511.6448669433594,6.031571125000482
484,mps,150,-86540.50039159069,284,False,2.8883937091132004,0.8406111587666768,0.05763745985925198,4.36835231145223,1171.13037109375,2242.96044921875,5.789097874992876
485,mps,4,-15.321513711403043,0,True,0.7925005033612251,0.05878853797912598,0.022598668932914734,3.5344502329826355,12.417649269104004,15.098612785339355,0.16942266700789332
486,mps,150,-110610.91295521428,363,False,0.7486172394330303,0.3284933131004133,0.059848552147547404,4.311531198819479,384.72540283203125,928.9487915039062,5.991452249989379
487,mps,6,-20.773209743950567,0,True,0.8169419467449188,0.0724030298491319,0.029131663963198662,3.4774476289749146,19.647274017333984,21.578229904174805,0.22569395799655467
488,mps,150,-115251.08391513507,381,False,0.43234350566907476,0.3226765383955626,0.07455922568837801,4.252505008379618,325.8336486816406,927.322509765625,6.137869458005298
489,mps,150,-108613.78626380229,358,False,0.9865819911410412,0.3976155219401274,0.052284448482096194,4.2389028390248615,503.2113037109375,1144.047607421875,6.0259749999968335
490,mps,6,-51.995824151187016,0,True,0.6091008968651295,0.029974289323339082,0.01635080234458049,3.3542528549830117,11.942819595336914,15.300093650817871,0.21996770800615195
491,mps,150,-134359.31994413282,435,False,-2.193143445340296,0.5749057012344323,0.0510359047477444,4.216807592709859,758.8211059570312,807.7568969726562,6.201360958002624
492,mps,150,-90822.01458424353,299,False,2.0349005944281817,0.7540437741507776,0.059940217128023505,4.200627460479736,1033.7821044921875,2245.669921875,6.191956790993572
493,mps,150,-128627.20112344768,416,False,-1.773322643140952,0.4468262023454008,0.05907213932834566,4.183718382517497,800.73974609375,1093.9384765625,6.336544082994806
494,mps,4,4.713824288047654,0,True,0.11638109083287418,0.005906458987738006,0.004831335972994566,3.232211470603943,1.2114143371582031,4.440505504608154,0.16092162499262486
495,mps,4,18.832463221914317,0,True,0.03987838514149189,0.0029891715130361263,0.0035040101502090693,3.218138635158539,0.7172843217849731,2.874324321746826,0.15002529199409764
496,mps,4,18.803903709481702,0,True,0.2690936583094299,0.005904245685087517,0.0024249887792393565,3.2887244820594788,1.1479954719543457,5.988896369934082,0.15838241699384525
497,mps,150,-77352.0594211794,252,False,2.123061457431565,0.5431600030000724,0.06009230476183196,4.18326365629832,641.3460083007812,966.8831787109375,6.1976017499982845
498,mps,150,-97588.27168208812,319,False,-0.07262701570987701,0.3308483347087167,0.08122563299179698,4.217310237884521,318.1794128417969,648.3358764648438,6.071700957996654
499,mps,150,-138037.17425637075,451,False,-3.5360829504330953,0.8525098090618849,0.0967371557559818,4.244707353909811,1323.386474609375,2015.3157958984375,6.1879072500014445
500,mps,150,-123344.13874550884,400,False,-2.3780247612545886,0.5871933531332373,0.08533543125881503,4.259373148282369,1052.15966796875,1922.1697998046875,6.046084040994174
501,mps,150,-123541.13196149125,402,False,-2.0967933258414266,0.4576718235993758,0.10071359502462049,4.266813883781433,846.1597900390625,1332.2215576171875,6.233375291994889
502,mps,13,-171.92791238251033,0,True,1.458702075939912,0.2780175645961068,0.002912996139807197,3.7912434798020582,56.41670227050781,63.92406463623047,0.4902462499885587
503,mps,150,-96167.65738090732,316,False,0.4163344308920205,0.3605780661017585,0.07154796708064774,4.25712341149648,261.59674072265625,579.8804321289062,6.046496458002366
504,mps,150,-161227.5007115348,525,False,-4.209775252913436,1.4175626218648782,0.09702945314658185,4.243847284317017,1470.0604248046875,1741.6146240234375,6.1738988750003045
505,mps,150,-99502.99702444457,325,False,1.231554937592397,0.5077821373917626,0.06616779984130214,4.232512342135111,795.2078857421875,1930.9013671875,6.556671792000998
506,mps,150,-140150.7770636093,456,False,-1.9348892205767334,0.6801838902492212,0.06048380153098454,4.227280433972677,606.3228759765625,712.1483154296875,5.834182874998078
507,mps,150,-131524.00057216693,429,False,-1.1987423654894034,0.3835794427243915,0.06006865127167354,4.225478097597758,413.2810974121094,535.739013671875,6.150896291990648
508,mps,150,-89540.17804528678,293,False,2.6878860513369243,0.714829271590958,0.057577760880813005,4.2274514055252075,1150.0074462890625,2193.310791015625,6.0578256669978146
509,mps,150,-91451.92475175107,299,False,2.611509923140208,0.7813467678179343,0.05501710970575611,4.235343238512675,1235.32568359375,2492.211669921875,6.004271833007806
510,mps,150,-109304.45657373087,358,False,0.5984289282808701,0.20767789467250017,0.05225406459843119,4.2453052647908525,252.40274047851562,527.78271484375,6.119619125005556
511,mps,150,-105816.84418435358,347,False,0.9861705707013607,0.27048696837989455,0.06582365827014049,4.266632634798686,480.2667236328125,1104.649658203125,6.034975665999809
512,mps,150,-76480.17192930814,251,False,3.264617195924123,0.7930719007365405,0.04164553976307313,4.28933092435201,1099.5389404296875,1969.2933349609375,5.834027833014261
513,mps,150,-85175.44893465009,275,False,1.3007619945704938,0.7270857560057387,0.051376242724557715,4.31577313264211,408.5572204589844,1147.6204833984375,6.369952250010101
514,mps,150,-111394.3847865599,367,False,-0.6455393300834111,0.17661698447981414,0.06835449436058601,4.338795145352681,277.1881103515625,498.6690673828125,5.862151541994535
515,mps,150,-123739.72062866382,409,False,-1.6912286344915628,0.3089339588910904,0.05794708975901206,4.357540459632873,548.9865112304688,848.399169921875,6.164449082993087
516,mps,150,-148264.30635127774,482,False,-4.569833307266236,1.2807383174325029,0.07780455057819684,4.371544655164083,1523.95556640625,2840.196533203125,6.007423084010952
517,mps,150,-105263.61260664352,347,False,0.027045828501383463,0.1634344786409929,0.059057787532607715,4.380774655342102,191.58657836914062,479.4720764160156,6.25644349999493
518,mps,150,-142532.7649256188,471,False,-2.2618450882906713,0.7681393689231846,0.07567343483368556,4.391723117828369,530.9290161132812,567.4324951171875,6.393909125006758
519,mps,150,-137586.43866666392,451,False,-2.7190127978722254,0.5028467314705873,0.06710029135147731,4.40592589378357,685.8651733398438,940.3252563476562,5.776206000009552
520,mps,150,-78655.05998750307,255,False,2.633895895946771,0.5377715275468654,0.0450405207897226,4.41536434173584,604.18798828125,875.6453247070312,6.6421612500125775
521,mps,150,-155041.4809789176,506,False,-4.058412192165852,0.9059988027559788,0.06511338489751022,4.424995314280192,1090.1553955078125,1857.6708984375,6.431975499988766
522,mps,4,-23.550313012310063,0,True,2.914023995399475,0.6018149703741074,0.009278393816202879,4.152238845825195,32.15869140625,28.968839645385742,0.16195312500349246
523,mps,150,-154476.80340757326,502,False,-3.5157092521588007,0.812122726906479,0.055098182292034226,4.423362328211467,924.8950805664062,1289.287353515625,6.1748764170042705
524,mps,150,-108654.89307986264,355,False,0.676142348597447,0.1432949006385752,0.06148276482398311,4.421096029281617,282.5614318847656,641.2957763671875,6.0359942089999095
525,mps,12,-149.69341338766804,0,True,3.7260212302207947,0.9259276737769445,0.0048900336648027105,4.210376540819804,111.69365692138672,114.75467681884766,0.44067037499917205
526,mps,150,-88766.43593186002,290,False,2.9173538851737977,0.6501329217851162,0.05121453210090598,4.406524187723796,1037.3143310546875,2014.924560546875,6.066569000002346
527,mps,150,-146395.33869473689,476,False,-1.9445498175298175,0.5352059764525378,0.0760243379495417,4.397461592356364,395.1916198730469,726.0405883789062,5.897373708998202
528,mps,15,-207.89257054526382,0,True,5.203846391042074,1.5935513814290365,0.0041115641128271815,4.246275552113851,155.23019409179688,142.42807006835938,0.5605323330091778
529,mps,150,-109609.95100520061,354,False,0.871623103581369,0.1661511937151469,0.05622210680351903,4.382859195073445,230.49476623535156,449.9815673828125,5.849568208010169
530,mps,4,-22.0264551628744,0,True,3.335870921611786,0.6412606984376907,0.004703921265900135,4.111139297485352,34.059696197509766,27.392927169799805,0.16586308300611563
531,mps,150,-114731.73992591369,368,False,0.10634152327974637,0.11377261550323359,0.04954398686687152,4.383512541453044,93.78927612304688,261.8089599609375,5.937443582995911
532,mps,150,-114200.88247207501,371,False,-0.11854194086355467,0.18385638604278692,0.05196804903447628,4.380619850158691,76.9615249633789,263.2146911621094,6.062145417003194
533,mps,150,-101045.07217460497,331,False,1.5695295458535354,0.42772770192532333,0.05485284631450971,4.379729235967,722.9989013671875,1867.0223388671875,5.99471183399146
534,mps,150,-128347.05544647345,419,False,-1.5031117412634194,0.2930219918443921,0.054901277062793574,4.383870239257813,340.57470703125,408.0818176269531,6.096587834006641
535,mps,150,-101977.96075766147,333,False,0.8865609141159803,0.3599551593273827,0.05867086660116911,4.3835571734110514,606.8840942382812,1621.090087890625,6.000784791991464
536,mps,150,-135591.9283977738,442,False,-2.967416455447674,0.5647548243990362,0.054569958299398424,4.384943033854166,877.070068359375,1671.5223388671875,6.021651874994859
537,mps,150,-88536.6076031538,287,False,0.5678759725391864,0.3737395067530451,0.048292415800193944,4.384074986775716,354.2545471191406,1258.768798828125,5.997777416996541
538,mps,150,-104181.86118209512,338,False,-0.5834768985832731,0.16368542451799536,0.04768511727452278,4.383021720250448,402.68292236328125,1055.3599853515625,5.985295082995435
539,mps,150,-118781.38533800852,392,False,-1.968926949572439,0.42373682905452675,0.04351473883415262,4.380427023569743,874.8325805664062,2122.491943359375,6.087556457991013
540,mps,6,-54.258238184624396,0,True,3.2007820208867392,0.627792090177536,0.009806476843853792,4.142256339391072,49.466487884521484,44.06884765625,0.22971783400862478
541,mps,150,-137543.38042485982,444,False,-3.362856767326593,0.7082573674471738,0.0516253466407458,4.3684971809387205,1112.170166015625,2236.65869140625,6.746009875001619
542,mps,150,-111047.41839848577,362,False,-0.6857244963695606,0.16523383299407707,0.05123154299333692,4.3585788472493485,313.3143615722656,678.4754028320312,6.080911917000776
543,mps,150,-118939.80383665813,389,False,-1.252500341075162,0.216136938529271,0.044222100319651264,4.349654302597046,499.09527587890625,1037.1259765625,6.085129582992522
544,mps,150,-104312.01374995444,348,False,0.8556826636722932,0.21241795881846315,0.0612237099201108,4.336366065343221,411.6153259277344,1140.4647216796875,5.847710500005633
545,mps,150,-135215.7744385321,439,False,-1.8817170268048842,0.33000503869746656,0.07062981235018621,4.326945444742838,565.0236206054688,808.817626953125,6.095541582995793
546,mps,150,-99176.89901160273,329,False,1.8142277776946625,0.45200010078115155,0.07025547964653621,4.3190402348836265,834.4434814453125,2033.784912109375,6.124322874995414
547,mps,150,-127736.2223614746,424,False,-0.6772356136888266,0.19262232189382,0.04776869029738009,4.320072662035624,218.9129180908203,514.28271484375,6.047080874996027
548,mps,150,-114177.27106601521,375,False,1.0504080941993743,0.41146794161847233,0.05752666434583564,4.3178597227732345,700.0338745117188,1886.821044921875,6.071054542000638
549,mps,150,-104377.5784328858,341,False,1.438582291851441,0.30269814341164114,0.04893795094142357,4.32287624835968,619.3917846679688,1551.8917236328125,5.877642250008648
550,mps,150,-152189.23702187245,494,False,-2.376939989104867,0.6218377539005208,0.05763144804785649,4.334273703893026,565.541748046875,514.8551025390625,6.041245249987696
551,mps,150,-97208.19661344176,320,False,2.5516619951526325,0.6382869020686485,0.056237734618286295,4.334238481521607,1027.9049072265625,2405.979248046875,6.2185923749930225
552,mps,150,-92764.1672732602,304,False,2.392115867137909,0.3969463069240252,0.04979980532079935,4.340654923121135,745.5613403320312,1508.44921875,6.144689082997502
553,mps,150,-111601.83878521659,361,False,0.31033374041318895,0.1291656103169468,0.05788784023374319,4.3508351675669354,111.35681915283203,654.8576049804688,6.161486167009571
554,mps,150,-89530.40191763308,292,False,2.147615264256795,0.3567755929008126,0.055859974858661496,4.362274713516236,637.78515625,1196.239990234375,5.825878791991272
555,mps,150,-121233.28697030235,396,False,-1.263296855793645,0.29631001882690877,0.04937244214117527,4.374273309707641,618.25830078125,1691.22705078125,5.794351584001561
556,mps,150,-117723.55016776876,391,False,-0.5902319812324519,0.14054343135781133,0.06161349978918831,4.382703905105591,274.0621643066406,698.57373046875,5.897796000004746
557,mps,150,-130784.5763280089,424,False,-1.636251979821051,0.2251837526997512,0.0581097518838942,4.389374303817749,408.8587341308594,578.6068115234375,6.084380667001824
558,mps,150,-110360.63848709264,369,False,-0.27434622009595233,0.16789509916001408,0.05812007230706513,4.386530984242757,317.2090759277344,967.8502197265625,6.105238832999021
559,mps,150,-161979.81631883676,526,False,-4.576781121691068,1.1696480063135581,0.04888119658144812,4.3913907591501875,1247.962158203125,2183.9638671875,6.086747334004031
560,mps,6,-31.693105322690208,0,True,4.4038039445877075,1.088638613621394,0.005056612969686587,4.170732339223226,63.20070266723633,59.620582580566406,0.22650320899265353
561,mps,150,-150069.86946811376,482,False,-2.9636909518033887,0.5699904812822774,0.05616661610081792,4.391483761469523,739.3064575195312,1238.4356689453125,6.499830583008588
562,mps,4,-23.550313012310063,0,True,3.7384143471717834,1.0199374705553055,0.004170391708612442,4.14001202583313,42.06988525390625,37.41828155517578,0.1627774579974357
563,mps,150,-107548.75244240544,348,False,1.6974677664538225,0.3809287167235743,0.04529256443337848,4.379617106119792,747.1006469726562,1818.1094970703125,6.02737504200195
564,mps,150,-114579.26712082811,374,False,0.976830635741353,0.2703138125334711,0.048363132746890185,4.380129556655884,571.2759399414062,1448.89013671875,6.203621499997098
565,mps,150,-76486.35922453456,255,False,3.8384246314068635,0.9814757139330322,0.04021418568367759,4.381261638005575,1087.200439453125,1910.407470703125,6.189704749995144
