episode,ignition_name,device,n_ticks,reward,buildings_destroyed,contained,policy_loss,value_loss,classification_loss,entropy,value_grad_norm,other_grad_norm,wall_time_s
525,topanga_ridge,mps,150,-13058.894036508746,42,False,4.127647977670033,0.7937725443641345,0.024425094506392877,4.726822859446208,496.9586181640625,635.4384765625,6.298214000009466
526,topanga_ridge,mps,150,-26662.97896925264,95,False,2.698699026753505,0.3540885905861311,0.025258268816396593,4.725870650609334,297.4483947753906,427.9099426269531,6.136129541991977
527,sullivan_canyon,mps,150,-48322.276996899134,182,False,0.7120675885801514,0.045032435121951646,0.016894266225087145,4.724715674718221,105.15301513671875,164.94073486328125,6.012991833995329
528,stone_canyon,mps,150,-172229.64866078558,589,False,-9.8579796868066,4.658873299508898,0.021748407261135676,4.723213678995768,1123.78955078125,1365.3072509765625,6.024251499999082
529,sullivan_canyon,mps,150,-57807.12074940721,213,False,-0.11236189088784158,0.05884511181134561,0.01926685005115966,4.721817299524943,46.744075775146484,276.0566711425781,6.325766541995108
530,topanga_ridge,mps,150,-14999.248133570003,51,False,3.500813997934262,0.6251740332879127,0.02230459259512524,4.721020053227742,401.361328125,499.7447204589844,6.223761417000787
531,sullivan_canyon,mps,150,-49115.53421500569,181,False,0.17089736148715018,0.04279697469906144,0.019944902191249034,4.718404471079508,58.84703063964844,119.50173950195312,6.3054863330035005
532,topanga_ridge,mps,150,-6901.538497078391,18,False,4.198281931877136,0.8489969734847546,0.024053051996355254,4.717550872166951,489.260498046875,606.7177124023438,6.099749291999615
533,stone_canyon,mps,150,-136741.6629477482,467,False,-7.086320782154798,2.511218704067093,0.015880614157455664,4.715080865224203,877.4514770507812,1102.3028564453125,6.08829929199419
534,topanga_ridge,mps,150,-7562.545254104452,21,False,3.905352758467197,0.7738667565646271,0.02322464117159446,4.715196825663249,451.0745544433594,570.218505859375,6.312827375004417
535,stone_canyon,mps,150,-143635.9387385954,494,False,-7.322670090273022,2.670307347065245,0.016714140850429732,4.7134005610148115,786.107177734375,994.80712890625,6.385829499995452
536,sullivan_canyon,mps,150,-46840.25669462217,182,False,0.2151117943530941,0.025646539220019006,0.02309602711039285,4.7142599614461265,25.016958236694336,58.041481018066406,5.977852292009629
537,topanga_ridge,mps,150,-11253.98520813986,36,False,3.3013775488734245,0.5925860496047729,0.022198035751158994,4.713552500406901,365.71331787109375,492.37109375,5.97316683299141
538,sullivan_canyon,mps,150,-61195.95018911005,226,False,-1.5850288417811196,0.17926231423693026,0.021479182404776413,4.711793753306071,261.6604919433594,411.9895324707031,6.078938916005427
539,stone_canyon,mps,150,-180145.11602695571,613,False,-10.324561164577801,5.376237954320386,0.01970715791763117,4.710909830729166,1110.950927734375,1453.0460205078125,6.240011125002638
540,sullivan_canyon,mps,150,-82942.66177271656,309,False,-3.3574375515182813,0.5972823761568967,0.023528729948836067,4.712069520950317,433.95587158203125,627.746337890625,6.109388875003788
541,topanga_ridge,mps,150,-9515.157529545184,29,False,3.467972171008587,0.6262799623534859,0.02495213821530342,4.71311570485433,381.84564208984375,492.80780029296875,6.0402876250009285
542,sullivan_canyon,mps,150,-49577.668215067424,185,False,-0.3365717091263893,0.03413759275264672,0.020204909844323993,4.714022630055745,77.35466766357422,210.4298553466797,6.27154062500631
543,topanga_ridge,mps,150,-15847.00654213023,54,False,2.8278409298385183,0.45381428766447546,0.022495094165205957,4.71499002456665,293.7890930175781,382.2344665527344,6.43534450000152
544,topanga_ridge,mps,150,-3703.2561162607412,5,False,4.039344859321912,0.8104935737908818,0.022367151762979726,4.715310144424438,468.6786804199219,610.3587036132812,5.948266250008601
545,sullivan_canyon,mps,150,-48963.599902652044,188,False,-0.2524887336045504,0.031868500718440676,0.020574559293066463,4.715432993570963,31.715349197387695,134.9993896484375,6.631217749993084
546,sullivan_canyon,mps,150,-47710.43476475553,179,False,-0.13059477595146746,0.017313763973231554,0.021046171197667718,4.715665623346965,14.657146453857422,82.44954681396484,6.283809041997301
547,topanga_ridge,mps,150,-25075.450129690795,90,False,1.6914703560806812,0.23224463165507284,0.019484179896923404,4.7156132920583085,140.812255859375,201.80722045898438,6.012509708001744
548,sullivan_canyon,mps,150,-48958.159776460605,178,False,-0.45767477188725025,0.028813751686752008,0.019825687144572536,4.715222492218017,93.30559539794922,143.19546508789062,6.138955292000901
549,topanga_ridge,mps,150,-5834.907560910748,13,False,3.6468510622282824,0.6584847593086306,0.02100950659563144,4.715097284317016,416.1560974121094,555.3674926757812,6.03601145799621
550,stone_canyon,mps,150,-120924.86863850149,415,False,-5.6596169941624,1.6398719544243068,0.016599121916418273,4.715355615615845,650.2914428710938,848.8624267578125,5.9833449159923475
551,sullivan_canyon,mps,150,-43301.85440773815,153,False,-0.037002750252528735,0.018863464183772577,0.020101119528214136,4.715731426874797,46.057334899902344,91.49215698242188,6.009559958009049
552,sullivan_canyon,mps,150,-44719.783238820506,165,False,-0.13838960284595184,0.017454841780811043,0.02061670082155615,4.717153825759888,53.10222244262695,101.90531921386719,6.063155374999042
553,sullivan_canyon,mps,150,-41164.8571293413,159,False,0.451797260674648,0.025916577499035233,0.018077846045295397,4.718365195592244,84.85945892333984,135.57955932617188,6.0853837079921504
554,sullivan_canyon,mps,150,-46539.5093572478,174,False,-0.28468278438628963,0.020729297878421753,0.02012150196203341,4.71910657564799,71.51634216308594,109.14750671386719,6.002339458005736
555,topanga_ridge,mps,150,-19551.584605598266,69,False,2.2815863945583503,0.28350859807784823,0.02183695828076452,4.719647576014201,239.92127990722656,335.43280029296875,6.1780454589898
556,stone_canyon,mps,150,-80676.99023531041,276,False,-1.9846610484582683,0.24911614891362224,0.018258642617923516,4.720377655029297,202.1951446533203,247.897216796875,5.973458499996923
557,topanga_ridge,mps,150,-15799.960589128377,53,False,2.6295691317195695,0.3822440913225243,0.022295073027101656,4.721297613779703,302.318115234375,417.9312438964844,5.870163250001497
558,topanga_ridge,mps,150,-3712.2901091294916,5,False,3.9184630727767944,0.731668894191583,0.023012646979962786,4.720745083491008,482.1184997558594,652.9180908203125,6.035012417007238
559,sullivan_canyon,mps,150,-78652.85029465499,282,False,-3.3826139183342456,0.6302068819164803,0.018746662945486606,4.719426364898681,472.7763977050781,664.1436157226562,5.915566707990365
560,sullivan_canyon,mps,150,-52282.23335554008,194,False,-0.39280323358873526,0.08447304174248225,0.020749649208349485,4.719638074239095,46.364906311035156,120.42201232910156,6.025247750003473
561,stone_canyon,mps,150,-154467.89201403246,529,False,-9.185854062090318,4.02080142980194,0.020768450152439374,4.720721168518066,1063.40869140625,1389.4490966796875,6.251858042000094
562,topanga_ridge,mps,150,-16709.59370103603,58,False,2.4890299744904043,0.333393512089242,0.02421354625529299,4.72261129061381,286.9286193847656,394.1109924316406,6.071261250006501
563,topanga_ridge,mps,150,-17031.91891037405,59,False,2.500769706820914,0.32405525427361237,0.02247616755620887,4.7225191783905025,278.6168212890625,374.6125183105469,6.025558541994542
564,sullivan_canyon,mps,150,-42397.532748866994,159,False,0.33309936611602703,0.05498304859948547,0.019394118185155095,4.721982536315918,94.42921447753906,155.13233947753906,6.112401416001376
565,sullivan_canyon,mps,150,-65540.70986394104,242,False,-2.023276271674161,0.28101445027210803,0.02023870954445253,4.721836376190185,204.96043395996094,280.679443359375,6.031769084002008
566,stone_canyon,mps,150,-122754.75799996403,421,False,-6.3939197559158005,2.0052599026301565,0.021293326403635245,4.721904592514038,734.883544921875,1002.3742065429688,5.930446833997848
567,topanga_ridge,mps,150,-16394.8977417807,57,False,2.366463720848163,0.31168951835978076,0.019556176293020446,4.722771043777466,256.5110778808594,351.8349304199219,5.9204233339987695
568,stone_canyon,mps,150,-130287.30582662534,446,False,-6.816283320809404,2.327082552305025,0.01997408505373945,4.723030525843303,731.6242065429688,960.312255859375,5.840177999998559
569,topanga_ridge,mps,150,-16899.98747473111,58,False,2.369620759685834,0.29152390342443446,0.02144666758986811,4.723894427617391,246.4102020263672,330.3895263671875,5.991842457995517
570,sullivan_canyon,mps,150,-51089.28352960897,188,False,-0.9344161251032104,0.07855049838234966,0.018148996241701146,4.7247252305348715,158.51431274414062,231.2201385498047,6.125836125007481
571,stone_canyon,mps,150,-121844.53498937254,416,False,-5.851160316616297,1.7763686649985417,0.018329641905923684,4.725383704503377,687.1400756835938,897.9285278320312,5.998038916994119
572,stone_canyon,mps,150,-128626.94625223473,441,False,-6.696350006808837,2.237678721828076,0.021851886447208622,4.727352867126465,766.169677734375,999.3382568359375,6.038762958996813
573,topanga_ridge,mps,150,-18059.075771186202,63,False,2.3658347050845623,0.3040139016126826,0.020680335319290557,4.728985449473063,245.72689819335938,336.951171875,5.906480707999435
574,stone_canyon,mps,150,-91833.49621613069,315,False,-3.3444064521292844,0.592126616750417,0.01930452196393162,4.730081071853638,359.76849365234375,482.2916259765625,5.811416291995556
575,stone_canyon,mps,68,-15712.340325889903,52,True,3.1788341648438396,0.5397462414248901,0.008356913913945285,4.806997642797582,96.16535186767578,157.23974609375,2.5907534169964492
576,topanga_ridge,mps,150,-15245.15957100687,52,False,2.8439313113192717,0.40283011759556153,0.02157007742362718,4.73137464205424,308.214599609375,420.4085693359375,6.02205679200415
577,topanga_ridge,mps,150,-7493.433375392437,21,False,3.6093388450145723,0.627141267110904,0.020364440366004904,4.731724160512289,418.86798095703125,577.928955078125,6.193587707995903
578,topanga_ridge,mps,150,-23006.49512684012,82,False,1.9184003077323237,0.2025794914820426,0.022511882036924363,4.73082727432251,186.6875457763672,267.4947814941406,6.224190291992272
579,topanga_ridge,mps,150,-10484.43099261682,33,False,3.1066644605994225,0.4866247895709239,0.02350143751439949,4.729741983413696,354.7536315917969,466.0230407714844,5.892844124988187
580,stone_canyon,mps,150,-145157.0191037285,501,False,-8.06151765572528,3.2716478390325876,0.01735743152908981,4.727681983311971,917.5676879882812,1231.50927734375,5.984689375007292
581,topanga_ridge,mps,150,-16637.577361161748,57,False,2.292546131859223,0.2939373215424712,0.025363238410403333,4.726732705434164,237.986572265625,361.10577392578125,6.0237681250000605
582,stone_canyon,mps,150,-139171.35006222126,476,False,-7.6253875018469985,3.0452237357221628,0.019514344076936443,4.72559388478597,816.4569091796875,1111.6419677734375,5.860029500006931
583,topanga_ridge,mps,150,-14684.543948011038,50,False,2.318104163557291,0.30288200778226987,0.02149256128973017,4.725671586990356,247.40513610839844,337.0603942871094,6.246531500000856
584,stone_canyon,mps,150,-143962.16063907996,493,False,-8.71704672207435,3.777400242321504,0.019758274820633234,4.724829864501953,995.3627319335938,1294.287841796875,6.06618270900799
585,stone_canyon,mps,150,-106765.50878568142,367,False,-5.365925109535456,1.3641309560734605,0.01875641050748527,4.7253614552815755,657.3318481445312,827.5025634765625,5.979505541996332
586,sullivan_canyon,mps,150,-58752.09052216353,211,False,-1.9332974870006243,0.20937761282005038,0.021258932813070716,4.726079664230347,278.7628479003906,383.00592041015625,6.087024583001039
587,sullivan_canyon,mps,150,-66597.73801689947,238,False,-2.7598665440579255,0.44179152333332844,0.01684818377563109,4.727036247253418,407.4330749511719,538.5032958984375,6.196563541991054
588,stone_canyon,mps,150,-123482.47859228193,420,False,-6.559313081403573,2.080726323033838,0.020506188152357937,4.728970724741618,728.0438842773438,929.5872192382812,6.019980291006505
589,topanga_ridge,mps,150,-8675.329481667446,25,False,3.196955031355222,0.4965963867896547,0.021528531135991215,4.731546198527019,366.7496337890625,478.72906494140625,5.908672999998089
590,stone_canyon,mps,150,-147004.12737078103,505,False,-8.446459353764851,3.4959839628047,0.017079456079130372,4.733632609049479,963.0012817382812,1235.0718994140625,5.9729243330075406
591,topanga_ridge,mps,150,-14083.644693038937,48,False,2.776255093490084,0.3948614005243871,0.020259816340791683,4.735636796951294,311.67608642578125,398.3824462890625,5.938930708987755
592,sullivan_canyon,mps,150,-56042.779587047895,207,False,-0.9620069917167227,0.06688061022595017,0.020599181164676943,4.737430938084921,90.86648559570312,142.23060607910156,6.201529708007001
593,topanga_ridge,mps,150,-17733.256403333253,60,False,2.5566533959905304,0.34454863731050867,0.020283554668227833,4.738811197280884,278.4378662109375,366.09552001953125,6.162867958002607
594,topanga_ridge,mps,150,-12635.040192784261,42,False,3.137180383404096,0.47720881161279977,0.021577253725069266,4.739829626083374,350.52276611328125,459.0072937011719,6.238787208989379
595,topanga_ridge,mps,150,-17843.466576621584,62,False,2.5975580472747484,0.34402070148265923,0.019666909999214114,4.740000581741333,278.3414001464844,392.2717590332031,5.965740082989214
596,sullivan_canyon,mps,150,-36766.13178473736,138,False,0.8395213855554661,0.045819648006569576,0.02015475386598458,4.741144806543986,111.52180480957031,154.58499145507812,6.177879832990584
597,stone_canyon,mps,150,-113087.97144431206,386,False,-5.039689518554757,1.3263418230351331,0.018976704939268528,4.740878845850626,495.65228271484375,661.0346069335938,5.820819457992911
598,topanga_ridge,mps,150,-15863.078468937392,51,False,2.6196194448073706,0.35570449706399815,0.02400493952445686,4.741052074432373,277.2470703125,374.3629455566406,5.9515763749950565
599,topanga_ridge,mps,150,-24031.29989415916,85,False,1.6794063764081026,0.17955110125724655,0.02184627490894248,4.741195023854574,156.81727600097656,224.68792724609375,5.9732627920020605
600,topanga_ridge,mps,150,-9400.93170350579,28,False,3.077521332502365,0.4639948332371811,0.022041428342151146,4.740677938461304,339.2890319824219,464.61578369140625,6.071989499992924
601,sullivan_canyon,mps,150,-46926.590063653246,174,False,-0.4905244182298581,0.02789468586923855,0.02136672212742269,4.739224007924398,45.10585021972656,95.3206787109375,6.272646665995126
602,stone_canyon,mps,150,-136900.45504790658,469,False,-8.017919051349162,3.179609109433756,0.01853092995394642,4.737939993540446,905.4509887695312,1238.5177001953125,6.141800833007437
603,topanga_ridge,mps,150,-2956.1454605181675,2,False,3.514034163951874,0.5842295702795187,0.023633902072130394,4.737755753199259,399.20703125,557.8034057617188,6.088113459001761
604,topanga_ridge,mps,150,-18931.78783984066,67,False,1.7937965265413125,0.18754764764176798,0.025331097587477414,4.7367008018493655,170.88026428222656,357.13543701171875,5.940630750003038
605,stone_canyon,mps,150,-103087.09151485354,352,False,-5.2602823482950525,1.294877872275732,0.018770351571341357,4.735769313176473,617.9536743164062,772.65869140625,6.254543666000245
606,topanga_ridge,mps,150,-4542.487988776762,8,False,3.1482828746239346,0.4748811323195696,0.022280121830602486,4.734775594075521,355.5162048339844,493.7510681152344,5.963965458999155
607,sullivan_canyon,mps,150,-56368.77482543532,202,False,-2.0365291112909714,0.24536408664581055,0.018532442143186927,4.7330625534057615,298.7479248046875,605.6295776367188,5.837703458004398
608,stone_canyon,mps,150,-140408.8829728715,480,False,-8.388082110894223,3.4311934231595114,0.02131197741255164,4.732479972839355,896.0831909179688,1154.402587890625,6.116168540989747
609,topanga_ridge,mps,150,-19340.00141903091,68,False,1.5069446966052056,0.14422741555249863,0.023286718238765994,4.732799936930339,135.58526611328125,191.35728454589844,5.829471791003016
610,topanga_ridge,mps,150,-16997.60246823339,58,False,1.6522259905934333,0.18495748003479093,0.020900197229348123,4.732657454808553,159.07594299316406,240.36598205566406,5.733801750000566
611,topanga_ridge,mps,150,-7029.0312980934805,19,False,2.596809510787328,0.3483436257838427,0.020919380586904783,4.731103359858195,293.27197265625,390.7359313964844,5.695919083998888
612,topanga_ridge,mps,150,-4858.559173089788,10,False,2.7311794980367026,0.3674415122779707,0.02257518487672011,4.728972412745158,311.0439453125,419.7615051269531,5.950623041993822
613,topanga_ridge,mps,150,-9324.592822761595,27,False,2.078415744751692,0.2407482910065058,0.01960518419742584,4.725800714492798,228.6725311279297,330.56396484375,5.937114499989548
614,topanga_ridge,mps,150,-18513.92809449791,64,False,0.9241445414038996,0.09353606947674961,0.02262732113711536,4.722019106547037,70.08159637451172,119.35701751708984,6.220683042003657
615,stone_canyon,mps,4,-1354.1479159521966,5,True,1.462325394153595,0.1054271962493658,0.0027591927209869027,4.68430495262146,5.728767395019531,8.857016563415527,0.18760691599163692
616,topanga_ridge,mps,150,-15266.155481412015,51,False,0.7717842222067217,0.08808056435645086,0.019804140958779803,4.711374082565308,58.367488861083984,171.91796875,6.0918240409955615
617,stone_canyon,mps,150,-116782.66856504828,401,False,-7.470435871283214,2.7244157908360163,0.018783056714261573,4.706137447357178,1016.2551879882812,1460.62353515625,5.997513042006176
618,topanga_ridge,mps,150,-14088.474283037556,46,False,0.4214733432605863,0.07264687399649726,0.022003608487236002,4.701912565231323,25.54901885986328,94.0586929321289,6.073863666999387
619,sullivan_canyon,mps,150,-58855.05601489935,217,False,-3.876479075749715,0.7455125973125298,0.019504884940882525,4.697517213821411,591.4114379882812,938.7450561523438,6.170922374993097
620,sullivan_canyon,mps,150,-59084.63961602793,216,False,-3.9065543540318806,0.7800545268505812,0.01691511468961835,4.695630830128987,622.96826171875,1019.0520629882812,5.778971874999115
621,stone_canyon,mps,150,-112073.72031004693,384,False,-7.87802470445633,2.9562585341433683,0.019999278293301663,4.696035544077556,1144.5745849609375,1640.869384765625,6.61967137499596
622,topanga_ridge,mps,150,-3244.4792673497714,4,False,1.2343021040223539,0.10853263158439101,0.021136549152433872,4.6977378908793135,164.0236358642578,271.50262451171875,6.354802290996304
623,sullivan_canyon,mps,150,-56226.358367987,208,False,-3.7992889698346457,0.7067952563862006,0.01784739087956647,4.697116425832113,563.0531616210938,784.3713989257812,6.077086875011446
624,stone_canyon,mps,150,-144024.42299119872,493,False,-10.59635493516922,5.303961005235712,0.018621231709451725,4.697671254475911,1528.2056884765625,2073.90185546875,6.357532916008495
625,stone_canyon,mps,150,-98253.71488237266,337,False,-6.1264245241880415,1.903835091156264,0.019087808382852622,4.700371077855428,815.2919311523438,1079.237060546875,6.194727041001897
626,stone_canyon,mps,150,-137786.20290443575,476,False,-9.780512400865554,4.840724063180387,0.019617003712337464,4.703595034281412,1292.7791748046875,1761.7830810546875,6.040020792002906
627,sullivan_canyon,mps,150,-26017.699173275327,93,False,-0.4108999492290119,0.018343475746854285,0.01618565170870473,4.707912737528483,58.204612731933594,146.1390380859375,6.171810125000775
628,topanga_ridge,mps,150,-15756.47004905385,54,False,0.6086827831777434,0.05207917975061718,0.02282620851881802,4.712782748540243,57.657100677490234,93.18180084228516,6.024230249997345
629,sullivan_canyon,mps,150,-52564.33568844012,192,False,-2.5067366556823254,0.33456998245441355,0.017627401786545913,4.71757685025533,301.8420715332031,510.18438720703125,6.1941524160065455
630,topanga_ridge,mps,150,-11888.577697507242,38,False,1.3093980964521568,0.10219990940126687,0.019327721763402222,4.721706670125325,158.05152893066406,276.7670593261719,6.073094332998153
631,sullivan_canyon,mps,4,6.072588066854223,0,True,0.7002096176147461,0.030346105340868235,0.0020794486335944384,4.608587622642517,3.544410228729248,6.067561149597168,0.19259108300320804
632,topanga_ridge,mps,150,-15164.645093378835,52,False,1.1021861263209334,0.0802542305236193,0.023082758956588803,4.725380360285441,126.07626342773438,360.40484619140625,5.8386610000015935
633,sullivan_canyon,mps,150,-37894.8138220202,140,False,-0.99464416919897,0.05702821435897931,0.02158163727920813,4.7246449724833175,124.68447875976562,305.2769775390625,6.02631845799624
634,stone_canyon,mps,150,-110986.60292859754,380,False,-6.4006500157962245,2.2632516915678087,0.016939113358967008,4.72415283203125,737.48828125,971.8316040039062,5.917650750008761
635,sullivan_canyon,mps,150,-41823.49424294298,157,False,-1.2743739265203475,0.09103595226032969,0.019821666154700022,4.726445802052816,159.06463623046875,197.86439514160156,5.925046541000484
636,sullivan_canyon,mps,150,-42826.75210539535,162,False,-1.062838772336642,0.11993065395023829,0.019450557598223287,4.728380355834961,117.87136840820312,466.8292541503906,6.110775624998496
637,sullivan_canyon,mps,150,-61425.32595010767,227,False,-2.644263519961387,0.4083577842043087,0.019859805175413688,4.731713336308797,284.3819885253906,446.4053649902344,6.0717913749977015
638,topanga_ridge,mps,150,-6535.39882117706,17,False,2.533322211702665,0.3163720845617354,0.021434752002047995,4.735090249379476,299.627685546875,402.92706298828125,6.20609091699589
639,stone_canyon,mps,3,31.14894260063021,0,True,0.9457663893699646,0.05051004762450854,0.001519646611995995,4.573071638743083,3.4808623790740967,5.582101821899414,0.14127324998844415
640,stone_canyon,mps,150,-98344.91087030449,334,False,-5.233713429570198,1.3380394254011723,0.021369924751731256,4.736414712270101,590.6832275390625,772.8300170898438,6.076407707994804
641,sullivan_canyon,mps,150,-52385.36077881137,197,False,-1.3507924343668856,0.22017512448550433,0.02557840160249422,4.736350326538086,111.72073364257812,359.96234130859375,6.211886959004914
642,sullivan_canyon,mps,150,-54621.56643816114,201,False,-1.533072561721007,0.19882248058294258,0.022702748202718795,4.737102473576863,148.5370330810547,332.9691467285156,6.227027041997644
643,stone_canyon,mps,150,-138587.42417504505,476,False,-8.282297197294731,3.495624771725767,0.017473529012252888,4.738448292414347,852.4545288085938,1038.4693603515625,6.022846334002679
644,sullivan_canyon,mps,150,-39964.79562120111,149,False,0.0411928557852904,0.04372559852713797,0.026445145315180222,4.741001733144125,40.720401763916016,1168.334716796875,6.067753999988781
645,sullivan_canyon,mps,150,-39672.1460638538,148,False,0.2903524905939897,0.08060938306158884,0.02558112993836403,4.743381938934326,76.06411743164062,1081.978515625,6.100982167001348
646,sullivan_canyon,mps,150,-38486.788602422464,142,False,0.316212289223137,0.042939270299117045,0.017639042031951248,4.745117047627767,45.91365051269531,127.85266876220703,5.872956999999587
647,sullivan_canyon,mps,150,-45432.383593451974,167,False,-0.003621635685364405,0.12484204077651763,0.0188938020193018,4.746137475967407,67.7745132446289,247.7348175048828,6.05889416699938
648,stone_canyon,mps,150,-149010.22732634543,508,False,-8.695145112077395,3.8247265242257464,0.026139020224024232,4.747010606129964,843.1227416992188,1088.103515625,6.058697125001345
649,stone_canyon,mps,150,-146790.29285777695,502,False,-7.702201287349065,3.1326845300771917,0.02549036606292551,4.749209438959758,686.1630249023438,867.6700439453125,6.022953250008868
650,topanga_ridge,mps,150,-9448.350795205435,28,False,3.358776184717814,0.5266519949088494,0.0265096102138826,4.750692450205485,339.1626281738281,655.8817749023438,6.073192374999053
651,topanga_ridge,mps,150,-14752.17888829827,50,False,2.847197775046031,0.3796316919475794,0.02227656925174718,4.751959705352784,278.080322265625,428.2082824707031,6.041454666003119
652,sullivan_canyon,mps,150,-37848.53664651056,137,False,0.7789335174889614,0.06490542179197935,0.017506181347804763,4.752656145095825,89.41105651855469,154.0803680419922,6.253549707995262
653,topanga_ridge,mps,150,-16161.441115443622,55,False,2.7351233847935994,0.35058870784938334,0.021910421742747228,4.752126973470052,263.55438232421875,577.27197265625,6.106571125012124
654,stone_canyon,mps,150,-144071.62909836858,493,False,-8.02905616303285,3.333699201904237,0.019726639091968538,4.751798521677653,718.4408569335938,907.4869384765625,6.005001708006603
655,sullivan_canyon,mps,150,-49562.46368859394,182,False,-0.23944987058639527,0.07884305611563226,0.014298543953336774,4.751335767110189,23.633567810058594,100.12211608886719,5.944206790998578
656,sullivan_canyon,mps,150,-38095.174590974304,140,False,0.8452674584339063,0.07378053729087697,0.020296562767277163,4.753217814763387,102.3618392944336,256.5353698730469,6.0720982079947134
657,topanga_ridge,mps,150,-14701.10519113144,50,False,2.870028556982676,0.38816189599533873,0.024746770775721717,4.753141358693441,274.4293518066406,431.04840087890625,6.108447375008836
658,topanga_ridge,mps,150,-22683.04716786086,79,False,2.014466495116552,0.20376165687834147,0.024280313258835427,4.752125056584676,177.5859375,289.3560485839844,6.046622541995021
659,stone_canyon,mps,150,-72974.31207274049,251,False,-1.6980409466226896,0.17802994645258877,0.01612864193506539,4.751572891871135,162.47108459472656,229.02833557128906,6.008060084001045
660,stone_canyon,mps,150,-120040.75947938075,415,False,-5.823887162506581,1.8026478076895,0.019779402560864887,4.7516158612569175,531.5018310546875,759.4686279296875,6.084096541992039
661,stone_canyon,mps,150,-171770.2359421512,588,False,-10.724048232684533,6.007029773475757,0.021594842430204153,4.7524638366699214,938.9580078125,1199.9893798828125,5.955790541993338
662,sullivan_canyon,mps,150,-38816.820808177254,145,False,0.6953839002986206,0.06291337970335029,0.01845453552901745,4.753837022781372,94.9374008178711,196.77688598632812,5.784516374988016
663,topanga_ridge,mps,150,-11603.444981918772,37,False,3.1215495904286703,0.4632628328849872,0.022220465555631865,4.753739592234294,298.1122741699219,394.0287170410156,6.033310583996354
664,sullivan_canyon,mps,150,-29078.865578282497,106,False,1.5653747594356537,0.11677189803371826,0.017426109729955595,4.753644361495971,166.29942321777344,246.18492126464844,6.263173125000321
665,stone_canyon,mps,150,-136003.52312641754,467,False,-7.588353420558075,2.7858217226059665,0.020310633551950254,4.752964270909628,692.16552734375,868.9708862304688,6.004363166997791
666,stone_canyon,mps,150,-157344.02022432722,539,False,-9.118062480166554,4.162726426497102,0.018251517506626746,4.752154162724813,804.0148315429688,1040.1326904296875,6.084342917005415
667,sullivan_canyon,mps,150,-81566.86156856011,292,False,-3.491074429129561,0.7348965163438698,0.016943938311499852,4.752045071919759,343.7820129394531,438.5552062988281,6.01435404199583
668,topanga_ridge,mps,150,-14139.98264766644,48,False,2.9005531283219654,0.39896712157293224,0.02431269294116646,4.752785062789917,267.7109069824219,324.5127258300781,5.934028208008385
669,stone_canyon,mps,150,-124053.55549926439,423,False,-6.209378709246715,1.9737990299290202,0.018781821737065912,4.753452583948771,547.4451904296875,692.8224487304688,6.083358417003183
670,stone_canyon,mps,150,-138007.20891146243,471,False,-7.150933707070847,2.818249978211637,0.01694736843618254,4.754229348500569,616.6860961914062,805.3790893554688,6.225072415996692
671,stone_canyon,mps,150,-132881.32362343324,458,False,-6.899679725604753,2.4255753577403083,0.019236832034463684,4.75590869585673,656.3826293945312,821.2334594726562,6.244043291997514
672,sullivan_canyon,mps,150,-43284.50517059709,161,False,0.7058786338752058,0.0777976061867784,0.017416495455739398,4.758511975606282,108.44212341308594,144.1205596923828,6.122921458008932
673,topanga_ridge,mps,150,-18106.887924642597,62,False,2.815056834196051,0.3879085513254419,0.020390873689514897,4.759900697072347,253.1237030029297,333.0796813964844,6.105445832989062
674,stone_canyon,mps,150,-182278.8367632809,624,False,-10.727952809433143,5.823652341302174,0.01958282459061593,4.761026741663615,895.6897583007812,1139.71435546875,5.905234457997722
675,stone_canyon,mps,150,-122655.38802209836,419,False,-6.514018719792366,2.0672696487473634,0.0156745535802717,4.761808586120606,614.2830200195312,819.6134643554688,6.089823374990374
676,topanga_ridge,mps,150,-21569.273150693032,76,False,2.6634692557652793,0.3393045273819007,0.022913041349189978,4.763922548294067,233.3698272705078,291.50732421875,6.188691458009998
677,sullivan_canyon,mps,150,-49362.418988036494,184,False,0.1722054306603968,0.01951806413719775,0.019746019582574565,4.764239231745402,19.34505271911621,86.05972290039062,5.872670791999553
678,sullivan_canyon,mps,150,-43426.96049339723,166,False,0.8893768825922356,0.0630652688462779,0.0197331984496365,4.764352556864421,109.52157592773438,184.54335021972656,6.278883083999972
679,sullivan_canyon,mps,150,-55125.7184749914,202,False,-0.38213171187167366,0.04103865254912004,0.0176783891612043,4.764297857284546,37.674102783203125,121.28783416748047,6.043598625008599
680,stone_canyon,mps,150,-159855.15763262656,550,False,-8.54895724311471,3.8943436354517083,0.019270071275532246,4.76411595026652,690.6577758789062,919.1460571289062,6.0747598329908215
681,sullivan_canyon,mps,150,-40629.04604766191,153,False,1.1764055528491735,0.10243925768435475,0.02198384960802893,4.764492794672648,136.3135528564453,476.42816162109375,6.200652291008737
682,sullivan_canyon,mps,150,-50103.89010494553,185,False,0.38533000796024375,0.062124328987604456,0.017984959641471506,4.764389584859212,77.26065826416016,250.21607971191406,6.219444249989465
683,sullivan_canyon,mps,150,-55669.77838480539,209,False,-0.03773069081827998,0.1226035561054338,0.019212513281187664,4.763878987630208,68.00593566894531,189.2567596435547,6.123055500007467
684,sullivan_canyon,mps,150,-74284.6751648406,270,False,-2.027548388975362,0.29648778477612114,0.02220506300839285,4.7630576960245765,166.0538787841797,320.18023681640625,6.347156083007576
