episode,device,scenario,n_ticks,reward,buildings_destroyed,contained,policy_loss,value_loss,classification_loss,entropy,resource_entropy,zone_entropy,value_grad_norm,other_grad_norm,wall_time_s
134,mps,topanga_ridge,150,-7437.415121099641,20,False,5.606136011282603,1.5733539296189945,0.08576973335196575,4.62299555460612,1.354612786769867,3.2683827590942385,1464.709228515625,2403.4482421875,8.132477458013454
135,mps,sullivan_canyon,150,-60847.48195050612,219,False,0.5666915371486296,0.04517282826156294,0.05943521542474627,4.622590401967367,1.3532006740570068,3.2693897263209024,71.52886962890625,218.6588134765625,8.071548457985045
136,mps,sullivan_canyon,150,-43619.460611635914,163,False,1.6594081421941518,0.20859168120002627,0.06258263483643532,4.624613065719604,1.3532836969693502,3.2713293774922687,206.9581756591797,433.0857238769531,8.155530250020092
137,mps,stone_canyon,150,-128695.19519144173,441,False,-5.370729477157195,1.5437258061973262,0.05431736279278994,4.626526114145915,1.3527724877993266,3.2737536334991457,1698.039794921875,2895.768310546875,7.838925042015035
138,mps,sullivan_canyon,150,-83794.67875227722,308,False,-2.6397255587298423,0.6132418631922565,0.0778201445688804,4.630778169631958,1.3527293109893799,3.278048849105835,1228.81494140625,2337.564697265625,8.191473957995186
139,mps,topanga_ridge,150,-19802.7537005148,69,False,3.0960842758386087,0.663642422119298,0.08808198392391205,4.635572153727214,1.3527444394429524,3.282827722231547,468.6767578125,841.7178344726562,8.078601167013403
140,mps,single_training,150,-116691.51921839066,384,False,-5.385432222684225,1.4791375640407205,0.06810389361033838,4.637289044062297,1.352581603527069,3.2847074031829835,1423.5567626953125,2516.97802734375,7.975267709000036
141,mps,sullivan_canyon,150,-42513.75269765292,165,False,0.9571447586516539,0.11044932712902664,0.06827849107484023,4.641994012196859,1.352954038778941,3.289039978981018,64.65709686279297,226.5117645263672,6.509972874977393
142,mps,sullivan_canyon,150,-38092.817401593384,138,False,1.0059154441952705,0.21588562820863444,0.06672922890012463,4.645207058588664,1.3542086466153462,3.290998379389445,131.2897491455078,367.70489501953125,6.5113012499932665
143,mps,stone_canyon,150,-106242.61923317586,363,False,-3.803805023431778,0.6784775671362877,0.050540937166661026,4.6522605482737225,1.3569586737950643,3.2953018808364867,1056.30029296875,1892.8697509765625,6.161004499997944
144,mps,stone_canyon,150,-131863.13666208932,451,False,-6.473882756233215,2.0939685922364393,0.051250778579463564,4.659976425170899,1.3601791326204935,3.299797290166219,1862.25927734375,3359.4833984375,6.136656749993563
145,mps,single_training,150,-131010.45922191546,425,False,-6.864946272373199,2.3898298706114294,0.07033836185932159,4.666008930206299,1.3626025334993999,3.303406392733256,1777.158447265625,3188.255126953125,5.9953536670072936
146,mps,sullivan_canyon,150,-59328.19932898753,215,False,-0.4520368618424982,0.10707905432393545,0.08050890517731507,4.672793741226196,1.3649392819404602,3.3078544521331787,318.9616394042969,627.9139404296875,7.26427945899195
147,mps,sullivan_canyon,150,-57195.52993277215,212,False,0.3264099739616116,0.09166538237464314,0.06066873795663317,4.67883235613505,1.3667351738611857,3.312097177505493,226.7071075439453,578.1473999023438,7.851451708003879
148,mps,sullivan_canyon,150,-60584.07132511474,222,False,0.13481470488011837,0.06419625223383871,0.054357217935224376,4.683665701548258,1.367759308020274,3.3159063990910846,164.6217498779297,432.5818786621094,7.596853374998318
149,mps,sullivan_canyon,150,-53548.19635682055,198,False,0.9220025696853796,0.11428280449821614,0.05826653178781271,4.688537502288819,1.368548065026601,3.319989453951518,364.79510498046875,823.2344970703125,7.721569167013513
150,mps,stone_canyon,150,-143686.95981159035,492,False,-5.776889859835307,1.6303606053007145,0.06315449272592863,4.690864149729411,1.3692523185412089,3.3216118542353312,1214.031982421875,2117.528076171875,6.123095209011808
151,mps,stone_canyon,67,-10831.683286278787,35,True,5.56639044676254,1.3744929584104624,0.04191402140170781,4.835015232883283,1.3827243687501594,3.4522908730293387,261.4291687011719,548.8230590820312,2.6621457090077456
152,mps,sullivan_canyon,150,-31350.438274473316,118,False,3.382457624276479,0.6455132593462864,0.055783456104497114,4.696945041020712,1.3702247508366903,3.3267202758789063,1121.73046875,2012.7479248046875,6.198505417007254
153,mps,topanga_ridge,150,-27183.643960815014,97,False,3.4136828643083574,0.6452254453025913,0.09855051472783088,4.698752272923787,1.3706017446517944,3.328150537808736,820.7841796875,1503.761962890625,6.509258957987186
154,mps,single_training,150,-117779.91424068481,389,False,-4.855029374143729,1.274065417326764,0.07257501916339,4.700722379684448,1.370739164352417,3.3299832328160606,1103.192138671875,1930.1248779296875,6.006323500012513
155,mps,stone_canyon,150,-133281.99732538246,457,False,-4.907780479639769,1.3639134962391108,0.052245928173263866,4.702344767252604,1.3711749736467997,3.3311697959899904,890.140380859375,1430.786376953125,5.966367583023384
156,mps,stone_canyon,150,-123503.3059712759,421,False,-4.274420598844687,0.9217782369570341,0.04096545052404205,4.705897531509399,1.3717515007654826,3.334146024386088,920.9490356445312,1659.14404296875,6.12553120899247
157,mps,stone_canyon,150,-106331.35184767944,364,False,-2.6641809819863798,0.37875295940642806,0.04788038027783235,4.707560345331828,1.3723021610577901,3.3352581787109377,516.6660766601562,889.517333984375,6.10935737498221
158,mps,sullivan_canyon,150,-65800.25929129795,248,False,0.27979935493009783,0.03527326858280806,0.0790970249970754,4.708708012898763,1.3727016297976176,3.336006374359131,96.26962280273438,311.6140441894531,6.110966541978996
159,mps,stone_canyon,150,-110957.61037126431,381,False,-2.5257018534839153,0.4200465070611487,0.04868018387506406,4.710075314839681,1.3729616220792134,3.337113677660624,415.0565185546875,693.5844116210938,6.04718183298246
160,mps,single_training,150,-108742.91320794306,354,False,-2.81250263163199,0.7056370650296958,0.06351035154114167,4.71090630531311,1.3734147906303407,3.337491496404012,380.5928955078125,754.6263427734375,6.247739999991609
161,mps,single_training,150,-112167.36392288447,364,False,-3.53852299845467,0.7604725368681344,0.06113477366665999,4.710844984054566,1.3737731639544168,3.337071827252706,946.629150390625,1636.5223388671875,6.133846832992276
162,mps,sullivan_canyon,150,-59576.30434380468,218,False,2.0537659017244976,0.24996204160153865,0.07339852439860503,4.708432385126749,1.3741174205144246,3.334314972559611,710.9888305664062,1197.61474609375,6.0707423749845475
163,mps,stone_canyon,150,-132441.1720434876,452,False,-3.20655990233024,0.7987965323712464,0.05291092947125435,4.706414718627929,1.3742519124348958,3.332162793477376,388.701904296875,642.133056640625,6.023600000014994
164,mps,sullivan_canyon,150,-46358.321564835875,176,False,4.120212264060974,0.9138898356755575,0.06825181548173229,4.703975610733032,1.3745201420783997,3.3294554583231606,1414.7744140625,2442.796142578125,6.123469584010309
165,mps,sullivan_canyon,150,-48171.1586514898,172,False,3.768469620545705,0.7140312603116036,0.058651749081909656,4.702110926310222,1.3747467025121054,3.3273642237981162,1184.5853271484375,1994.724609375,6.0397354580054525
166,mps,stone_canyon,87,-17901.565607815017,59,True,6.343541301529983,1.8791356768416263,0.020288146389969463,4.8251291910807295,1.3822986230082897,3.442830551629779,510.9729309082031,814.9954833984375,3.683768249989953
167,mps,sullivan_canyon,150,-56122.69032852531,205,False,3.314476904074351,0.6675275364518165,0.08900229854509234,4.703317438761394,1.3756787689526875,3.3276386562983196,1226.8992919921875,2030.4302978515625,6.190333750011632
168,mps,sullivan_canyon,150,-59835.89355037289,225,False,2.8228739738464355,0.5539465885112683,0.08665529415321847,4.704680299758911,1.3760165135065714,3.3286637941996258,1110.86767578125,2101.31884765625,6.0500778749992605
169,mps,sullivan_canyon,150,-35882.05448868156,132,False,4.732061994870504,1.0720032000541686,0.06943516249147554,4.706964728037517,1.3764287320772808,3.3305359919865927,1418.575927734375,2437.499755859375,6.431721500004642
170,mps,sullivan_canyon,150,-34626.91901123314,132,False,4.5689690987269085,1.0033120228846868,0.07308017432068785,4.708953326543172,1.3767946418126424,3.33215868473053,1335.666259765625,2252.7978515625,6.279435874981573
171,mps,stone_canyon,150,-161476.83137131046,553,False,-6.835850876321396,2.5075543099300317,0.05607000920921564,4.71021445274353,1.376694188117981,3.3335202678044635,1630.818115234375,2650.361328125,6.141491832997417
172,mps,sullivan_canyon,150,-42643.94740153881,159,False,3.381913555463155,0.5532028157512346,0.07838231269270182,4.710076974232991,1.376692174275716,3.3333848031361897,970.9871826171875,1617.73681640625,6.611492708005244
173,mps,single_training,150,-130645.7779772668,423,False,-4.845594682097435,1.5220567941704455,0.05692204087351759,4.709040924708049,1.3762553509076436,3.3327855618794757,1010.7540283203125,1728.3797607421875,6.231891625007847
174,mps,topanga_ridge,150,-7793.466628218334,22,False,6.107958804766337,1.746659811337789,0.08580360531806946,4.707175598144532,1.3759795292218526,3.331196077664693,1485.0577392578125,2521.930419921875,6.530027291009901
175,mps,topanga_ridge,150,-6846.7652666216845,17,False,5.897491364479065,1.6608244665463765,0.08043954137712717,4.70491777420044,1.3755464712778727,3.329371314048767,1413.0103759765625,2328.222900390625,6.135148457979085
176,mps,topanga_ridge,150,-8421.23594500451,24,False,5.440883738994598,1.4294075683752696,0.07855789951980113,4.702812747955322,1.3749978931744893,3.327814866701762,1232.018310546875,2189.05224609375,6.693843707995256
177,mps,single_training,150,-168057.0063488101,549,False,-9.0916153798004,4.6966284432196215,0.06425040903190772,4.6981745529174805,1.3737168169021607,3.32445773601532,2221.527099609375,3906.018798828125,6.366265291988384
178,mps,topanga_ridge,150,-12765.68307800972,40,False,4.384134279886881,1.006189806635181,0.08956955132385094,4.694924770991007,1.3729785108566284,3.3219462569554645,852.2320556640625,1439.65966796875,6.319686833012383
179,mps,topanga_ridge,150,-17959.02180713007,61,False,3.5161555666538575,0.7633004530108519,0.08601088769733906,4.690811831156413,1.3719467449188232,3.318865063985189,555.2138061523438,1008.6884155273438,6.484928374993615
180,mps,sullivan_canyon,150,-48981.329538581056,182,False,0.6654146657387415,0.07252183898662527,0.06578129888822636,4.686206553777059,1.3707187302907309,3.3154878441492714,91.97046661376953,342.32684326171875,6.569384375005029
181,mps,topanga_ridge,150,-28645.16725361777,103,False,1.771462518920501,0.4450757121120114,0.08586686075354616,4.682204532623291,1.3696905461947124,3.3125139824549357,161.18284606933594,587.927734375,6.874525124992942
182,mps,sullivan_canyon,150,-73852.26252850961,271,False,-2.497443968798034,0.5788954782511401,0.07530989343921343,4.677546072006225,1.3693120765686035,3.3082340161005654,1094.19970703125,2123.850830078125,7.992752874997677
183,mps,sullivan_canyon,150,-49799.15400170226,188,False,-0.3996751935085437,0.12370537410586863,0.07131946850878497,4.676154870986938,1.3689191166559855,3.307235762278239,409.0598449707031,862.9953002929688,7.380525125015993
184,mps,single_training,150,-118694.8841638703,386,False,-6.869428270657857,2.7394373830563077,0.05065272988130649,4.675782658259074,1.3690842652320863,3.306698406537374,2210.69091796875,4203.97119140625,6.650308374984888
185,mps,single_training,150,-83315.24914635697,271,False,-3.194715239802996,0.5083693694261213,0.07093118870009979,4.676385037104288,1.369559055964152,3.306825992266337,861.6681518554688,1515.5762939453125,6.6100229999865405
186,mps,topanga_ridge,150,-13655.87720679644,44,False,2.8195343936483064,0.5714261944863878,0.09663042568912109,4.6791812101999914,1.3701975742975872,3.308983659744263,396.5025329589844,747.1629028320312,6.63709566698526
187,mps,sullivan_canyon,150,-47721.13094608017,175,False,-0.34469173883398374,0.11922938458194646,0.0544713788293302,4.679961919784546,1.3707350746790568,3.309226835568746,374.80572509765625,670.55078125,6.534762334020343
188,mps,single_training,150,-114911.59351643463,380,False,-5.765847596327464,1.7354940282801787,0.07084891537825266,4.680067942937215,1.3712416799863179,3.3088262685139975,1311.7261962890625,2210.287841796875,6.49055070799659
189,mps,sullivan_canyon,150,-69185.01681239712,246,False,-2.03176102124465,0.31938080420324694,0.06939282668133577,4.683250001271566,1.3720111346244812,3.3112388531366985,784.493896484375,1558.3890380859375,6.534944708022522
190,mps,single_training,150,-101201.38498071447,329,False,-4.135563170711199,0.8857497947787245,0.06770566140611967,4.685990295410156,1.3727079423268636,3.313282346725464,882.487548828125,1572.54052734375,6.506364625005517
191,mps,single_training,150,-142721.30333964113,465,False,-7.615788979927699,2.9665228053182364,0.059688820727169516,4.689407246907552,1.3733926908175151,3.316014564832052,1680.0863037109375,2847.397705078125,6.508389000024181
192,mps,stone_canyon,150,-116059.08857887777,397,False,-3.983124333371719,0.8234141700123049,0.050469756921132404,4.691844263076782,1.3737815403938294,3.318062726656596,837.425048828125,1303.124267578125,6.582246500009205
193,mps,stone_canyon,150,-120718.13852822271,412,False,-4.073355104687313,0.8796352579117229,0.042977791968733074,4.694761788050334,1.3739752157529195,3.3207865889867145,783.6779174804688,1293.43359375,6.5252069999987725
194,mps,stone_canyon,150,-125338.746066227,431,False,-3.5948126106957594,0.9296096544270404,0.0510137787523369,4.694227056503296,1.3738003373146057,3.3204267406463623,379.6986389160156,688.7776489257812,6.532024500018451
195,mps,topanga_ridge,150,-8226.083813919571,23,False,6.187886362870534,1.903189539760351,0.08981280284002423,4.692517798741658,1.3732435417175293,3.3192742760976155,1680.0467529296875,2802.817626953125,6.540944458014565
196,mps,stone_canyon,150,-113332.1967751826,389,False,-2.246505596128603,0.4578813443125303,0.05502452924847603,4.6915469455719,1.3727025405565898,3.3188443994522094,234.0483856201172,482.56878662109375,6.576298375002807
197,mps,topanga_ridge,150,-7180.784036961179,19,False,6.813235649267832,2.4544718072811764,0.0893353727242599,4.690524895985921,1.3721515544255574,3.3183733495076497,1973.6966552734375,3141.945556640625,6.508494334004354
198,mps,topanga_ridge,150,-12321.472697934874,39,False,6.697642595767975,2.27880922327439,0.0765407731756568,4.690375598271688,1.3712783718109132,3.3190972296396892,1899.9088134765625,3191.956298828125,6.566013166011544
199,mps,single_training,150,-105527.00588145708,348,False,-1.3642224254707496,0.713190708415738,0.05335553379108508,4.691526606877645,1.3707649008433025,3.3207616790135703,353.3563232421875,866.6409301757812,6.535816208983306
200,mps,single_training,150,-112556.38702989614,375,False,-1.7960145805853729,0.7792273062969192,0.06867098594705263,4.693945926030477,1.3711741185188293,3.322771813074748,250.92779541015625,689.2213745117188,6.590158208011417
201,mps,topanga_ridge,150,-14886.005750671578,50,False,6.7711920674641926,2.1859599461158115,0.08120341504613558,4.697446174621582,1.3713106862703959,3.3261354955037437,1796.8577880859375,2780.708251953125,9.21554366700002
202,mps,stone_canyon,150,-128406.5232020879,441,False,-2.9244713599234817,0.536553572169505,0.06315108207364876,4.701807963053385,1.3716855907440186,3.3301223627726237,517.730224609375,836.6383056640625,9.593498083006125
203,mps,topanga_ridge,150,-14289.923320482825,48,False,6.697328062057495,2.1396742405494056,0.07302871750046809,4.706308660507202,1.3719864296913147,3.334322241147359,1703.757568359375,2806.1474609375,9.309140625002328
204,mps,topanga_ridge,150,-19956.40435237724,70,False,5.9886217506726585,1.722637643714746,0.07459135989348094,4.712336950302124,1.3727644824981688,3.3395724646250406,1471.3748779296875,2384.7255859375,9.424347124993801
205,mps,single_training,150,-99665.72128702076,326,False,-1.204283808330074,0.2872972064264665,0.05272941296299299,4.718670113881429,1.373995532989502,3.3446745840708414,90.97892761230469,324.67547607421875,9.357405207992997
206,mps,sullivan_canyon,150,-49467.91403224732,190,False,3.2570144828160603,0.5723997989793619,0.06739537689834833,4.722466007868449,1.3744706511497498,3.3479953718185427,939.4723510742188,1581.40283203125,9.791649541992228
207,mps,topanga_ridge,150,-7150.309083212919,18,False,6.721281989415487,2.111900992790858,0.07666828256721298,4.726239995956421,1.3748094781239828,3.3514305289586384,1527.6756591796875,2471.506103515625,9.42554291698616
208,mps,single_training,150,-116441.2792269484,381,False,-3.2111607794758554,0.7893784788219242,0.0562519777007401,4.729374666213989,1.3748222414652507,3.354552427927653,505.6452941894531,826.1486206054688,9.364794125023764
209,mps,single_training,150,-94635.94870603757,307,False,-1.2244951196014882,0.38095918219264907,0.06112201298897465,4.732191960016887,1.3743430328369142,3.3578489287694295,139.76058959960938,411.11907958984375,9.359687750024023
210,mps,sullivan_canyon,150,-60474.444736102654,219,False,1.038058182845513,0.09910412823509736,0.06237907970324159,4.732635663350423,1.3736300388971965,3.3590055815378825,117.82402801513672,282.41473388671875,9.587815125007182
211,mps,single_training,150,-119113.78464850136,392,False,-3.7036817447841166,0.9082369922017339,0.05794539656490087,4.733858451843262,1.3734744501113891,3.360384006500244,555.5634765625,973.2091674804688,9.83455545900506
212,mps,sullivan_canyon,150,-50345.96707229211,189,False,1.7520731208426878,0.1869705874820958,0.06685188936690489,4.733508084615072,1.3728866426150004,3.3606214491526285,254.23138427734375,573.04443359375,9.283319583017146
213,mps,stone_canyon,150,-102843.92787212331,352,False,-1.9635065726439158,0.31524635859318856,0.05152743031581243,4.733970410029094,1.372814679145813,3.3611557420094806,281.4957580566406,702.0604248046875,9.539772042015102
214,mps,sullivan_canyon,150,-37610.66737148243,137,False,2.7093991269667943,0.39904624965041874,0.05103850334882736,4.7333662223815915,1.3729946215947468,3.360371610323588,405.3740539550781,705.5217895507812,9.227515624981606
215,mps,single_training,150,-130568.11335060863,434,False,-5.486887299586088,1.5719272003105471,0.052786829204609,4.733072490692138,1.3733258406321207,3.3597466500600177,1027.48583984375,1785.3165283203125,9.663424041995313
216,mps,topanga_ridge,150,-5074.2178230776,10,False,5.405549961328506,1.494306151966254,0.09400457724618415,4.731722621917725,1.3731387488047282,3.358583869934082,986.1137084960938,1735.4049072265625,8.988304375001462
217,mps,topanga_ridge,150,-29881.90728917312,107,False,2.776925369395564,0.5567819472636802,0.11151822447155912,4.730013599395752,1.3731208364168803,3.3568927605946857,321.46844482421875,734.022705078125,9.413947250024648
218,mps,topanga_ridge,150,-17394.367305732794,60,False,3.753265755788113,0.8780317031522524,0.10368915091579159,4.728503201802572,1.3727908412615457,3.3557123645146687,542.6864013671875,984.6071166992188,9.05797112500295
219,mps,sullivan_canyon,150,-51327.577849633846,187,False,0.6032068806114451,0.0857871127874579,0.05899909077833096,4.7257974878946944,1.3721313269933064,3.3536661513646444,63.81079864501953,221.65597534179688,9.531924500013702
220,mps,single_training,150,-145146.94154703128,475,False,-8.304253087043762,3.543377862547835,0.06172834241141876,4.723601195017497,1.3714683874448141,3.3521328290303547,2015.83447265625,3361.56982421875,9.126835874980316
221,mps,single_training,150,-94102.22382613759,304,False,-3.315728109953925,0.6253594681359456,0.08814225713411968,4.7238270282745365,1.371539874871572,3.3522871510187784,679.4472045898438,1471.2115478515625,9.46762400001171
222,mps,topanga_ridge,150,-11737.435818175578,38,False,3.8272145028909046,0.9364928315704067,0.1117334409058094,4.722848879496256,1.3715999372800192,3.3512489430109658,571.6080932617188,1338.4063720703125,9.244569667003816
223,mps,single_training,150,-149935.31726043113,493,False,-8.253207383950551,3.341777175317208,0.0802134812871615,4.721878267923991,1.3715307251612345,3.3503475125630695,1656.14697265625,2864.295654296875,9.517097834002925
224,mps,single_training,150,-111839.37352942611,367,False,-5.446657168070475,1.7765003607173762,0.051979127215842406,4.721403401692708,1.3717065866788227,3.3496968030929564,1464.5599365234375,2503.1669921875,8.895228624984156
225,mps,sullivan_canyon,150,-44907.678768782636,165,False,1.0371067120383184,0.13705443636872652,0.0579705203572909,4.72030774752299,1.3713886666297912,3.348919088045756,87.28861236572266,225.97634887695312,8.718375958007528
226,mps,topanga_ridge,150,-12408.615329680493,40,False,3.9455581204096477,0.929800655345122,0.08109697451194127,4.7188389873504635,1.3709056353569031,3.347933343251546,624.5878295898438,1132.90087890625,6.630534041993087
227,mps,topanga_ridge,150,-16881.540014158745,58,False,3.4016059962908427,0.7736499669154485,0.08718521162867546,4.717214552561442,1.3704171371459961,3.3467974138259886,494.0138854980469,909.468505859375,6.7181252500158735
228,mps,single_training,150,-98252.3875806668,319,False,-3.58588962910076,0.7781111472786385,0.05415604711820682,4.715351959864298,1.369974783261617,3.3453771845499674,654.8096313476562,1130.2503662109375,6.5547388330160175
229,mps,sullivan_canyon,150,-60441.35582592616,226,False,-0.7631203051283956,0.17139502663623715,0.055622575903932256,4.714210268656413,1.3694147531191507,3.344795525868734,419.1231994628906,749.4661865234375,6.873810250021052
230,mps,single_training,150,-152528.10590005107,485,False,-8.730225582122802,3.6707132583856583,0.05382737049212059,4.7136252466837565,1.3687012513478598,3.3449239985148114,1994.0338134765625,3313.354248046875,8.348657124995952
231,mps,single_training,150,-111407.17971343496,370,False,-4.88226266503334,1.2963233503202598,0.05469042335947354,4.713840185801188,1.3679177570343017,3.345922425587972,1119.3541259765625,1906.1715087890625,7.131571040983545
232,mps,stone_canyon,150,-99769.80688640045,340,False,-2.740778839389483,0.42095171913679225,0.05302459005266428,4.713568773269653,1.3667908271153768,3.346777957280477,656.23681640625,1102.97705078125,8.403564125008415
233,mps,sullivan_canyon,150,-32901.13801858791,120,False,2.6697662321726483,0.3656096132223805,0.052789340081314244,4.713778365453084,1.3657570521036784,3.348021321296692,550.6158447265625,1003.0537109375,6.192458958015777
234,mps,sullivan_canyon,150,-33649.05631993335,125,False,2.6594409914454444,0.3704257173998849,0.05406200647354126,4.713529837926229,1.3644710795084636,3.349058745702108,501.1770324707031,830.7993774414062,7.63172408399987
235,mps,topanga_ridge,150,-19460.514042943178,68,False,3.8835233170317953,0.8492416196440717,0.08109905731553833,4.713058404922485,1.3634164118766785,3.3496419938405353,709.2047119140625,1197.8807373046875,7.310052500019083
236,mps,sullivan_canyon,150,-39806.78272237811,151,False,2.370848939816157,0.312280948869884,0.06231883417194088,4.712432537078858,1.3623133794466655,3.3501191409428914,631.72314453125,1057.9935302734375,8.541426040988881
237,mps,single_training,150,-124720.13292681178,407,False,-4.940684850712617,1.3626089088448012,0.05537780759235223,4.710794073740641,1.36183496316274,3.3489590978622434,770.7109375,1241.7532958984375,7.293270750000374
238,mps,topanga_ridge,150,-13353.124855022468,44,False,4.3212729875588165,0.9727721910032748,0.07896461961170037,4.708600114186605,1.3606158304214477,3.347984275817871,822.0380249023438,1360.2032470703125,7.851461540994933
239,mps,single_training,150,-110752.81205590379,361,False,-3.782166343741119,0.8782551931582657,0.0551384607081612,4.707522503534952,1.359612672328949,3.3479098415374757,518.7957763671875,895.7988891601562,6.967878249997739
240,mps,sullivan_canyon,150,-54450.4253814094,201,False,0.6576433949855467,0.055593094444781554,0.053139371437331044,4.704861195882161,1.35850439786911,3.3463567940394086,148.2856903076172,279.7295837402344,6.230838290997781
241,mps,stone_canyon,150,-160961.1166885749,552,False,-6.863785007645687,2.768171082934156,0.05821768830219905,4.7051099586486815,1.3588865033785502,3.346223430633545,973.52880859375,1562.487548828125,8.793473875004565
242,mps,single_training,4,8.317586378778088,0,True,5.122174024581909,1.1523686647415161,0.015746426302939653,4.845876932144165,1.384848564863205,3.4610283970832825,8.086299896240234,19.131166458129883,0.3450891250104178
243,mps,single_training,150,-93247.18322648652,308,False,-2.9737529836843413,0.5962334145627392,0.054969504568725826,4.704564390182495,1.3608846767743428,3.3436797269185385,839.0119018554688,1453.4423828125,9.607803291990422
244,mps,topanga_ridge,150,-8665.551709825548,25,False,4.813596762816111,1.1370987530301016,0.06816479423393806,4.706148745218913,1.361443973382314,3.34470477104187,921.034912109375,1534.0089111328125,8.656068292009877
245,mps,stone_canyon,150,-102660.53073468305,353,False,-2.683220962608854,0.41897657513662123,0.04930822294515868,4.708680810928345,1.3628188840548197,3.345861937204997,555.3016967773438,883.357421875,9.391358209017199
246,mps,stone_canyon,150,-117899.87080125335,400,False,-4.172729564507803,0.8902958359274392,0.04036940750355522,4.7102138106028235,1.3639102125167846,3.3463035869598388,812.0869140625,1353.37255859375,9.054712874989491
247,mps,stone_canyon,150,-176893.43705953818,605,False,-8.101096733311811,3.679913714316984,0.05991442673218747,4.709904514948527,1.3635270261764527,3.346377476056417,1293.838623046875,2153.8759765625,9.760351874982007
248,mps,single_training,150,-100979.99838471135,333,False,-2.3312478108083208,0.44892277212369663,0.06647246067412198,4.7107724253336585,1.3632423384984333,3.347530085245768,235.5012969970703,460.4350280761719,8.701572749996558
249,mps,sullivan_canyon,150,-56644.0485712972,207,False,1.1037930687392752,0.06896320005672654,0.055870961714535955,4.710286823908488,1.363248233795166,3.347038609186808,193.08416748046875,313.6529541015625,9.64055704101338
250,mps,single_training,150,-132505.48826147654,442,False,-4.768966456130147,1.599217062757331,0.06366583400716384,4.711095326741536,1.3632093612353007,3.3478859567642214,629.2941284179688,1019.8197631835938,7.281745040992973
251,mps,stone_canyon,150,-139908.73058459026,481,False,-4.451256344020367,1.2491369227221003,0.06951233424246311,4.710090564092,1.3628287108739217,3.34726184686025,656.63671875,1377.7412109375,34.109039582981495
252,mps,sullivan_canyon,150,-70144.5695994058,256,False,0.37064424018065134,0.06168905930545104,0.06547933081785838,4.709872776667277,1.3622350629170736,3.3476377137502036,67.4952392578125,696.1864624023438,14.153177500003949
253,mps,stone_canyon,150,-139720.44138729802,478,False,-3.8423443358312763,1.0203901969027667,0.045478116335968176,4.7085639731089275,1.3614955568313598,3.3470684242248536,522.7194213867188,814.9952392578125,27.654037875006907
254,mps,stone_canyon,150,-114962.49479762377,392,False,-2.2207627057346206,0.3338303126298403,0.0379650946892798,4.707168877919515,1.3605880165100097,3.346580866177877,425.72216796875,728.1433715820312,18.240256249991944
255,mps,stone_canyon,150,-87393.33996322154,302,False,1.227205045670271,0.22592282244159528,0.04799398389800141,4.704554065068563,1.3597182242075603,3.3448358472188313,546.4150390625,945.310791015625,23.3774234589946
256,mps,topanga_ridge,150,-21071.3476231398,75,False,6.5371780729293825,1.9532972231507302,0.10399569975522657,4.703048620223999,1.3598494815826416,3.3431991370519003,1527.8756103515625,2455.394775390625,22.5408267499879
257,mps,topanga_ridge,150,-13956.00885265478,46,False,6.996963260968526,2.475110652844111,0.11925446939499428,4.702294886906942,1.3597688937187196,3.3425260019302367,1759.1385498046875,2813.503662109375,22.889533040986862
258,mps,single_training,150,-106600.85289732432,351,False,-0.8394689108928045,0.427623636494997,0.0730103483175238,4.701125068664551,1.3597092231114705,3.341415836016337,231.4181365966797,675.8912963867188,23.7429712919984
259,mps,single_training,150,-158661.71873172824,520,False,-5.120401407654087,2.1853235415235392,0.11271288011533519,4.700880765914917,1.36014275153478,3.3407380104064943,630.1696166992188,925.9959106445312,18.54041095802677
260,mps,single_training,150,-180693.84855652743,580,False,-7.704320551504692,3.2324359925684987,0.07310410376948615,4.6998375733693445,1.361290442943573,3.338547132809957,1482.4744873046875,2235.070068359375,27.217226749984547
261,mps,single_training,150,-116562.58449119594,383,False,-1.061321020325025,0.4591284578418466,0.08566635147668421,4.695796537399292,1.3616231020291647,3.334173429807027,210.46389770507812,607.48095703125,11.60365770800854
262,mps,single_training,150,-80235.10027258135,263,False,1.4919441943615674,0.15744449169297392,0.04489460244464378,4.691922458012899,1.3619242747624716,3.329998175303141,383.7487487792969,672.26708984375,26.139143292006338
263,mps,topanga_ridge,150,-3039.6195476441453,2,False,8.691502469380696,3.533502520720164,0.06727459487194816,4.690297940572103,1.361454484462738,3.328843429883321,2142.91259765625,3562.881103515625,18.96726375000435
264,mps,single_training,150,-106899.8298140022,352,False,-0.4732523792920013,0.2551261643736022,0.056881850361824034,4.692158495585124,1.3624208863576253,3.329737598101298,221.33584594726562,675.9600830078125,22.91802904100041
265,mps,topanga_ridge,150,-18049.646744710328,61,False,6.799348015785217,2.1762612757086752,0.07775143096844356,4.693202187220256,1.3630976835886637,3.330104489326477,1546.9833984375,2558.4775390625,22.534214667015476
266,mps,single_training,150,-111433.82124732083,363,False,-1.298427588964502,0.35171423471998425,0.06760065448780854,4.697217823664348,1.3650106970469158,3.332207137743632,132.46353149414062,726.0552368164062,21.4270042499993
267,mps,stone_canyon,150,-140347.22545185094,481,False,-3.411628697415193,0.6994884464650628,0.04843774600575368,4.699993502298991,1.3663263154029845,3.3336671733856202,621.3967895507812,1095.5528564453125,24.73149633401772
